ID	XCOORD	YCOORD	AREA	TAZID	BLOCKID
374	1819044.43960000000	728280.30538600000	322300.29811500000	16599264	471650212031006
375	1824324.88184000000	725157.28747500000	7552502.63039000000	16599264	471650212031035
376	1825519.92415000000	726165.03441300000	942201.23479600000	16599264	471650212031036
377	1819605.63837000000	730826.74031900000	15387131.91560000000	16599264	471650212031002
378	1823429.85328000000	737624.27305800000	5149322.92863000000	16599095	471650205012034
379	1824673.74810000000	739293.97890500000	134167.89738500000	16599095	471650205012041
380	1822259.52919000000	735180.93800000000	3650095.46039000000	16599095	471650205012048
381	1824312.18842000000	738621.54141900000	349126.85999300000	16599095	471650205012044
382	1822656.21645000000	732908.27538500000	4353918.46229000000	16599095	471650205012056
383	1823483.77732000000	735424.53013900000	3761474.66958000000	16599095	471650205012050
384	1824269.99678000000	739283.99529200000	76033.89847750000	16599095	471650205012045
385	1821193.98294000000	737201.08901800000	134675.26452100000	16599095	471650205012031
386	1821511.81691000000	737021.64835500000	75258.01694910000	16599095	471650205012047
387	1820627.63417000000	735179.94872500000	741355.98235100000	16599095	471650205012061
388	1821647.14817000000	737740.87541200000	252133.54683400000	16599095	471650205012032
389	1820450.99908000000	734092.43279300000	1335040.84074000000	16599095	471650205012027
390	1821203.80290000000	737491.07486100000	121482.24095800000	16599095	471650205012063
391	1821244.07545000000	735115.13251900000	1013252.78709000000	16599095	471650205012060
392	1823775.74858000000	738081.73297700000	8660.39786621000	16599095	471650205012036
393	1823834.07666000000	730226.60729700000	269169.89028300000	16599095	471650205012059
394	1823903.04060000000	739308.26047200000	1526711.03764000000	16599095	471650205012042
395	1819362.36679000000	735406.54135700000	2306525.06687000000	16599095	471650205012029
396	1822546.28204000000	733863.39143300000	1232953.07103000000	16599095	471650205012049
397	1819859.64327000000	734416.92755500000	203087.80940200000	16599095	471650205012028
398	1824162.58257000000	738233.20655200000	287642.78910500000	16599095	471650205012039
399	1818020.09548000000	734438.55596600000	311872.72455200000	16599095	471650205012065
400	1822009.79865000000	737297.29878100000	680979.57981500000	16599095	471650205012046
401	1820248.45134000000	734964.37756900000	664344.55771100000	16599095	471650205012062
402	1821699.05950000000	733840.50160300000	5213.98110985000	16599095	471650205012057
403	1824449.19482000000	739360.75489000000	69886.15614810000	16599095	471650205012043
404	1823999.76659000000	735027.78677600000	129985.70336700000	16599095	471650205012052
405	1820750.15144000000	736656.25253400000	848926.26708700000	16599095	471650205012030
406	1822101.42807000000	739119.84115600000	1361677.21166000000	16599089	471650205011040
407	1824783.42968000000	742104.28517100000	1097434.99829000000	16599089	471650205011084
408	1821711.95193000000	738240.82147800000	25323.91437940000	16599089	471650205011039
409	1822801.32575000000	739337.41252500000	147147.43391900000	16599089	471650205011041
410	1818017.52527000000	741246.15700300000	4446767.04963000000	16599089	471650205011043
411	1825256.49373000000	741911.82561900000	59703.98853630000	16599089	471650205011083
412	1821535.78364000000	740697.49459300000	13237852.91760000000	16599089	471650205011037
413	1823069.84920000000	739646.29023500000	303699.07810700000	16599089	471650205011038
414	1819569.25404000000	741833.60719500000	2831874.26899000000	16599089	471650205011042
415	1823908.22305000000	740897.25200800000	3220346.95033000000	16599089	471650205011085
416	1825046.54135000000	738690.18039100000	27739.69878310000	16599096	471650205012003
417	1826214.99463000000	730151.68111000000	5638294.49269000000	16599096	471650205012023
418	1826011.41137000000	735018.34625400000	677073.29787900000	16599096	471650205012008
419	1826205.61377000000	738467.73234900000	290203.72337700000	16599096	471650205012002
420	1824417.74122000000	740168.08762600000	16944.48397060000	16599096	471650205012016
421	1826081.96680000000	738273.61121500000	56779.93941430000	16599096	471650205012067
422	1827281.06326000000	736612.98635200000	3294154.77615000000	16599096	471650205012014
423	1827361.12377000000	737877.05544800000	515914.61136700000	16599096	471650205012019
424	1824754.88660000000	737814.04618700000	20263.34518100000	16599096	471650205012040
425	1824649.40750000000	736221.44829500000	4459.95673360000	16599096	471650205012054
426	1826692.15782000000	737804.90065400000	305316.33401900000	16599096	471650205012012
427	1824825.81513000000	739317.55160800000	47283.65274000000	16599096	471650205012010
428	1824920.92172000000	734551.81704800000	628875.81852200000	16599096	471650205012011
429	1825165.44506000000	738067.82686800000	785061.65832100000	16599096	471650205012068
430	1825518.11955000000	736792.69716000000	2393201.78228000000	16599096	471650205012013
431	1825193.43185000000	733038.80891600000	17150838.19830000000	16599096	471650205012001
432	1825599.43937000000	738506.63284600000	14360.18949680000	16599096	471650205012009
433	1824824.99648000000	738363.20979400000	25386.52681370000	16599096	471650205012038
434	1824666.85583000000	737118.31615200000	37353.65317390000	16599096	471650205012035
435	1825574.03806000000	739275.33567100000	411023.22771100000	16599096	471650205012007
436	1826663.89936000000	738157.12623900000	23127.99503270000	16599096	471650205012004
437	1825954.65137000000	737879.50793400000	724693.99024000000	16599096	471650205012066
438	1826725.81400000000	732194.44476300000	147878.16870400000	16599096	471650205012018
439	1825043.55051000000	733486.58902000000	32372.13156900000	16599096	471650205012005
440	1824579.62061000000	736447.76369000000	15190.17060040000	16599096	471650205012037
441	1824860.39316000000	730674.24369000000	2445351.28667000000	16599096	471650205012024
442	1827337.91377000000	738389.33944400000	334630.83221700000	16599096	471650205012015
443	1825351.32302000000	738620.32149100000	23007.45134640000	16599096	471650205012006
444	1824956.84875000000	735484.40447200000	1516651.76653000000	16599096	471650205012017
445	1811398.25044000000	736513.87183300000	706855.06329100000	16599092	471650205011066
446	1811993.78093000000	735822.68244100000	1833012.75110000000	16599092	471650205011076
447	1811072.46832000000	736827.76779500000	603272.27798000000	16599092	471650205011067
448	1812969.76028000000	734707.87914300000	1001252.15666000000	16599092	471650205011078
449	1812564.10303000000	735200.90912400000	286548.36054500000	16599092	471650205011077
450	1819556.18895000000	743048.23993700000	1966723.42852000000	16599094	471650205011035
451	1824598.89564000000	747774.74696400000	86573.32642060000	16599094	471650205011002
452	1823844.75476000000	747768.26475200000	228318.46619700000	16599094	471650205011001
453	1822070.15273000000	743030.17808200000	1522326.45832000000	16599094	471650205011036
454	1826157.67182000000	747784.75529000000	39986.28303250000	16599094	471650205011003
455	1825826.01493000000	745099.44488600000	215525.13361700000	16599094	471650205011009
456	1823767.74888000000	745224.43603300000	19448668.03750000000	16599094	471650205011010
457	1826188.07805000000	747819.07719500000	27952.97262500000	16599094	471650205011000
458	1825091.43369000000	742300.99938100000	69647.15928620000	16599167	471650209031029
459	1827738.65460000000	743500.58469700000	302568.40583700000	16599167	471650209031017
460	1826447.03962000000	743026.54265800000	4160070.37886000000	16599167	471650209031018
461	1811748.03821000000	741942.78440600000	29080233.21090000000	16599088	471650205011021
462	1814443.07507000000	740486.38961400000	401698.88913800000	16599088	471650205011082
463	1818812.51416000000	742647.67093200000	371566.32657900000	16599088	471650205011034
464	1809167.30581000000	746106.34285900000	3018139.04218000000	16599088	471650205011013
465	1811846.02301000000	746054.00099500000	687661.08734700000	16599088	471650205011012
466	1817838.79689000000	744807.27208900000	25663515.44090000000	16599088	471650205011005
467	1818586.03662000000	747630.22203400000	279673.77297200000	16599088	471650205011006
468	1809693.81826000000	744510.46390900000	12513167.82940000000	16599088	471650205011020
469	1816711.92956000000	747098.22626800000	357218.38307500000	16599088	471650205011007
470	1814081.10665000000	746072.98122100000	4596495.73199000000	16599088	471650205011008
471	1815587.47656000000	740433.84548900000	249500.30860900000	16599088	471650205011033
472	1813458.79393000000	740512.49751100000	4429996.35032000000	16599088	471650205011022
473	1821569.02847000000	747030.83685100000	5618957.84960000000	16599088	471650205011004
474	1821968.46448000000	745974.45750700000	231780.42376800000	16599088	471650205011011
475	1812845.26068000000	738688.20083300000	268227.86877400000	16599088	471650205011032
476	1815476.55394000000	741250.83049100000	3120933.25528000000	16599088	471650205011081
477	1826450.93910000000	752120.63738600000	143723.71263000000	16599099	471650205022012
478	1823285.48562000000	749082.95247500000	370491.21950200000	16599099	471650205022014
479	1823406.12591000000	749804.70268300000	199359.41937800000	16599099	471650205022011
480	1822178.95992000000	750601.51760300000	589570.74007100000	16599099	471650205022020
481	1826891.00838000000	749633.22268900000	364731.54508100000	16599099	471650205022009
482	1822392.67485000000	751917.01417800000	708976.59228100000	16599099	471650205022016
483	1826077.33777000000	752319.79492100000	164731.59620000000	16599099	471650205022017
484	1823668.75311000000	749029.92698600000	371651.40789900000	16599099	471650205022010
485	1827350.96953000000	748054.66372700000	66799.56720830000	16599099	471650205022022
486	1827035.61092000000	751230.05371500000	709638.56453400000	16599099	471650205022005
487	1824755.21178000000	752627.56441900000	1931119.93482000000	16599099	471650205022013
488	1823764.99408000000	749705.68139900000	152638.49234500000	16599099	471650205022018
489	1824670.49623000000	750280.40453000000	21752833.38200000000	16599099	471650205022006
490	1826813.70015000000	749942.33094500000	293868.41640300000	16599099	471650205022008
491	1824026.84665000000	750076.47281800000	424062.08687100000	16599099	471650205022015
492	1823579.99462000000	748385.13019400000	128233.80880600000	16599099	471650205022007
493	1826528.77186000000	745550.20948000000	4556416.97491000000	16599139	471650208001029
494	1825342.29769000000	743394.82954300000	238411.31857000000	16599139	471650208001040
495	1827006.75005000000	747856.92048400000	18118.55790190000	16599139	471650208001028
496	1829883.02486000000	743179.89265300000	434295.14395600000	16599163	471650209031032
497	1829962.13928000000	742657.47853800000	371018.84514900000	16599163	471650209031033
498	1829885.58453000000	739623.91454100000	598164.63411200000	16599163	471650209031026
499	1829031.89302000000	739538.92702700000	436829.41361800000	16599163	471650209031027
500	1829286.04160000000	740605.11024900000	655389.04363000000	16599163	471650209031025
501	1828142.06780000000	740738.39721500000	7753860.71226000000	16599163	471650209031022
502	1830272.03660000000	740102.18207400000	890052.85880000000	16599163	471650209031024
503	1828893.13070000000	742648.20143100000	219685.10530500000	16599163	471650209031021
504	1829778.53892000000	743605.90812100000	178626.11274200000	16599163	471650209031031
505	1829622.62019000000	743908.23585900000	254374.61392100000	16599163	471650209031030
506	1829237.85614000000	742270.46345600000	1296066.97314000000	16599163	471650209031011
507	1828660.28483000000	743123.39421600000	602209.78080100000	16599163	471650209031020
508	1828427.36090000000	742302.89117500000	676569.79410200000	16599163	471650209031019
509	1830545.47836000000	740575.81960800000	349640.51273400000	16599163	471650209031035
510	1828795.40548000000	741283.65711700000	92839.56275840000	16599163	471650209031023
511	1829604.67169000000	741493.99024800000	322825.74062700000	16599163	471650209031036
512	1830542.21241000000	741802.66252000000	258496.72564700000	16599163	471650209031037
513	1829164.66582000000	743625.73518400000	163627.98513200000	16599163	471650209031012
514	1830130.88643000000	741137.65702600000	1379568.04697000000	16599163	471650209031010
515	1830364.63730000000	743047.03929800000	1820942.20611000000	16599163	471650209031002
516	1829962.96673000000	745074.75096600000	1265633.37425000000	16599164	471650209031001
517	1828994.45257000000	744013.26752500000	369765.68021100000	16599164	471650209031013
518	1828250.63742000000	745318.53502000000	1427788.28491000000	16599164	471650209031000
