blockid10	xcoord	ycoord	sqft	IFE002	CNS01	CNS02	CNS03	CNS04	CNS05	CNS06	CNS07	CNS08	CNS09	CNS10	CNS11	CNS12	CNS13	CNS14	CNS15	CNS16	CNS17	CNS18	CNS19	CNS20	C000
470379802001021	1743801.69949	647391.300835	358696.203462	0	0	0	0	13	6	2	20	0	8	1	0	1	0	0	0	0	0	0	0	0	51
470379802001022	1743920.23168	648052.609564	163341.555588	0	0	0	0	4	1	1	9	0	2	0	0	0	0	0	0	0	0	1	0	0	18
470379802001023	1741816.12973	648302.81874	70561.0011467	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001024	1742077.047	646805.591884	2399349.37834	0	0	0	0	3	0	13	338	2	0	0	0	0	0	0	0	0	0	0	8	0	364
470379802001025	1741875.17016	646383.891088	63444.5530964	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
470379802001026	1741702.44911	646488.846482	730895.943532	0	0	0	0	5	0	2	6	1	0	2	0	0	0	0	0	0	0	4	7	0	27
470379802001027	1742358.22312	645087.627155	106287.715303	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5
470379802001028	1742320.44779	645701.919737	288003.032891	0	0	0	0	1	0	5	42	0	0	0	0	0	0	0	0	0	0	0	0	0	48
470379802001029	1743172.88987	644477.930327	349968.002537	0	0	0	0	1	0	6	44	0	0	0	0	0	0	0	0	0	0	0	2	0	53
470379802001030	1743167.73546	645105.873901	61390.8396786	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11
470379802001031	1743578.20909	645285.498646	713713.623625	0	0	0	0	11	27	66	47	12	3	35	10	123	1	72	14	5	1	666	15	0	1108
470379802001032	1744597.90993	645769.016067	1442879.6955	0	0	0	0	29	51	118	81	21	8	78	22	277	1	119	46	11	1	1266	22	2	2153
470379802001033	1745001.41401	646534.846423	957130.84905	0	0	0	0	1	139	12	0	1	0	0	0	0	0	11	0	0	0	0	0	0	164
470379802001034	1745349.62189	646326.096591	262244.37043	0	0	0	0	0	2	19	1	0	0	0	1	4	0	0	0	0	0	0	1	0	28
470379802001035	1745604.87397	646307.918098	331682.77361	0	0	0	0	0	2	23	0	0	0	0	5	5	0	1	1	0	0	0	2	0	39
470379802001036	1745982.03043	646547.151812	712487.346884	0	0	0	0	247	11	61	6	0	0	0	4	162	0	2	0	0	0	1	8	0	502
470379802001037	1745603.46165	645465.948473	467526.468649	0	0	0	0	84	18	0	16	1	0	0	21	13	0	14	0	1	0	0	0	0	168
470379802001038	1745569.34107	644958.757934	494491.554829	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	20
470379802001039	1743641.03626	644674.722793	224637.977241	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
470379802001040	1744428.64169	643664.189691	2696324.20653	0	0	0	0	0	0	17	32	0	0	0	2	0	0	0	0	0	0	0	0	0	51
470379802001041	1743768.69075	643051.886141	1374740.63628	0	0	0	1	0	0	11	93	0	0	0	0	0	0	0	0	0	0	0	0	0	105
470379802001042	1743470.50689	642783.452937	125982.326869	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	9
470379802001043	1743189.6382	642121.352713	1221569.40536	0	0	0	0	10	0	7	10	2	0	1	0	0	0	0	0	0	0	5	12	0	47
470379802001044	1742746.55351	644125.605082	89779.2012091	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
470379802001045	1743735.60899	647935.032821	114356.187183	0	0	0	0	7	1	0	8	0	4	0	0	0	0	1	0	0	0	0	0	0	21
470379802001046	1744108.08051	641459.649209	71345.8753771	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3
470379802001047	1744190.60256	640446.246049	1962280.15326	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001048	1744538.7325	640496.902492	428838.002157	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001049	1743637.24782	639665.742246	416969.933984	0	0	0	0	0	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9
470379802001050	1743444.76566	640018.085332	274686.579606	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
470379802001051	1743515.59623	641588.710882	525352.846669	0	0	0	0	4	0	2	5	1	0	0	0	0	0	0	0	0	0	4	9	0	25
470379802001052	1743969.21203	637544.655525	88662.1894507	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001053	1744579.8365	640392.19362	405173.30981	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001054	1743894.74419	637864.14372	238846.378877	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001055	1743928.2245	641809.062299	353605.050525	0	0	0	0	0	0	3	41	1	0	0	0	0	0	0	0	0	0	0	1	0	46
470379802001056	1743242.26713	638246.166213	538533.404835	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	121	0	0	130
470379802001057	1743536.65056	638493.20793	407623.568716	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8
470379802001058	1743550.47442	637576.964949	80196.9658433	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
470379802001059	1746285.11453	646296.020146	113637.083383	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	7	0	28	0	39
470379802001060	1746293.88116	646153.608986	68102.6004883	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	1	10	0	15
470379802001061	1746312.99568	646173.137358	62985.4819968	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	5	0	7	0	14
470379802001062	1746504.80237	645065.768845	456548.118808	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
470379802001063	1742965.74939	638275.865007	90495.8261841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14
470379802001064	1743017.54406	637800.751608	90490.5788291	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	31	0	0	37
470379802001065	1746150.53346	640719.691187	1755350.40034	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001066	1746542.67182	642444.031073	59804.4018874	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001067	1746602.93357	642795.862705	149943.202837	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001068	1746596.60182	644652.249975	270312.0933	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470379802001069	1744278.67529	637742.259265	72358.1467573	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
470559201001006	1632923.26061	410294.830589	60821.8493307	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001000	1656599.69598	533459.192688	523914.812949	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001001	1651877.80842	533745.429833	56292216.4102	47	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
471190101001002	1654302.82613	532005.358868	59482.8260766	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001003	1646931.50614	537062.144046	127835.161422	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001004	1647495.39202	537425.233241	2002816.42661	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001005	1647080.56588	538052.668471	2650917.99309	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001006	1644337.84142	538537.588086	8245737.48057	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001007	1645833.59297	537843.711317	74446.2896319	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001008	1637705.8233	539673.839136	48601742.9157	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001009	1636991.20906	541612.221158	77619.3663592	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001010	1640356.45552	541506.556454	33062.2012623	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001011	1639317.99973	536775.307402	2398389.87386	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001012	1637131.93214	538426.353119	619564.05846	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
471190101001013	1633933.12102	543204.138294	1779505.22275	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001014	1633136.33581	543954.856804	2651253.55523	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001015	1628602.91263	544872.14657	14535239.0105	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001016	1630475.37444	543784.710349	428959.062369	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001017	1624920.18429	544742.115328	19772891.7385	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001018	1623843.26514	547462.401804	13571.5526501	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001019	1621831.63267	545871.586573	84786.5373591	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001020	1621774.75513	548162.773317	8477386.98999	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001021	1619594.33282	549439.901572	76147.5742616	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001022	1618620.1021	545620.003857	26121946.1957	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001023	1614012.20199	550827.513032	209903.105643	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001024	1613441.73673	551293.271046	4389103.38324	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001025	1612148.44553	551733.580954	2989298.17299	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001026	1609931.74273	552111.575735	12246873.917	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001027	1614075.75198	546500.580051	53640129.2164	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001028	1612321.5257	549791.77518	1195336.95135	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001029	1608690.51968	549043.481923	5643784.80474	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001030	1608816.28073	550746.047195	956334.817878	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001031	1611071.2708	543996.394094	6603515.84667	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001032	1608925.21732	545954.111054	1733235.51252	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001033	1607811.46055	547032.21378	628514.712757	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001034	1607496.8961	546014.855951	621301.355621	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001035	1608013.39812	544599.345534	4086967.78235	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001036	1607493.97432	543009.587592	295277.356545	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001037	1615200.11846	551418.267532	76749.0170243	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001038	1616044.55221	551116.385259	1235241.2507	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001039	1617281.86152	550659.710868	615239.017904	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001040	1616703.90708	550331.613095	899156.106666	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001041	1614877.45754	540130.726297	17660713.1282	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001042	1615193.70697	536633.825816	70437.783408	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001043	1614137.68263	537596.436751	1647981.86642	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001044	1617129.9072	540298.935444	534203.67341	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001045	1618579.28582	538065.022273	19421929.1304	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001046	1620186.35177	540849.007324	1668790.78287	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001047	1624847.70632	537560.513412	49130057.8754	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001048	1622818.77817	532394.196059	126631.879632	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001049	1623396.39081	535822.598238	80077.1919688	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001050	1625119.03934	532882.685427	814854.662053	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001051	1623503.86234	534712.14788	164599.040402	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001052	1623155.40488	536812.032732	65602.8879914	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001053	1625426.0597	541424.940088	274155.49393	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001054	1627979.37391	540429.331856	75933.1391004	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001055	1628049.56605	542512.594717	1204509.68147	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001056	1627608.05577	542293.131284	25237.1038074	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001057	1629464.77657	542110.975035	7187947.74499	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001058	1629994.98416	539302.239798	19301076.5681	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001059	1631875.59448	536412.649756	33619977.3443	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001060	1634357.41416	537108.545478	545028.536575	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001061	1635080.9143	535275.213445	464591.212435	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001062	1635979.53539	536077.723979	686332.908302	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001063	1637297.4773	536124.313648	75230.9169348	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001064	1636859.90938	529470.286271	96879057.5508	50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001065	1633878.30583	532554.119534	108242.319486	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001066	1632552.38907	532999.274084	2040877.88055	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001067	1635383.13872	535201.222699	146560.081947	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001068	1634738.12209	528340.256588	961383.930115	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001069	1634398.92117	533371.259778	147179.451401	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001070	1634608.20459	534424.624257	235132.645948	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001071	1636181.26123	535796.68576	229248.058791	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001072	1630630.70717	531452.043295	147082.864423	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001073	1629886.52942	529086.663527	28455006.5665	36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001074	1625565.36017	531994.461607	322969.884921	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001075	1625977.13024	533302.78134	1133804.97853	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001076	1624229.55018	532042.244368	169137.340169	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001077	1628788.50558	533197.182321	1640486.19439	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001078	1628115.80985	532979.082947	540409.041543	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001079	1629477.66245	532531.808088	700922.699661	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001080	1638574.94671	535018.633324	86238.0546157	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001081	1643482.7531	533376.558435	48795739.2859	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001082	1642480.34651	530391.27337	77498.7601297	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001083	1644326.89275	537053.890596	718112.001693	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001084	1643009.03949	537133.882304	1028111.83117	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001085	1641270.3335	520206.518119	79115970.5186	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001086	1638180.23863	514667.445215	61169.0604743	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001087	1641076.35955	514254.263866	2187574.24209	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001088	1644008.4123	516398.892736	512712.693045	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001089	1642655.44928	527859.291767	3227176.18078	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001090	1650045.37835	526958.447894	95605583.578	40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001091	1646766.76003	522676.74716	73789.4718712	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001092	1651653.96552	522579.507972	11751624.3802	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001093	1647426.38573	521473.971985	491771.224698	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001094	1645868.85545	520406.146104	22394.097906	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001095	1657205.51654	528739.719409	1989501.46719	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001096	1650509.40892	517825.643143	37675266.9926	30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001097	1655374.62627	522542.41542	20157077.5763	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
471190101001098	1657342.12299	523511.399133	611965.331247	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001099	1644948.61322	518048.486079	163834.775962	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001100	1647386.4811	514170.395328	45556650.6484	28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001101	1650482.36597	509880.257315	169417.712865	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001102	1645618.33715	513261.554848	1865012.19722	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001103	1646030.75479	519531.106368	190095.763334	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001104	1652256.56536	514685.413576	628786.62971	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001105	1644555.07451	514553.778963	629.445532994	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001106	1642081.99825	512423.816772	21826284.3648	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001107	1639836.69884	509952.713649	232633.996121	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001108	1644109.93756	514896.496021	68929.4457167	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001109	1620624.70987	534983.694936	20966491.6827	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001110	1635181.87933	535997.072528	18225.8935616	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001111	1653241.18438	523914.467172	416273.674678	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001112	1637318.09286	522663.543274	4456042.06898	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001113	1623113.02471	541686.318439	1561491.90716	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001114	1621920.58487	543814.146793	15730680.6425	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001115	1611033.52099	541354.957612	16130579.182	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001116	1610857.84518	539905.931765	1235572.75308	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
471190101001117	1616695.07193	537352.275297	1194097.2203	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001118	1618346.45715	533680.736042	161658.546632	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001119	1616537.28461	535152.696926	237678.058299	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001120	1616238.1619	535427.137614	146161.253364	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001121	1615905.63441	535570.737653	338780.463326	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
471190101001122	1615543.60697	534727.982667	359933.653444	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001123	1614600.86511	535072.510059	1603814.61606	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001124	1609698.95817	537943.233909	36021554.7166	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001125	1612671.73328	538086.073095	84875.264087	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001126	1611936.27588	538403.303216	215876.648296	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
471190101001127	1614345.22237	536826.474743	313634.940315	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001128	1613155.89023	537699.774762	111036.554084	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001129	1609398.11513	541066.296587	1393962.93541	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001130	1634740.42333	534993.545773	138300.03361	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001131	1615324.65963	535863.771815	168600.38222	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
471190101001132	1614963.69119	536306.777265	627368.15922	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001133	1615609.96259	535794.440671	207486.862303	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001134	1621294.04795	532351.313714	959038.713524	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001135	1624861.30772	532056.408277	31199.0149257	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101001136	1625013.58665	541499.839985	37448.3833806	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002000	1628231.64483	528678.448419	5466899.80824	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002001	1626598.366	528281.31036	16144291.7436	18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002002	1623111.97011	530040.972362	16719571.498	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002003	1623289.417	531572.029735	312207.458849	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002004	1620057.79909	531685.311111	228922.68574	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002005	1619064.06487	532432.251217	165633.391095	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002006	1617539.77265	534180.289838	168605.614965	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002007	1615968.01787	529077.660717	52043669.1726	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002008	1614994.72587	533985.026875	552439.18237	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002009	1613898.1141	532105.521502	682030.891784	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002010	1612661.00436	532985.545553	12618311.1222	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
471190101002011	1609225.93789	532775.549678	25297847.3059	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
