hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac
6086011 2 2 0 0 0 1 1 0 0 0 0 67500 1 2 33082 2729 -86.308303 36.214644 37.194337
6086071 1 2 0 0 0 1 0 0 0 0 0 175000 1 1 27401 957 -86.796962 36.138684 21.137344
6086166 2 2 1 1 0 0 1 0 0 0 0 67500 1 1 27821 41 -86.709193 36.074101 40.752751
6086253 2 3 1 1 0 0 1 0 0 0 0 125000 1 1 16540 2572 -86.810474 35.75736 204.899384
6086298 4 3 2 2 0 0 1 0 0 1 0 40000 1 1 8570 2686 -86.559393 36.206272 160.278949
6086338 1 2 1 0 1 0 0 0 0 0 0 15000 1 1 5941 582 -86.880417 36.152548 28.269941
6086353 2 3 1 0 1 1 0 0 0 0 0 40000 1 1 6542 487 -86.717325 36.182234 44.700354
6086392 2 2 2 2 0 0 0 0 0 0 0 40000 2 3 10458 523 -86.733281 36.182871 28.166385
6086421 2 3 2 2 0 0 0 0 0 0 0 67500 1 1 28003 479 -86.7452 36.196581 30.894782
6086495 1 1 0 0 0 1 0 0 0 0 0 -1 1 2 13941 1364 -87.055924 35.624308 51.434422
6086509 2 2 2 2 0 0 0 0 0 0 0 55000 1 2 31464 1894 -86.386797 35.860307 33.491023
6086531 2 2 2 2 0 0 0 0 0 0 0 27500 1 1 10661 1563 -86.828497 36.48102 183.364685
6086541 5 3 2 1 1 0 0 0 0 2 1 -1 1 1 18984 2553 -86.800431 35.88055 586.109603
6086578 2 2 2 1 1 0 0 0 0 0 0 67500 2 3 31136 1903 -86.36243 35.858107 33.491023
6086587 2 1 1 0 1 1 0 0 0 0 0 22500 1 1 24024 546 -86.822403 36.222171 48.270624
6086602 2 2 2 2 0 0 0 0 0 0 0 55000 1 1 25384 2775 -86.478121 36.170554 45.690895
6086685 1 1 1 1 0 0 0 0 0 0 0 15000 2 2 26704 454 -86.734752 36.214205 33.485045
6086694 2 2 0 0 0 2 0 0 0 0 0 15000 1 1 4203 809 -86.59484 36.081208 166.749227
6086696 1 1 0 0 0 1 0 0 0 0 0 5000 2 3 1067 2250 -86.634135 36.299166 37.623064
6086714 4 3 2 1 1 0 0 2 0 0 0 40000 1 1 8336 2617 -86.33868 36.235937 160.278949
6086718 1 1 1 0 1 0 0 0 0 0 0 67500 1 1 26910 1199 -86.885084 36.090898 183.24506
6086730 8 2 1 1 0 0 1 0 1 4 1 87500 1 1 17809 2475 -86.891731 35.919485 64.591006
6086753 6 2 2 1 1 0 0 0 0 3 1 67500 1 1 188 2289 -86.583462 36.30548 568.244572
6086765 4 3 2 2 0 0 0 0 0 2 0 87500 1 1 29846 1814 -86.483103 35.855413 157.341517
6086804 2 1 1 1 0 0 1 0 0 0 0 5000 2 3 27636 914 -86.76107 36.149251 48.270624
6086823 1 1 1 1 0 0 0 0 0 0 0 67500 2 3 9855 1138 -86.85792 36.142923 33.485045
6086848 1 1 0 0 0 0 1 0 0 0 0 -1 1 2 17756 2507 -86.850525 35.926249 35.398008
6086866 1 0 0 0 0 1 0 0 0 0 0 5000 2 3 28674 1146 -86.852945 36.128558 126.877858
6086893 2 2 1 1 0 1 0 0 0 0 0 55000 1 1 30166 1654 -86.519274 35.964728 120.905139
6086910 2 1 1 1 0 0 0 0 0 1 0 40000 1 1 9054 1624 -86.543229 36.036278 43.943943
6086927 2 1 1 1 0 0 0 0 0 0 1 40000 2 2 5987 585 -86.877698 36.15101 48.270624
6086942 2 0 0 0 0 1 1 0 0 0 0 5000 2 1 10015 632 -86.837192 36.163295 36.091791
6086954 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 32557 2700 -86.318954 36.209604 36.1615
6086956 4 2 2 2 0 0 0 0 0 2 0 67500 1 1 28962 1606 -86.997808 36.426909 324.579265
6087023 2 0 0 0 0 1 1 0 0 0 0 22500 2 4 9483 426 -86.766853 36.211728 36.091791
6087028 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 30036 2013 -86.479369 35.953456 288.496806
6087035 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 31396 1674 -86.539006 35.95679 380.838781
6087037 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 11025 1556 -86.862358 36.477194 32.8328
6087078 4 2 1 1 0 0 1 0 0 2 0 55000 2 1 7035 2099 -86.661634 36.419207 49.71534
6087198 4 1 1 1 0 0 0 0 0 3 0 40000 1 1 8973 1708 -86.360436 35.945812 209.634181
6087213 1 1 1 0 1 0 0 0 0 0 0 22500 1 1 9853 1138 -86.860983 36.140175 33.485045
6087218 4 2 2 2 0 0 0 0 0 2 0 87500 1 1 19260 2490 -86.891235 35.917695 28.646696
6087223 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 653 2172 -86.439267 36.367865 461.243936
6087272 5 2 1 1 0 0 2 0 0 1 1 87500 1 1 856 2137 -86.409462 36.395356 103.666816
6087315 2 2 1 1 0 1 0 0 0 0 0 -1 1 1 24024 546 -86.821953 36.222222 40.752751
6087316 2 3 1 1 0 0 1 0 0 0 0 125000 1 1 17863 2436 -87.003395 35.94178 204.899384
6087330 1 0 0 0 0 1 0 0 0 0 0 5000 2 3 5203 144 -86.760532 36.168238 25.036661
6087338 2 2 0 0 0 2 0 0 0 0 0 27500 1 1 1073 2230 -86.628963 36.276666 23.808105
6087381 2 3 1 0 1 1 0 0 0 0 0 87500 1 1 9459 543 -86.786035 36.232822 44.700354
6087383 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 23817 455 -86.754678 36.199611 30.470701
6087443 2 2 2 0 2 0 0 0 0 0 0 67500 1 1 24440 61 -86.71899 36.084722 28.166385
6087470 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 30905 1856 -86.309506 35.908157 105.772175
6087482 1 1 1 0 1 0 0 0 0 0 0 40000 1 2 27159 1228 -86.940283 36.066884 183.24506
6087504 3 1 2 1 1 0 0 0 0 1 0 40000 1 1 30670 1729 -86.258898 35.826199 160.713719
6087509 8 3 1 1 0 0 1 0 1 4 1 40000 1 1 6842 2245 -86.63298 36.327101 55.276672
6087545 5 2 1 1 0 0 1 0 1 2 0 40000 1 1 24695 494 -86.733536 36.186612 113.18467
6087552 2 2 2 2 0 0 0 0 0 0 0 87500 2 2 30794 1905 -86.350953 35.857222 33.491023
6087556 4 4 1 0 1 1 0 0 0 2 0 -1 1 1 15678 1292 -86.93401 35.712268 152.717898
6087564 2 2 0 0 0 2 0 0 0 0 0 67500 1 3 28656 1131 -86.84125 36.128208 166.749227
6087571 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 4350 1614 -86.540742 36.044969 33.491023
6087588 2 1 1 0 1 1 0 0 0 0 0 40000 2 3 32475 2708 -86.312369 36.19563 84.458604
6087612 2 4 0 0 0 2 0 0 0 0 0 87500 1 1 26387 282 -86.828457 36.221056 30.054262
6087632 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 33068 2732 -86.310509 36.204617 37.194337
6087636 2 6 2 2 0 0 0 0 0 0 0 -1 1 1 21058 1758 -86.59828 35.976241 111.229671
6087643 3 2 2 2 0 0 0 0 0 1 0 125000 1 1 9422 554 -86.831093 36.200833 38.996259
6087651 2 2 2 1 1 0 0 0 0 0 0 55000 1 1 32473 2708 -86.321878 36.193451 45.690895
6087655 3 1 2 2 0 0 1 0 0 0 0 22500 1 1 13387 1346 -87.026097 35.610812 118.91388
6087659 1 0 1 1 0 0 0 0 0 0 0 5000 2 3 12959 1446 -87.035354 35.589668 64.380723
6087688 1 4 0 0 0 0 1 0 0 0 0 15000 1 1 2467 2147 -86.426769 36.401755 22.577523
6087815 1 2 1 1 0 0 0 0 0 0 0 125000 1 1 11046 1559 -86.868183 36.482985 50.352472
6087817 3 2 2 2 0 0 0 0 0 1 0 40000 2 2 5748 1626 -86.551969 36.02674 55.171323
6087833 2 1 0 0 0 2 0 0 0 0 0 40000 1 1 1112 2232 -86.608211 36.258522 47.844572
6087865 3 1 1 1 0 0 1 0 1 0 0 40000 1 1 24753 520 -86.742445 36.185495 66.830507
6087965 2 3 2 2 0 0 0 0 0 0 0 125000 2 1 24948 890 -86.705352 36.116043 30.894782
6088022 2 2 1 1 0 1 0 0 0 0 0 125000 1 1 23655 776 -86.631264 36.08322 40.752751
6088034 1 1 1 1 0 0 0 0 0 0 0 15000 2 2 21538 92 -86.683777 36.052697 33.485045
6088055 1 1 1 1 0 0 0 0 0 0 0 87500 2 3 6117 640 -86.803923 36.190113 33.485045
6088059 5 2 2 1 1 0 0 0 0 2 1 40000 2 1 33003 2733 -86.308592 36.202691 69.661149
6088138 1 1 0 0 0 1 0 0 0 0 0 22500 2 3 32475 2708 -86.312446 36.196912 45.577711
6088291 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 24641 470 -86.72704 36.20216 38.996259
6088294 1 1 1 1 0 0 0 0 0 0 0 22500 1 1 6480 527 -86.744953 36.166898 33.485045
6088314 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 3148 2647 -86.467189 36.230603 136.619178
6088332 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 19240 1215 -86.975615 36.061921 166.749227
6088340 4 3 3 2 1 0 0 1 0 0 0 125000 1 1 19693 2510 -86.831322 35.931388 28.090764
6088368 2 1 1 1 0 0 0 1 0 0 0 87500 1 3 26283 1972 -86.382204 35.827482 303.337984
6088381 2 2 0 0 0 2 0 0 0 0 0 15000 1 1 28720 507 -86.76716 36.183385 30.470701
6088429 4 3 1 1 0 0 1 0 0 1 1 87500 1 1 8116 1503 -86.678477 36.539431 306.78153
6088441 2 3 2 1 0 0 0 1 0 0 0 55000 1 1 32118 1649 -86.476738 35.921994 93.373343
6088451 2 1 0 0 0 2 0 0 0 0 0 -1 1 1 24176 7 -86.747642 36.050427 197.510331
6088468 1 1 1 1 0 0 0 0 0 0 0 -1 2 3 24888 896 -86.702137 36.133415 33.485045
6088481 1 1 1 1 0 0 0 0 0 0 0 55000 1 3 21786 1031 -86.779203 36.126991 33.485045
6088500 4 6 3 3 0 0 0 1 0 0 0 175000 1 1 3078 2644 -86.470813 36.234716 90.013899
6088638 2 2 1 1 0 0 1 0 0 0 0 87500 1 4 3879 2746 -86.332151 36.139114 149.275773
6088691 3 2 1 1 0 0 1 0 0 0 1 40000 2 3 23689 777 -86.644144 36.084953 56.422038
6088709 4 2 2 1 1 0 0 0 0 2 0 125000 1 1 17416 2477 -86.890025 35.926376 28.646696
6088717 3 4 3 1 1 0 0 1 0 0 0 125000 1 1 7051 2102 -86.658082 36.446163 47.739792
6088718 2 2 0 0 0 1 1 0 0 0 0 27500 1 1 5469 385 -86.706964 36.25162 289.454435
6088726 3 2 2 2 0 0 0 0 0 1 0 125000 1 1 20775 1763 -86.548019 35.942627 380.838781
6088739 5 5 4 3 1 0 0 0 0 1 0 125000 1 4 11501 1434 -87.108689 35.551644 73.667099
6088756 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 32866 2717 -86.287982 36.215502 45.577711
6088825 2 2 1 1 0 0 0 0 0 1 0 125000 1 1 28549 1132 -86.839761 36.115617 223.017177
6088899 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 6030 1175 -86.91935 36.117324 166.749227
6088986 1 1 0 0 0 1 0 0 0 0 0 5000 1 1 26263 1986 -86.35241 35.822643 105.772175
6089017 2 1 1 1 0 0 1 0 0 0 0 -1 2 3 27276 946 -86.787084 36.142411 48.270624
6089064 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 25671 1688 -86.487601 36.014182 41.793933
6089097 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 10240 2364 -86.830923 36.034799 21.917044
6089105 3 2 2 0 2 1 0 0 0 0 0 55000 1 1 6220 652 -86.814876 36.170151 38.996259
6089127 1 1 1 0 1 0 0 0 0 0 0 -1 1 3 17326 2451 -86.906726 35.930216 42.645539
6089133 3 1 1 1 0 0 0 0 0 1 1 40000 2 2 17305 2455 -86.881213 35.931768 53.9043
6089152 3 3 2 1 1 0 0 0 0 1 0 -1 1 1 30795 1905 -86.347471 35.864741 54.333195
6089158 2 3 2 0 2 0 0 0 0 0 0 175000 1 1 6418 1254 -86.845565 36.055701 169.069989
6089187 1 1 1 1 0 0 0 0 0 0 0 125000 1 3 22584 218 -86.779369 36.163006 33.485045
6089272 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 11026 1556 -86.856868 36.474882 38.513922
6089332 2 1 0 0 0 2 0 0 0 0 0 67500 1 1 27050 1204 -86.931209 36.066382 197.510331
6089340 2 2 1 1 0 1 0 0 0 0 0 55000 1 1 19866 2525 -86.839456 35.914872 29.515945
6089373 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 27360 935 -86.781149 36.141562 21.137344
6089379 4 3 1 1 0 0 0 1 0 2 0 40000 2 1 10614 1589 -86.807835 36.433188 306.78153
6089390 3 3 3 2 0 0 0 1 0 0 0 175000 1 1 18763 2530 -86.837437 35.900081 35.446109
6089405 2 3 1 1 0 0 1 0 0 0 0 67500 1 1 4391 1622 -86.557097 36.042611 32.982249
6089415 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 11582 1464 -87.051811 35.493241 75.499893
6089497 3 3 3 3 0 0 0 0 0 0 0 67500 2 3 26011 1833 -86.404016 35.799698 373.201069
6089507 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 1114 2232 -86.606282 36.25614 28.098568
6089516 2 3 1 1 0 0 1 0 0 0 0 67500 1 1 30776 1722 -86.229954 35.788133 77.066941
6089522 5 3 2 1 1 0 1 0 2 0 0 87500 1 1 25977 1835 -86.425062 35.797723 210.148839
6089683 2 4 2 2 0 0 0 0 0 0 0 67500 1 1 17077 1790 -86.573022 35.749409 71.993315
6089824 3 2 2 2 0 0 0 0 0 0 1 55000 1 1 11523 1462 -87.070083 35.499998 117.165118
6089855 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 17664 2366 -86.838997 36.028548 29.515945
6089871 1 1 0 0 0 0 1 0 0 0 0 22500 2 3 10653 1546 -86.855859 36.4827 34.050388
6089907 4 2 2 2 0 0 0 0 0 1 1 55000 2 3 31454 1896 -86.376914 35.864703 56.435041
6089941 4 2 2 2 0 0 0 0 0 2 0 175000 1 1 9946 1170 -87.000611 36.091457 463.791469
6089951 3 2 2 2 0 0 0 0 0 0 1 125000 1 1 19559 2521 -86.866295 35.898395 70.390371
6089998 1 1 1 0 1 0 0 0 0 0 0 5000 2 1 31747 1924 -86.383598 35.847596 41.793933
6090017 2 1 0 0 0 0 2 0 0 0 0 5000 2 4 2226 2027 -86.264129 36.626293 295.634039
6090033 1 1 0 0 0 0 1 0 0 0 0 15000 2 3 5017 647 -86.809883 36.19358 25.036661
6090053 1 1 1 1 0 0 0 0 0 0 0 55000 2 3 31453 1898 -86.365623 35.862984 41.793933
6090072 2 2 0 0 0 2 0 0 0 0 0 15000 2 1 21751 1084 -86.794467 36.100403 166.749227
6090171 4 5 0 0 0 1 2 0 0 1 0 67500 1 1 24825 502 -86.752931 36.183179 52.095468
6090208 4 3 0 0 0 2 1 1 0 0 0 40000 1 1 12552 1419 -87.146483 35.58858 186.142046
6090259 1 1 0 0 0 0 1 0 0 0 0 40000 1 3 22664 982 -86.816726 36.144512 25.036661
6090300 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 25383 2775 -86.473627 36.171743 36.1615
6090365 1 1 0 0 0 0 1 0 0 0 0 15000 1 3 9177 736 -86.605543 36.205913 25.036661
6090380 1 0 1 0 1 0 0 0 0 0 0 5000 2 3 23888 428 -86.760866 36.230841 33.485045
6090473 1 1 0 0 0 0 1 0 0 0 0 40000 1 1 18764 2530 -86.839563 35.902323 35.398008
6090503 1 1 0 0 0 0 1 0 0 0 0 5000 2 1 6479 527 -86.745013 36.168236 25.036661
6090555 3 2 2 2 0 0 0 1 0 0 0 -1 1 2 6070 1165 -86.917797 36.111726 370.442419
6090556 2 1 0 0 0 1 1 0 0 0 0 -1 1 1 9412 562 -86.840321 36.183615 36.091791
6090574 1 2 1 1 0 0 0 0 0 0 0 87500 1 1 5253 133 -86.748813 36.168448 28.269941
6090583 2 1 0 0 0 0 2 0 0 0 0 27500 1 1 9615 380 -86.705651 36.259662 197.510331
6090604 3 2 2 2 0 0 0 0 0 0 1 67500 1 1 4948 159 -86.796289 36.184518 38.996259
6090610 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 25223 739 -86.60137 36.198784 137.011743
6090642 3 3 2 1 1 0 1 0 0 0 0 27500 1 1 24500 1052 -86.739008 36.12381 234.076796
6090680 1 0 0 0 0 1 0 0 0 0 0 -1 2 6 27224 955 -86.795883 36.136018 25.036661
6090730 2 0 1 0 1 0 0 0 1 0 0 -1 3 2 24054 418 -86.777103 36.245086 40.752751
6090748 2 2 2 1 1 0 0 0 0 0 0 67500 1 1 1101 2229 -86.617039 36.272029 44.975084
6090755 2 2 2 0 2 0 0 0 0 0 0 40000 1 1 31458 1894 -86.379045 35.863532 33.491023
6090780 1 0 0 0 0 1 0 0 0 0 0 40000 1 1 22183 1112 -86.821236 36.108989 137.011743
6090870 2 3 2 2 0 0 0 0 0 0 0 67500 1 1 30795 1905 -86.342701 35.860695 32.982249
6090874 1 1 1 1 0 0 0 0 0 0 0 27500 2 6 1196 2254 -86.623581 36.301844 77.333599
6090883 2 2 1 1 0 0 1 0 0 0 0 22500 2 3 24639 470 -86.729909 36.201062 40.752751
6090901 4 2 1 0 0 2 1 1 0 0 0 27500 1 1 26662 565 -86.835847 36.181641 70.64002
6090929 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 8101 1486 -86.656851 36.480359 156.316879
6090930 1 1 0 0 0 0 1 0 0 0 0 27500 1 1 22784 986 -86.824188 36.143213 137.011743
6090931 1 1 1 1 0 0 0 0 0 0 0 40000 9 1 30750 1720 -86.241414 35.832232 288.496806
6090934 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 20849 1645 -86.515367 35.941495 288.496806
6090936 1 0 0 0 0 0 1 0 0 0 0 5000 2 3 11195 1561 -86.884237 36.49028 34.050388
6090950 2 0 1 0 1 0 1 0 0 0 0 5000 2 3 5220 132 -86.754732 36.164845 40.752751
6090955 3 3 3 2 1 0 0 0 0 0 0 67500 1 1 9647 376 -86.681369 36.25058 53.812839
6090957 1 2 1 1 0 0 0 0 0 0 0 87500 1 1 5201 144 -86.760184 36.170721 28.269941
6090991 1 1 0 0 0 1 0 0 0 0 0 22500 1 1 29848 1814 -86.469678 35.852647 257.903099
6091029 3 1 1 1 0 1 0 0 0 1 0 27500 1 1 5237 526 -86.732081 36.180041 365.726257
6091032 2 2 0 0 0 1 1 0 0 0 0 125000 1 1 31015 1892 -86.368531 35.883213 38.178395
6091046 1 1 0 0 0 0 1 0 0 0 0 5000 2 3 24868 476 -86.736098 36.197048 25.036661
6091175 1 1 0 0 0 1 0 0 0 0 0 22500 2 3 23541 853 -86.646997 36.05095 237.834127
6091185 2 3 2 2 0 0 0 0 0 0 0 125000 1 1 20251 1780 -86.566248 35.818173 147.359979
6091214 4 2 2 2 0 0 0 0 0 2 0 -1 1 6 7079 2098 -86.642144 36.468563 73.132648
6091217 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 24779 496 -86.74086 36.19139 28.269941
6091227 2 1 0 0 0 2 0 0 0 0 0 40000 1 1 11264 1548 -86.87923 36.5109 35.61732
6091258 2 2 1 0 1 0 1 0 0 0 0 -1 1 4 8777 2750 -86.343368 36.159026 235.535171
6091267 3 1 1 1 0 0 1 0 0 1 0 40000 1 1 5358 447 -86.719243 36.221032 365.726257
6091285 2 2 1 0 1 1 0 0 0 0 0 -1 1 1 3824 1697 -86.423353 36.017178 120.905139
6091302 2 2 1 1 0 1 0 0 0 0 0 125000 1 1 17351 2452 -86.905429 35.952566 29.515945
6091330 2 2 0 0 0 2 0 0 0 0 0 87500 1 2 856 2137 -86.413939 36.391497 23.808105
6091357 3 7 2 2 0 0 1 0 0 0 0 175000 1 1 31012 1892 -86.372216 35.877071 64.723648
6091439 1 0 0 0 0 1 0 0 0 0 0 5000 2 2 28716 507 -86.767102 36.181008 21.137344
6091456 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 31761 1912 -86.373482 35.855543 37.361886
6091475 1 1 0 0 0 0 1 0 0 0 0 27500 1 1 24645 470 -86.724365 36.200561 25.036661
6091486 3 2 2 2 0 0 0 0 0 1 0 67500 1 1 1381 2200 -86.719141 36.362893 350.436434
6091490 4 2 2 2 0 0 0 0 0 2 0 55000 2 3 23689 777 -86.641633 36.090511 48.823059
6091500 2 2 2 1 1 0 0 0 0 0 0 67500 1 1 21550 119 -86.674709 36.037759 154.138983
6091530 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 5312 529 -86.742045 36.16964 28.166385
6091553 2 2 1 1 0 0 1 0 0 0 0 125000 1 1 19921 2509 -86.847959 35.92026 29.515945
6091558 1 1 1 1 0 0 0 0 0 0 0 55000 2 3 1501 2237 -86.654429 36.31029 77.333599
6091560 1 1 0 0 0 1 0 0 0 0 0 22500 2 3 30027 2000 -86.503446 35.974396 105.772175
6091568 1 0 0 0 0 1 0 0 0 0 0 5000 1 1 24205 21 -86.735555 36.077752 137.011743
6091582 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 25625 1682 -86.48087 35.979724 38.178395
6091612 3 2 1 0 1 0 1 1 0 0 0 -1 1 1 25564 1683 -86.48576 35.990292 55.171323
6091660 1 1 1 0 0 0 0 1 0 0 0 -1 1 1 9458 543 -86.792423 36.231505 33.485045
6091662 2 1 2 2 0 0 0 0 0 0 0 40000 2 3 6000 583 -86.889375 36.145622 182.57381
6091801 2 2 2 2 0 0 0 0 0 0 0 55000 1 1 11264 1548 -86.87824 36.512402 38.513922
6091884 5 2 1 1 0 0 1 0 0 3 0 55000 2 1 6372 1260 -86.779318 36.081991 619.396852
6091887 5 3 4 2 1 0 0 1 0 1 0 125000 1 1 18482 2548 -86.793627 35.911983 623.034565
6091908 1 2 1 1 0 0 0 0 0 0 0 27500 1 1 7035 2099 -86.661727 36.418077 24.04211
6091919 1 3 1 1 0 0 0 0 0 0 0 22500 1 1 26682 563 -86.844377 36.186503 31.00837
6091997 2 3 2 1 1 0 0 0 0 0 0 125000 1 1 1226 2226 -86.615321 36.325852 249.110062
6092086 1 1 1 0 1 0 0 0 0 0 0 22500 1 1 12892 1390 -87.061437 35.611064 211.877055
6092126 2 1 2 2 0 0 0 0 0 0 0 -1 1 2 9176 736 -86.605421 36.206603 33.362385
6092154 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 14218 1323 -87.020282 35.641546 64.380723
6092157 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 30795 1905 -86.353649 35.861313 33.491023
6092201 2 2 2 2 0 0 0 0 0 0 0 -1 2 3 32680 2743 -86.265339 36.192817 45.690895
6092203 1 0 0 0 0 0 1 0 0 0 0 5000 1 2 21450 95 -86.70442 36.044058 137.011743
6092265 2 2 1 1 0 1 0 0 0 0 0 40000 1 1 25306 822 -86.587732 36.174001 223.017177
6092300 1 1 0 0 0 0 0 1 0 0 0 5000 2 2 10016 632 -86.836097 36.161202 25.036661
6092316 3 2 1 1 0 0 1 0 0 0 1 175000 1 1 17215 2484 -86.875729 35.958736 48.680414
6092356 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 26662 565 -86.836893 36.181479 28.166385
6092366 4 2 1 1 0 0 1 0 0 1 1 125000 1 1 13198 1394 -87.075418 35.620685 271.598641
6092430 1 1 1 1 0 0 0 0 0 0 0 40000 1 2 5605 320 -86.691878 36.314817 318.089004
6092442 2 1 1 1 0 0 1 0 0 0 0 40000 2 3 31792 1913 -86.375409 35.852492 43.943943
6092511 1 1 0 0 0 1 0 0 0 0 0 27500 2 3 31022 1892 -86.36322 35.876952 37.361886
6092520 2 2 1 1 0 0 1 0 0 0 0 -1 1 1 6845 2245 -86.630647 36.325491 30.573918
6092550 7 3 1 1 0 0 2 0 0 4 0 5000 3 1 24123 534 -86.770861 36.189821 176.899449
6092555 2 2 2 2 0 0 0 0 0 0 0 40000 2 3 17308 2455 -86.880369 35.93037 42.679143
6092613 1 1 1 1 0 0 0 0 0 0 0 15000 2 3 27224 955 -86.796455 36.135385 33.485045
6092630 1 1 1 1 0 0 0 0 0 0 0 -1 1 3 23690 774 -86.633115 36.092729 33.485045
6092667 2 2 1 1 0 0 1 0 0 0 0 55000 2 3 9776 759 -86.614897 36.167257 387.128097
6092670 1 2 0 0 0 1 0 0 0 0 0 125000 1 3 26492 1162 -86.918239 36.079506 115.672948
6092683 2 2 2 2 0 0 0 0 0 0 0 -1 9 3 22222 1013 -86.804454 36.12451 267.564734
6092761 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 13083 1377 -87.060191 35.60741 51.927675
6092766 2 2 2 0 2 0 0 0 0 0 0 55000 1 1 59 2270 -86.582077 36.288611 268.246727
6092872 3 2 0 0 0 3 0 0 0 0 0 -1 1 1 6370 1256 -86.820398 36.079565 230.86371
6092874 2 1 0 0 0 2 0 0 0 0 0 15000 1 1 30872 1907 -86.353165 35.86728 39.283898
6092889 4 3 2 2 0 0 0 0 1 1 0 125000 1 1 11160 1558 -86.884638 36.484326 47.118237
6092893 1 2 1 1 0 0 0 0 0 0 0 40000 1 1 11517 1434 -87.089256 35.546077 63.433932
6092894 2 2 2 1 1 0 0 0 0 0 0 87500 1 1 4383 1617 -86.541473 36.045491 33.491023
6092898 1 1 1 1 0 0 0 0 0 0 0 27500 2 2 22938 625 -86.826971 36.153837 318.089004
6092923 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 26884 1632 -86.554379 36.001578 33.491023
6092964 2 1 1 0 1 1 0 0 0 0 0 175000 1 1 13237 1402 -87.085857 35.614444 235.415145
6092967 2 2 1 1 0 1 0 0 0 0 0 175000 2 1 1209 2234 -86.626794 36.314119 30.573918
6092974 1 1 0 0 0 1 0 0 0 0 0 15000 1 2 31156 1891 -86.38061 35.868655 37.361886
6093004 1 0 0 0 0 1 0 0 0 0 0 15000 2 3 28729 514 -86.763519 36.174967 25.036661
6093025 2 2 2 1 1 0 0 0 0 0 0 55000 2 3 20972 1815 -86.466535 35.863671 231.183156
6093044 1 2 1 1 0 0 0 0 0 0 0 87500 1 1 29587 1668 -86.541353 35.988602 114.989709
6093069 2 2 1 1 0 0 0 0 0 1 0 55000 1 1 23571 1642 -86.559664 35.997877 42.7073
6093075 2 2 1 1 0 1 0 0 0 0 0 -1 1 1 30544 1867 -86.333495 35.748288 120.905139
6093080 2 2 2 1 1 0 0 0 0 0 0 87500 1 1 9542 129 -86.751334 36.170124 28.166385
6093228 2 1 0 0 0 2 0 0 0 0 0 125000 1 1 5095 548 -86.804393 36.215937 36.091791
6093276 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 23655 776 -86.632943 36.08453 28.166385
6093291 2 1 1 0 1 1 0 0 0 0 0 22500 1 1 25848 1851 -86.366451 35.913331 124.406099
6093322 1 1 1 1 0 0 0 0 0 0 0 5000 2 3 6022 1139 -86.877079 36.14184 33.485045
6093363 3 2 2 2 0 0 0 0 0 0 1 67500 1 1 3508 2776 -86.48433 36.14074 72.093499
6093509 4 2 1 1 0 0 1 0 0 1 1 125000 1 1 1795 2217 -86.567086 36.338566 474.614132
6093530 2 4 2 2 0 0 0 0 0 0 0 125000 1 1 3616 2778 -86.51224 36.112591 30.634661
6093532 2 2 1 1 0 0 1 0 0 0 0 67500 3 1 14584 1325 -87.025619 35.625223 48.015299
6093552 3 1 1 1 0 0 0 0 0 2 0 15000 2 3 30872 1907 -86.349078 35.868213 72.390905
6093593 2 2 0 0 0 2 0 0 0 0 0 55000 1 1 9793 280 -86.847751 36.21783 30.470701
