hhno pno day tour half tseg tsvid opurp dpurp oadtyp dadtyp opcl otaz dpcl dtaz mode pathtype dorp deptm arrtm endacttm travtime travcost travdist trexpfac
4026470 4 1 1 2 1 2 2 4 3 4 29235 1528 29279 1532 4 0 2 1435 1444 1455 4.658815 -1.000000 1.155677 67.747615
4026470 4 1 1 2 2 3 4 3 4 4 29279 1532 10677 1564 4 0 2 1455 1509 1518 13.501190 -1.000000 6.563544 67.747615
4026470 4 1 1 2 3 4 3 0 4 1 10677 1564 11157 1558 5 0 2 1518 1530 1746 14.502419 -1.000000 7.431709 67.747615
4026470 4 1 2 1 1 5 0 3 1 4 11157 1558 11157 1558 5 0 2 1746 1755 1757 3.036663 -1.000000 1.170558 67.747615
4026470 4 1 2 2 1 6 3 4 4 4 11157 1558 11051 1559 4 0 2 1757 1805 1834 4.770638 -1.000000 1.240981 67.747615
4026470 4 1 2 2 2 7 4 0 4 1 11051 1559 11157 1558 4 0 2 1834 1844 1945 4.775328 -1.000000 1.240981 67.747615
4026470 4 1 3 1 1 8 0 3 1 4 11157 1558 11157 1558 4 0 2 1945 1959 2010 3.036663 -1.000000 1.170558 67.747615
4026470 4 1 3 2 1 9 3 0 4 1 11157 1558 11157 1558 5 0 2 2010 2018 400 3.036663 -1.000000 1.170558 67.747615
4026518 1 1 1 1 1 1 0 1 1 2 27980 453 28250 876 3 0 1 614 636 734 22.065172 -1.000000 9.720551 46.419173
4026518 1 1 1 1 2 2 1 1 2 4 28250 876 21421 17 3 0 1 734 751 811 17.764183 -1.000000 7.841959 46.419173
4026518 1 1 1 1 3 3 1 1 4 4 21421 17 5949 581 3 0 1 811 850 950 29.530277 -1.000000 14.728621 46.419173
4026518 1 1 1 1 4 4 1 1 4 4 5949 581 26858 612 3 0 1 950 1000 1335 7.858878 -1.000000 2.704700 46.419173
4026518 1 1 1 2 1 5 1 1 4 2 26858 612 28250 876 3 0 1 1335 1355 1530 19.480299 -1.000000 10.089843 46.419173
4026518 1 1 1 2 2 6 1 0 2 1 28250 876 27980 453 3 0 1 1530 1556 400 21.704109 -1.000000 9.410239 46.419173
4026518 2 1 1 1 1 1 0 9 1 4 27980 453 120 2295 3 0 1 934 1000 1130 24.569006 -1.000000 12.998900 46.419173
4026518 2 1 1 2 1 2 9 0 4 1 120 2295 27980 453 3 0 1 1130 1200 400 29.046173 -1.000000 12.998900 46.419173
4026558 1 1 1 1 1 1 0 1 1 2 19693 2510 17386 2493 3 0 1 815 825 1745 9.173408 -1.000000 3.031412 48.893854
4026558 1 1 1 2 1 2 1 1 2 4 17386 2493 20254 2543 3 0 1 1745 1800 2130 10.146051 -1.000000 3.661692 48.893854
4026558 1 1 1 2 2 3 1 0 4 1 20254 2543 19693 2510 3 0 1 2130 2140 400 5.967311 -1.000000 1.663162 48.893854
4026558 2 1 1 1 1 1 0 4 1 4 19693 2510 17386 2493 3 0 1 1115 1130 1315 9.173408 -1.000000 3.031412 48.893854
4026558 2 1 1 2 1 2 4 0 4 1 17386 2493 19693 2510 3 0 1 1315 1320 1735 9.463141 -1.000000 3.031412 48.893854
4026558 2 1 2 1 1 3 0 6 1 4 19693 2510 19873 2525 3 0 1 1735 1745 1830 6.613379 -1.000000 2.116764 48.893854
4026558 2 1 2 1 2 4 6 4 4 4 19873 2525 19833 2519 3 0 1 1830 1831 2030 6.399423 -1.000000 1.795520 48.893854
4026558 2 1 2 2 1 5 4 0 4 1 19833 2519 19693 2510 3 0 1 2030 2040 400 8.324899 -1.000000 2.866102 48.893854
4026558 3 1 1 1 1 1 0 4 1 4 19693 2510 17386 2493 3 0 1 1115 1130 1330 9.173408 -1.000000 3.031412 48.893854
4026558 3 1 1 1 2 2 4 1 4 2 17386 2493 19756 2496 3 0 1 1330 1331 2130 5.299122 -1.000000 1.096661 48.893854
4026558 3 1 1 2 1 3 1 0 2 1 19756 2496 19693 2510 3 0 1 2130 2145 400 10.653592 -1.000000 3.431935 48.893854
4026651 1 1 1 1 1 1 0 4 1 4 7486 2042 7221 2080 3 0 1 930 945 1400 7.501398 -1.000000 3.186767 321.462958
4026651 1 1 1 2 1 2 4 9 4 4 7221 2080 2133 2057 3 0 1 1400 1410 1700 8.323513 -1.000000 3.521869 321.462958
4026651 1 1 1 2 2 3 9 7 4 4 2133 2057 7265 2064 3 0 1 1700 1715 2100 9.698664 -1.000000 4.989285 321.462958
4026651 1 1 1 2 3 4 7 0 4 1 7265 2064 7486 2042 3 0 1 2100 2120 400 7.790242 -1.000000 3.953399 321.462958
4026652 1 1 1 1 1 1 0 1 1 4 17223 2454 1656 2112 3 0 1 745 905 940 70.029396 -1.000000 44.899715 42.004281
4026652 1 1 1 1 2 2 1 1 4 2 1656 2112 27871 785 3 0 1 940 1030 1115 54.337143 -1.000000 34.112061 42.004281
4026652 1 1 1 1 3 3 1 1 2 4 27871 785 6414 1253 3 0 1 1115 1145 1300 22.304775 -1.000000 10.704878 42.004281
4026652 1 1 1 2 1 4 1 4 4 4 6414 1253 18482 2548 3 0 1 1300 1330 1345 23.205906 -1.000000 13.585481 42.004281
4026652 1 1 1 2 2 5 4 9 4 4 18482 2548 20268 2397 3 0 1 1345 1400 1500 11.945205 -1.000000 5.236465 42.004281
4026652 1 1 1 2 3 6 9 0 4 1 20268 2397 17223 2454 3 0 1 1500 1515 1645 10.998013 -1.000000 5.015419 42.004281
4026652 1 1 2 1 1 7 0 3 1 4 17223 2454 17410 2456 3 0 1 1645 1700 1710 6.514194 -1.000000 1.729648 42.004281
4026652 1 1 2 2 1 8 3 0 4 1 17410 2456 17223 2454 4 0 1 1710 1712 400 6.730421 -1.000000 1.729649 42.004281
4026652 3 1 1 1 1 1 0 2 1 3 17223 2454 17410 2456 8 0 3 639 700 1710 6.514194 -1.000000 1.729648 42.004281
4026652 3 1 1 2 1 2 2 0 3 1 17410 2456 17223 2454 4 0 2 1710 1715 400 6.730421 -1.000000 1.729649 42.004281
4026688 1 1 1 1 1 1 0 4 1 4 6939 1592 10583 1585 4 0 2 1210 1218 1220 7.671989 -1.000000 3.088061 77.487007
4026688 1 1 1 1 2 2 4 5 4 4 10583 1585 11051 1559 4 0 2 1220 1230 1242 11.360785 -1.000000 6.392209 77.487007
4026688 1 1 1 1 3 3 5 5 4 4 11051 1559 11181 1560 4 0 2 1242 1245 1320 4.196054 -1.000000 0.597699 77.487007
4026688 1 1 1 2 1 4 5 0 4 1 11181 1560 6939 1592 4 0 2 1320 1342 400 14.699511 -1.000000 8.295153 77.487007
4026688 2 1 1 1 1 1 0 4 1 4 6939 1592 6944 1594 4 0 1 1210 1218 1220 7.133651 -1.000000 2.810669 77.487007
4026688 2 1 1 1 2 2 4 5 4 4 6944 1594 11051 1559 4 0 1 1220 1230 1242 12.966757 -1.000000 7.204508 77.487007
4026688 2 1 1 1 3 3 5 5 4 4 11051 1559 11181 1560 4 0 1 1242 1245 1320 4.196054 -1.000000 0.597699 77.487007
4026688 2 1 1 2 1 4 5 0 4 1 11181 1560 6939 1592 4 0 1 1320 1342 1750 14.699511 -1.000000 8.295153 77.487007
4026688 2 1 2 1 1 5 0 4 1 4 6939 1592 1589 1580 3 0 1 1750 1755 1756 8.845531 -1.000000 3.922789 77.487007
4026688 2 1 2 1 2 6 4 5 4 4 1589 1580 1575 1580 3 0 1 1756 1757 1802 3.619082 -1.000000 2.842091 77.487007
4026688 2 1 2 2 1 7 5 0 4 1 1575 1580 6939 1592 3 0 1 1802 1810 400 8.756956 -1.000000 3.922789 77.487007
4026784 1 1 1 1 1 1 0 7 1 4 4203 809 28656 1131 3 0 1 900 945 1530 33.325066 -1.000000 15.871915 102.473354
4026784 1 1 1 2 1 2 7 0 4 1 28656 1131 4203 809 3 0 1 1530 1630 400 29.279915 -1.000000 15.871916 102.473354
4026789 1 1 1 1 1 1 0 1 1 2 23395 837 23447 244 3 0 1 745 800 1200 14.805285 -1.000000 6.781844 95.072171
4026789 1 1 1 2 1 2 1 0 2 1 23447 244 23395 837 3 0 1 1200 1210 1250 13.991534 -1.000000 6.781846 95.072171
4026789 1 1 2 1 1 3 0 1 1 2 23395 837 23447 244 3 0 1 1250 1305 1715 14.805285 -1.000000 6.781844 95.072171
4026789 1 1 2 2 1 4 1 0 2 1 23447 244 23395 837 3 0 1 1715 1735 400 13.991534 -1.000000 6.781846 95.072171
4026810 2 1 1 1 1 1 0 1 1 2 30884 1893 25886 1850 3 0 1 830 845 2300 8.445664 -1.000000 3.321381 109.634643
4026810 2 1 1 2 1 2 1 0 2 1 25886 1850 30884 1893 3 0 1 2300 2315 400 8.519754 -1.000000 3.321381 109.634643
4026810 3 1 1 1 1 1 0 3 1 4 30884 1893 4006 1706 3 0 1 1330 1400 1430 16.404762 -1.000000 8.881125 109.634643
4026810 3 1 1 2 1 2 3 0 4 1 4006 1706 30884 1893 3 0 1 1430 1450 400 16.665337 -1.000000 8.881124 109.634643
4026863 1 1 1 1 1 3 0 1 1 4 27761 75 21563 118 4 0 1 1010 1015 1020 9.608391 -1.000000 3.718888 50.912581
4026863 1 1 1 2 1 4 1 9 4 4 21563 118 21604 1667 4 0 1 1020 1035 1130 15.604248 -1.000000 8.682657 50.912581
4026863 1 1 1 2 2 5 9 0 4 1 21604 1667 27761 75 4 0 1 1130 1145 400 22.843237 -1.000000 10.894551 50.912581
4026863 1 1 2 1 1 1 0 4 1 4 27761 75 27739 46 3 0 1 655 658 730 4.890498 -1.000000 1.020336 50.912581
4026863 1 1 2 2 1 2 4 0 4 1 27739 46 27761 75 3 0 1 730 731 1010 4.909560 -1.000000 1.020336 50.912581
4026863 2 1 1 1 1 1 0 3 1 4 27761 75 21563 118 4 0 2 1010 1015 1025 9.608391 -1.000000 3.718888 50.912581
4026863 2 1 1 2 1 2 3 4 4 4 21563 118 21604 1667 4 0 2 1025 1035 1130 15.604248 -1.000000 8.682657 50.912581
4026863 2 1 1 2 2 3 4 0 4 1 21604 1667 27761 75 4 0 2 1130 1145 400 22.843237 -1.000000 10.894551 50.912581
4026865 1 1 1 1 1 1 0 3 1 4 29791 1812 29785 1812 3 0 1 600 603 605 4.070811 -1.000000 1.182988 232.405997
4026865 1 1 1 1 2 2 3 1 4 2 29785 1812 1314 313 4 0 2 605 650 1605 61.839832 -1.000000 41.154640 232.405997
4026865 1 1 1 2 1 3 1 3 2 4 1314 313 29785 1812 4 0 2 1605 1655 1656 57.116695 -1.000000 41.351757 232.405997
4026865 1 1 1 2 2 4 3 0 4 1 29785 1812 29791 1812 3 0 1 1656 1700 400 4.070811 -1.000000 1.182988 232.405997
4026865 2 1 1 1 1 1 0 3 1 4 29791 1812 29788 1812 5 0 1 1500 1501 1515 4.070811 -1.000000 1.182988 232.405997
4026865 2 1 1 2 1 2 3 0 4 1 29788 1812 29791 1812 5 0 1 1515 1516 400 4.070811 -1.000000 1.182988 232.405997
4026908 1 1 1 1 1 1 0 1 1 2 19041 2503 23417 701 4 0 1 800 840 1130 35.400383 -1.000000 20.027575 79.039180
4026908 1 1 1 2 1 4 1 0 2 1 23417 701 19041 2503 4 0 1 1730 1810 1900 30.102715 -1.000000 19.951748 79.039180
4026908 1 1 2 1 1 2 1 6 2 4 23417 701 23321 756 4 0 1 1130 1139 1230 5.843127 -1.000000 1.797206 79.039180
4026908 1 1 2 2 1 3 6 1 4 2 23321 756 23417 701 4 0 1 1230 1240 1730 5.972354 -1.000000 1.797206 79.039180
4026972 1 1 1 1 1 1 0 1 1 2 32571 2710 32543 2703 4 0 2 850 900 1611 7.513697 -1.000000 3.188001 76.013636
4026972 1 1 1 2 1 2 1 4 2 4 32543 2703 32475 2708 4 0 2 1611 1620 1627 6.055452 -1.000000 2.409305 76.013636
4026972 1 1 1 2 2 3 4 0 4 1 32475 2708 32571 2710 4 0 2 1627 1628 1720 3.479126 -1.000000 0.739346 76.013636
4026972 1 1 2 1 1 4 0 4 1 4 32571 2710 32489 2752 4 0 2 1720 1722 1853 5.624848 -1.000000 1.937981 76.013636
4026972 1 1 2 2 1 5 4 7 4 4 32489 2752 32475 2708 4 0 2 1853 1855 1903 4.966363 -1.000000 1.747971 76.013636
4026972 1 1 2 2 2 6 7 5 4 4 32475 2708 32579 2749 4 0 2 1903 1905 1915 5.756111 -1.000000 1.876046 76.013636
4026972 1 1 2 2 3 7 5 0 4 1 32579 2749 32571 2710 4 0 2 1915 1930 400 4.639595 -1.000000 1.318326 76.013636
4026972 2 1 1 1 1 1 0 3 1 4 32571 2710 32543 2703 4 0 1 845 900 903 7.513697 -1.000000 3.188001 76.013636
4026972 2 1 1 2 1 2 3 0 4 1 32543 2703 32571 2710 3 0 1 903 915 1025 7.506691 -1.000000 3.188001 76.013636
4026972 2 1 2 1 1 7 0 7 1 4 32571 2710 32475 2708 3 0 1 1216 1217 1243 3.479163 -1.000000 0.739347 76.013636
4026972 2 1 2 1 2 8 7 7 4 4 32475 2708 32570 2710 3 0 1 1243 1247 1431 3.479126 -1.000000 0.739346 76.013636
4026972 2 1 2 1 3 9 7 7 4 4 32570 2710 32571 2710 3 0 1 1431 1433 1525 2.966455 -1.000000 0.965559 76.013636
4026972 2 1 2 1 4 10 7 7 4 4 32571 2710 32941 2711 3 0 1 1525 1530 1555 5.204392 -1.000000 1.351118 76.013636
4026972 2 1 2 1 5 11 7 3 4 4 32941 2711 32543 2703 3 0 1 1555 1605 1611 6.971417 -1.000000 2.498888 76.013636
4026972 2 1 2 2 1 12 3 7 4 4 32543 2703 32475 2708 4 0 1 1611 1620 1627 6.055452 -1.000000 2.409305 76.013636
4026972 2 1 2 2 2 13 7 0 4 1 32475 2708 32571 2710 4 0 1 1627 1628 1720 3.479126 -1.000000 0.739346 76.013636
4026972 2 1 3 1 1 3 0 5 1 4 32571 2710 32570 2710 5 0 1 1025 1030 1040 2.966455 -1.000000 0.965559 76.013636
4026972 2 1 3 1 2 4 5 5 4 4 32570 2710 32738 2715 5 0 1 1040 1045 1105 4.864291 -1.000000 1.452003 76.013636
4026972 2 1 3 2 1 5 5 4 4 4 32738 2715 32731 2713 5 0 1 1105 1107 1115 4.164099 -1.000000 0.856431 76.013636
4026972 2 1 3 2 2 6 4 0 4 1 32731 2713 32571 2710 5 0 1 1115 1120 1216 4.354485 -1.000000 0.926019 76.013636
4026972 2 1 4 1 1 14 0 7 1 4 32571 2710 32489 2752 4 0 1 1720 1722 1853 5.624848 -1.000000 1.937981 76.013636
4026972 2 1 4 2 1 15 7 7 4 4 32489 2752 32475 2708 4 0 1 1853 1855 1903 4.966363 -1.000000 1.747971 76.013636
4026972 2 1 4 2 2 16 7 5 4 4 32475 2708 32579 2749 4 0 1 1903 1907 1915 5.756111 -1.000000 1.876046 76.013636
4026972 2 1 4 2 3 17 5 0 4 1 32579 2749 32571 2710 4 0 1 1915 1930 400 4.639595 -1.000000 1.318326 76.013636
4027003 2 1 1 1 1 1 0 1 1 2 31752 1924 23145 966 3 0 1 530 615 1600 56.320065 -1.000000 33.450191 69.807541
4027003 2 1 1 2 1 2 1 0 2 1 23145 966 31752 1924 3 0 1 1600 1710 400 48.640156 -1.000000 33.444069 69.807541
4027041 1 1 1 1 1 1 0 9 1 4 19823 2519 20254 2543 3 0 1 830 840 945 8.591385 -1.000000 2.733907 39.778653
4027041 1 1 1 2 1 2 9 0 4 1 20254 2543 19823 2519 3 0 1 945 955 400 8.553757 -1.000000 2.733907 39.778653
4027050 1 1 1 1 1 1 0 4 1 4 32135 1658 4797 229 4 0 1 815 845 1030 43.333191 -1.000000 20.582102 165.086421
4027050 1 1 1 2 1 2 4 0 4 1 4797 229 32135 1658 4 0 1 1030 1130 1330 36.017902 -1.000000 20.715017 165.086421
4027050 1 1 2 1 1 5 0 6 1 4 32135 1658 30047 2009 5 0 1 1730 1735 1845 6.419684 -1.000000 1.895627 165.086421
4027050 1 1 2 2 1 6 6 0 4 1 30047 2009 32135 1658 5 0 1 1845 1900 400 6.434672 -1.000000 1.895627 165.086421
4027050 1 1 3 1 1 3 0 9 1 4 32135 1658 30081 1995 3 0 1 1330 1340 1415 6.611173 -1.000000 1.897431 165.086421
4027050 1 1 3 2 1 4 9 0 4 1 30081 1995 32135 1658 3 0 1 1415 1420 1730 6.611552 -1.000000 1.897431 165.086421
4027050 2 1 1 1 1 1 0 6 1 4 32135 1658 30047 2009 5 0 2 1730 1735 1845 6.419684 -1.000000 1.895627 165.086421
4027050 2 1 1 2 1 2 6 0 4 1 30047 2009 32135 1658 5 0 2 1845 1900 400 6.434672 -1.000000 1.895627 165.086421
4027164 1 1 1 1 1 1 0 1 1 2 17136 2478 21709 1041 3 0 1 630 700 1600 29.447481 -1.000000 14.711005 42.004281
4027164 1 1 1 2 1 2 1 0 2 1 21709 1041 17136 2478 3 0 1 1600 1630 400 25.814865 -1.000000 14.711003 42.004281
4027164 2 1 1 1 1 1 0 1 1 2 17136 2478 26433 1144 3 0 1 730 805 1700 27.616314 -1.000000 14.023499 42.004281
4027164 2 1 1 2 1 2 1 0 2 1 26433 1144 17136 2478 3 0 1 1700 1745 400 24.886328 -1.000000 14.023496 42.004281
4027164 3 1 1 1 1 1 0 2 1 3 17136 2478 17600 2415 5 0 2 700 715 1430 13.111951 -1.000000 6.161236 42.004281
4027164 3 1 1 2 1 2 2 0 3 1 17600 2415 17136 2478 8 0 3 1430 1500 400 12.532478 -1.000000 6.161237 42.004281
4027164 4 1 1 1 1 1 0 2 1 3 17136 2478 17188 2481 4 0 2 700 705 1530 5.493665 -1.000000 1.390006 42.004281
4027164 4 1 1 2 1 2 2 0 3 1 17188 2481 17136 2478 8 0 3 1530 1540 400 5.506007 -1.000000 1.390006 42.004281
4027229 1 1 1 1 1 5 0 3 1 4 17140 2478 19731 2387 3 0 1 1545 1600 1602 15.913035 -1.000000 7.629956 71.379463
4027229 1 1 1 2 1 6 3 0 4 1 19731 2387 17140 2478 4 0 1 1602 1620 400 15.441879 -1.000000 7.629955 71.379463
4027229 1 1 2 1 1 1 0 4 1 4 17140 2478 17188 2481 1 0 3 745 800 802 5.493665 -1.000000 1.390006 71.379463
4027229 1 1 2 2 1 2 4 0 4 1 17188 2481 17140 2478 1 0 3 802 816 1400 5.506007 -1.000000 1.390006 71.379463
4027229 1 1 3 1 1 3 0 5 1 4 17140 2478 20413 2396 3 0 1 1400 1410 1435 12.825235 -1.000000 6.096071 71.379463
4027229 1 1 3 2 1 4 5 0 4 1 20413 2396 17140 2478 3 0 1 1435 1445 1545 12.532420 -1.000000 6.096070 71.379463
4027229 2 1 1 1 1 1 0 3 1 4 17140 2478 19731 2387 4 0 1 640 658 700 15.913035 -1.000000 7.629956 71.379463
4027229 2 1 1 2 1 2 3 9 4 4 19731 2387 19622 2541 3 0 1 700 720 920 10.329731 -1.000000 5.367955 71.379463
4027229 2 1 1 2 2 3 9 8 4 4 19622 2541 19823 2519 3 0 1 920 930 1115 9.528855 -1.000000 3.510636 71.379463
4027229 2 1 1 2 3 4 8 5 4 4 19823 2519 20269 2397 3 0 1 1115 1130 1145 11.578646 -1.000000 4.875762 71.379463
4027229 2 1 1 2 4 5 5 0 4 1 20269 2397 17140 2478 3 0 1 1145 1155 1220 13.161987 -1.000000 6.307217 71.379463
4027229 2 1 2 1 1 6 0 4 1 4 17140 2478 17302 2486 3 0 1 1220 1230 1325 8.317579 -1.000000 3.226367 71.379463
4027229 2 1 2 2 1 7 4 0 4 1 17302 2486 17140 2478 3 0 1 1325 1340 400 8.300129 -1.000000 3.226367 71.379463
4027229 3 1 1 1 1 1 0 1 1 2 17140 2478 19731 2387 4 0 2 640 658 1600 15.913035 -1.000000 7.629956 71.379463
4027229 3 1 1 2 1 2 1 0 2 1 19731 2387 17140 2478 4 0 2 1600 1620 400 15.441879 -1.000000 7.629955 71.379463
4027360 1 1 1 1 1 1 0 1 1 2 31133 1903 29757 1796 6 3 3 700 809 1500 11.545843 -1.000000 4.278676 52.881307
4027360 1 1 1 2 1 2 1 7 2 4 29757 1796 30878 1906 6 3 3 1500 1629 1735 13.404606 -1.000000 5.708181 52.881307
4027360 1 1 1 2 2 3 7 0 4 1 30878 1906 31133 1903 6 3 3 1735 1815 400 6.543521 -1.000000 2.008798 52.881307
4027375 1 1 1 1 1 1 0 5 1 4 31997 1965 29724 1794 3 0 1 945 1000 1130 10.285376 -1.000000 4.141200 89.673337
4027375 1 1 1 2 1 2 5 5 4 4 29724 1794 29724 1794 3 0 1 1130 1132 1200 3.899327 -1.000000 0.982069 89.673337
4027375 1 1 1 2 2 3 5 5 4 4 29724 1794 31882 1923 3 0 1 1200 1216 1250 8.674644 -1.000000 3.297185 89.673337
4027375 1 1 1 2 3 4 5 0 4 1 31882 1923 31997 1965 3 0 1 1250 1257 400 5.010592 -1.000000 1.020663 89.673337
4027375 2 1 1 1 1 1 0 7 1 4 31997 1965 26374 1966 3 0 1 1100 1104 1300 5.131119 -1.000000 1.162764 89.673337
4027375 2 1 1 2 1 2 7 0 4 1 26374 1966 31997 1965 3 0 1 1300 1304 400 5.142927 -1.000000 1.162764 89.673337
4027375 3 1 1 1 1 1 0 1 1 2 31997 1965 25651 1997 3 0 1 1319 1356 2300 22.595585 -1.000000 13.527422 89.673337
4027375 3 1 1 2 1 2 1 0 2 1 25651 1997 31997 1965 3 0 1 2300 2326 400 22.722757 -1.000000 13.684429 89.673337
4027375 4 1 1 1 1 1 0 5 1 4 31997 1965 26376 1966 3 0 1 1030 1037 1115 5.131119 -1.000000 1.162764 89.673337
4027375 4 1 1 2 1 2 5 0 4 1 26376 1966 31997 1965 3 0 1 1115 1122 400 5.142927 -1.000000 1.162764 89.673337
4027383 1 1 1 1 1 6 0 4 1 4 3331 2670 3314 2672 5 0 2 1855 1858 1950 5.563376 -1.000000 1.673498 558.657773
4027383 1 1 1 2 1 7 4 0 4 1 3314 2672 3331 2670 5 0 2 1950 1954 400 5.700397 -1.000000 1.673498 558.657773
4027383 1 1 2 1 1 1 0 4 1 4 3331 2670 4609 723 3 0 1 1430 1438 1440 10.548494 -1.000000 3.959110 558.657773
4027383 1 1 2 1 2 2 4 4 4 4 4609 723 3333 2670 3 0 1 1440 1444 1504 9.992696 -1.000000 3.959111 558.657773
4027383 1 1 2 1 3 3 4 5 4 4 3333 2670 4609 723 3 0 1 1504 1508 1655 10.548494 -1.000000 3.959110 558.657773
4027383 1 1 2 2 1 4 5 5 4 4 4609 723 8528 726 3 0 1 1655 1700 1732 7.642521 -1.000000 2.641147 558.657773
4027383 1 1 2 2 2 5 5 0 4 1 8528 726 3331 2670 3 0 1 1732 1738 1855 6.296287 -1.000000 1.781012 558.657773
4027383 2 1 1 1 1 1 0 1 1 4 3331 2670 8530 757 3 0 1 1315 1330 1340 12.711353 -1.000000 4.774559 558.657773
4027383 2 1 1 1 2 2 1 1 4 4 8530 757 20094 2357 4 0 2 1340 1410 1415 36.452435 -1.000000 24.828033 558.657773
4027383 2 1 1 1 3 3 1 1 4 4 20094 2357 19744 2328 4 0 2 1415 1430 1620 16.013502 -1.000000 7.759034 558.657773
4027383 2 1 1 2 1 4 1 1 4 4 19744 2328 6353 1263 4 0 2 1620 1630 1720 10.452666 -1.000000 3.955485 558.657773
4027383 2 1 1 2 2 5 1 1 4 4 6353 1263 8530 757 4 0 2 1720 1815 1840 32.259743 -1.000000 18.867569 558.657773
4027383 2 1 1 2 3 6 1 0 4 1 8530 757 3331 2670 3 0 1 1840 1856 400 12.295599 -1.000000 4.774559 558.657773
4027383 3 1 1 1 1 1 0 4 1 4 3331 2670 3314 2672 5 0 2 1855 1858 1950 5.563376 -1.000000 1.673498 558.657773
4027383 3 1 1 2 1 2 4 0 4 1 3314 2672 3331 2670 5 0 2 1950 1954 400 5.700397 -1.000000 1.673498 558.657773
4027405 1 1 1 1 1 1 0 4 1 4 26011 1833 26129 1860 4 0 1 950 956 1001 4.978389 -1.000000 1.079156 302.426132
4027405 1 1 1 1 2 2 4 4 4 4 26129 1860 31672 1962 4 0 1 1001 1015 1019 8.389502 -1.000000 3.031985 302.426132
4027405 1 1 1 1 3 3 4 4 4 4 31672 1962 31463 1894 4 0 1 1019 1022 1045 9.049190 -1.000000 3.299157 302.426132
4027405 1 1 1 1 4 4 4 4 4 4 31463 1894 26310 1987 4 0 1 1045 1055 1056 9.830802 -1.000000 3.937373 302.426132
4027405 1 1 1 1 5 5 4 4 4 4 26310 1987 25859 1851 4 0 1 1056 1116 1121 15.172584 -1.000000 7.991467 302.426132
4027405 1 1 1 1 6 6 4 7 4 4 25859 1851 20501 1741 4 0 1 1121 1145 1330 30.864174 -1.000000 21.110394 302.426132
4027405 1 1 1 2 1 7 7 0 4 1 20501 1741 26011 1833 4 0 1 1330 1350 400 17.105814 -1.000000 12.565803 302.426132
4027405 2 1 1 1 1 1 0 1 1 4 26011 1833 27898 787 3 0 3 500 630 800 36.826031 -1.000000 26.014254 302.426132
4027405 2 1 1 1 2 2 1 1 4 4 27898 787 0 0 0 0 3 800 930 1015 -1.000000 -1.000000 -1.000000 302.426132
4027405 2 1 1 1 3 3 1 1 4 4 0 0 27898 787 0 0 3 1015 1145 1400 -1.000000 -1.000000 -1.000000 302.426132
4027405 2 1 1 2 1 4 1 1 4 4 27898 787 0 0 0 0 3 1400 1530 1600 -1.000000 -1.000000 -1.000000 302.426132
4027405 2 1 1 2 2 5 1 1 4 4 0 0 25015 251 0 0 3 1600 1715 1740 -1.000000 -1.000000 -1.000000 302.426132
4027405 2 1 1 2 3 6 1 0 4 1 25015 251 26011 1833 3 0 3 1740 1940 400 40.728085 -1.000000 33.004501 302.426132
4027405 3 1 1 1 1 1 0 2 1 3 26011 1833 26143 1834 8 0 3 741 750 1500 5.363550 -1.000000 1.337177 302.426132
4027405 3 1 1 2 1 2 2 0 3 1 26143 1834 26011 1833 8 0 3 1500 1556 400 5.445863 -1.000000 1.337177 302.426132
4027423 2 1 1 1 1 1 0 1 1 4 1119 2233 6705 2246 3 0 1 730 750 856 13.502087 -1.000000 5.605707 48.605317
4027423 2 1 1 1 2 2 1 4 4 4 6705 2246 1237 2223 3 0 1 856 900 930 6.544425 -1.000000 1.910751 48.605317
4027423 2 1 1 1 3 3 4 1 4 4 1237 2223 3255 2662 3 0 1 930 1002 1135 39.241951 -1.000000 19.408932 48.605317
4027423 2 1 1 1 4 4 1 1 4 4 3255 2662 0 0 3 0 1 1135 1240 1450 -1.000000 -1.000000 -1.000000 48.605317
4027423 2 1 1 2 1 5 1 4 4 4 0 0 0 0 3 0 1 1450 1512 1522 -1.000000 -1.000000 -1.000000 48.605317
4027423 2 1 1 2 2 6 4 1 4 4 0 0 225 2297 3 0 1 1522 1619 1700 -1.000000 -1.000000 -1.000000 48.605317
4027423 2 1 1 2 3 7 1 0 4 1 225 2297 1119 2233 3 0 1 1700 1720 400 14.004504 -1.000000 6.470750 48.605317
4027423 3 1 1 1 1 1 0 1 1 2 1119 2233 9214 715 3 0 1 515 550 1430 35.408623 -1.000000 16.040537 48.605317
4027423 3 1 1 2 1 2 1 0 2 1 9214 715 1119 2233 3 0 1 1430 1525 1730 30.166035 -1.000000 15.991952 48.605317
4027423 3 1 2 1 1 3 0 4 1 4 1119 2233 68 2291 3 0 1 1730 1740 2102 11.705277 -1.000000 4.613521 48.605317
4027423 3 1 2 2 1 4 4 0 4 1 68 2291 1119 2233 3 0 1 2102 2117 400 11.680115 -1.000000 4.613521 48.605317
4027467 2 1 1 1 1 1 0 1 1 2 23018 983 23161 195 2 0 3 910 930 1300 8.528604 -1.000000 2.121529 94.723909
4027467 2 1 1 2 1 4 1 0 2 1 23161 195 23018 983 2 0 3 2015 2035 400 8.672709 -1.000000 2.206584 94.723909
4027467 2 1 2 1 1 2 1 1 2 4 23161 195 27413 971 1 0 3 1300 1325 1415 5.853746 -1.000000 0.818464 94.723909
