hhno day dow jttours phtours fhtours hdexpfac
6077409 1 5 0 0 0 28.166385
6077448 1 3 0 0 0 183.24506
6077454 1 5 0 0 0 30.96736
6077465 1 4 0 0 0 402.740551
6077470 1 5 0 0 0 33.485045
6077501 1 2 0 0 0 32.8328
6077506 1 5 0 0 0 94.813693
6077520 1 5 0 0 0 36.147607
6077560 1 3 0 0 0 29.198546
6077685 1 5 0 0 0 120.905139
6077733 1 5 0 0 0 41.793933
6077808 1 5 0 0 0 33.485045
6077876 1 6 0 0 0 338.675817
6077916 1 3 0 0 0 30.470701
6077931 1 2 0 0 0 166.749227
6077945 1 4 0 0 0 153.818257
6077975 1 5 0 0 0 47.844572
6078034 1 5 0 0 0 42.645539
6078064 1 6 0 0 0 28.166385
6078080 1 6 0 0 0 37.361886
6078157 1 6 0 0 0 42.679143
6078327 1 2 0 0 0 55.171323
6078334 1 5 0 0 0 28.269941
6078375 1 5 0 0 0 38.359917
6078506 1 3 0 0 0 51.434422
6078607 1 6 0 0 0 118.319379
6078621 1 5 0 0 0 165.161636
6078669 1 5 0 0 0 39.941642
6078693 1 5 0 0 0 409.720815
6078704 1 3 0 0 0 48.270624
6078715 1 2 0 0 0 49.923764
6078770 1 2 0 0 0 28.166385
6078787 1 3 0 0 0 318.089004
6078789 1 6 0 0 0 66.830507
6078810 1 3 0 0 0 314.725454
6078874 1 3 0 0 0 57.829705
6078893 1 5 0 0 0 37.598413
6078953 1 3 0 0 0 30.894782
6079072 1 6 0 0 0 370.442419
6079082 1 5 0 0 0 166.749227
6079083 1 6 0 0 0 113.18467
6079127 1 3 0 0 0 318.089004
6079206 1 2 0 0 0 28.166385
6079211 1 6 0 0 0 21.917044
6079234 1 2 0 0 0 25.036661
6079239 1 3 0 0 0 318.089004
6079256 1 3 0 0 0 280.524373
6079275 1 4 0 0 0 25.036661
6079288 1 6 0 0 0 64.933522
6079317 1 4 0 0 0 474.676834
6079320 1 6 0 0 0 586.555601
6079332 1 3 0 0 0 23.184859
6079373 1 3 0 0 0 58.755267
6079397 1 2 0 0 0 37.623064
6079398 1 6 0 0 0 67.799403
6079422 1 4 0 0 0 53.812839
6079446 1 5 0 0 0 288.496806
6079501 1 6 0 0 0 234.076796
6079571 1 4 0 0 0 22.10964
6079582 1 3 0 0 0 318.089004
6079590 1 5 0 0 0 211.877055
6079596 1 4 0 0 0 93.373343
6079620 1 3 0 0 0 25.036661
6079627 1 3 0 0 0 237.834127
6079653 1 2 0 0 0 58.569585
6079657 1 5 0 0 0 30.470701
6079671 1 4 0 0 0 30.470701
6079679 1 5 0 0 0 169.270761
6079694 1 2 0 0 0 283.192257
6079698 1 2 0 0 0 106.441787
6079706 1 3 0 0 0 42.645539
6079707 1 2 0 0 0 264.028875
6079711 1 5 0 0 0 41.793933
6079790 1 3 0 0 0 25.036661
6079795 1 4 0 0 0 137.011743
6079829 1 5 0 0 0 268.548462
6079851 1 5 0 0 0 463.791469
6079864 1 5 0 0 0 28.166385
6079870 1 4 0 0 0 40.752751
6079872 1 2 0 0 0 68.894361
6079905 1 5 0 0 0 48.270624
6079940 1 3 0 0 0 28.646696
6079963 1 6 0 0 0 263.539331
6080025 1 5 0 0 0 42.7073
6080140 1 6 0 0 0 38.513922
6080179 1 2 0 0 0 137.011743
6080196 1 6 0 0 0 250.759803
6080202 1 5 0 0 0 109.733504
6080247 1 4 0 0 0 48.270624
6080251 1 6 0 0 0 381.290352
6080274 1 6 0 0 0 33.485045
6080320 1 3 0 0 0 38.359917
6080337 1 4 0 0 0 38.463302
6080372 1 3 0 0 0 554.39181
6080430 1 2 0 0 0 43.943943
6080443 1 4 0 0 0 25.036661
6080453 1 3 0 0 0 38.513922
6080454 1 6 0 0 0 27.781438
6080472 1 5 0 0 0 33.491023
6080480 1 3 0 0 0 54.62282
6080489 1 5 0 0 0 23.184859
6080633 1 6 0 0 0 76.114657
6080643 1 4 0 0 0 35.398008
6080662 1 6 0 0 0 48.336981
6080677 1 5 0 0 0 183.24506
6080736 1 3 0 0 0 33.362385
6080745 1 5 0 0 0 153.818257
6080747 1 4 0 0 0 29.515945
6080788 1 5 0 0 0 149.030224
6080793 1 5 0 0 0 105.772175
6080802 1 6 0 0 0 38.359917
6080814 1 2 0 0 0 48.314826
6080845 1 6 0 0 0 60.917411
6080891 1 3 0 0 0 55.171323
6080946 1 2 0 0 0 34.050388
6080948 1 6 0 0 0 33.485045
6080953 1 5 0 0 0 48.314826
6081000 1 5 0 0 0 38.391737
6081017 1 6 0 0 0 48.823059
6081022 1 5 0 0 0 166.749227
6081043 1 2 0 0 0 52.669594
6081125 1 5 0 0 0 137.011743
6081140 1 4 0 0 0 213.147218
6081142 1 4 0 0 0 42.773716
6081144 1 3 0 0 0 28.646696
6081274 1 4 0 0 0 377.785522
6081276 1 4 0 0 0 108.993196
6081285 1 2 0 0 0 33.485045
6081292 1 6 0 0 0 28.646696
6081344 1 2 0 0 0 183.24506
6081348 1 3 0 0 0 50.706002
6081350 1 5 0 0 0 58.687183
6081467 1 6 0 0 0 28.646696
6081518 1 2 0 0 0 170.894055
6081527 1 2 0 0 0 27.781438
6081545 1 4 0 0 0 72.754507
6081601 1 2 0 0 0 57.933579
6081608 1 6 0 0 0 35.398008
6081621 1 4 0 0 0 267.564734
6081628 1 6 0 0 0 96.595376
6081641 1 3 0 0 0 33.345348
6081655 1 3 0 0 0 47.962006
6081658 1 5 0 0 0 77.333599
6081665 1 5 0 0 0 39.630947
6081669 1 5 0 0 0 23.808105
6081674 1 5 0 0 0 28.166385
6081771 1 5 0 0 0 58.755267
6081777 1 4 0 0 0 41.793933
6081789 1 3 0 0 0 53.55241
6081793 1 2 0 0 0 223.017177
6081838 1 5 0 0 0 318.089004
6081851 1 5 0 0 0 108.036893
6081904 1 6 0 0 0 94.813693
6081928 1 3 0 0 0 35.398008
6081930 1 4 0 0 0 293.062607
6081960 1 4 0 0 0 267.564734
6082008 1 3 0 0 0 288.496806
6082025 1 2 0 0 0 61.441094
6082128 1 6 0 0 0 45.577711
6082144 1 3 0 0 0 19.829163
6082191 1 3 0 0 0 77.333599
6082199 1 5 0 0 0 62.560803
6082237 1 5 0 0 0 314.725454
6082254 1 6 0 0 0 106.441787
6082276 1 3 0 0 0 118.01223
6082328 1 6 0 0 0 166.749227
6082332 1 6 0 0 0 401.124725
6082365 1 3 0 0 0 61.176273
6082421 1 5 0 0 0 273.463256
6082448 1 2 0 0 0 33.485045
6082461 1 5 0 0 0 25.036661
6082481 1 4 0 0 0 30.894782
6082490 1 4 0 0 0 48.823059
6082492 1 2 0 0 0 48.314826
6082515 1 3 0 0 0 66.830507
6082559 1 2 0 0 0 51.434422
6082590 1 3 0 0 0 24.499764
6082614 1 4 0 0 0 31.967573
6082639 1 3 0 0 0 149.275773
6082647 1 3 0 0 0 48.270624
6082662 1 2 0 0 0 40.009455
6082674 1 5 0 0 0 21.137344
6082749 1 6 0 0 0 294.801634
6082755 1 5 0 0 0 42.7073
6082803 1 3 0 0 0 22.600478
6082910 1 2 0 0 0 33.485045
6082924 1 2 0 0 0 97.559142
6082948 1 4 0 0 0 33.485045
6082959 1 5 0 0 0 48.270624
6082967 1 2 0 0 0 124.148547
6083026 1 4 0 0 0 157.341517
6083063 1 4 0 0 0 38.996259
6083074 1 6 0 0 0 387.128097
6083126 1 6 0 0 0 183.24506
6083152 1 3 0 0 0 227.287254
6083160 1 2 0 0 0 33.485045
6083265 1 3 0 0 0 134.248838
6083289 1 4 0 0 0 188.924697
6083298 1 2 0 0 0 183.24506
6083316 1 5 0 0 0 34.050388
6083341 1 3 0 0 0 71.965201
6083358 1 6 0 0 0 66.830507
6083409 1 2 0 0 0 46.190103
6083438 1 2 0 0 0 58.755267
6083466 1 2 0 0 0 32.982249
6083477 1 2 0 0 0 133.891261
6083497 1 3 0 0 0 28.166385
6083517 1 4 0 0 0 37.361886
6083538 1 6 0 0 0 377.785522
6083572 1 2 0 0 0 154.138983
6083708 1 4 0 0 0 154.705691
6083815 1 2 0 0 0 33.485045
6083836 1 5 0 0 0 21.917044
6083844 1 4 0 0 0 46.836295
6083886 1 4 0 0 0 83.671355
6083887 1 3 0 0 0 33.485045
6083897 1 3 0 0 0 118.319379
6083955 1 5 0 0 0 105.772175
6083995 1 5 0 0 0 156.191013
6084006 1 2 0 0 0 105.772175
6084053 1 6 0 0 0 33.485045
6084057 1 4 0 0 0 36.091791
6084078 1 6 0 0 0 166.749227
6084094 1 5 0 0 0 48.270624
6084119 1 6 0 0 0 169.069989
6084126 1 3 0 0 0 105.772175
6084149 1 2 0 0 0 231.183156
6084154 1 2 0 0 0 69.284955
6084173 1 5 0 0 0 38.178395
6084184 1 6 0 0 0 137.011743
6084207 1 2 0 0 0 33.485045
6084240 1 6 0 0 0 33.485045
6084264 1 6 0 0 0 33.362385
6084287 1 4 0 0 0 318.089004
6084306 1 4 0 0 0 83.671355
6084323 1 2 0 0 0 28.166385
6084402 1 3 0 0 0 78.227921
6084451 1 3 0 0 0 148.557419
6084480 1 6 0 0 0 38.996259
6084509 1 6 0 0 0 443.877364
6084636 1 6 0 0 0 33.4727
6084691 1 6 0 0 0 35.398008
6084821 1 2 0 0 0 42.773716
6084839 1 2 0 0 0 33.485045
6084871 1 2 0 0 0 35.398008
6084900 1 4 0 0 0 251.979787
6084928 1 3 0 0 0 17.93771
6084955 1 3 0 0 0 64.380723
6084999 1 4 0 0 0 137.011743
6085040 1 5 0 0 0 94.813693
6085058 1 2 0 0 0 219.969229
6085083 1 5 0 0 0 33.485045
6085084 1 3 0 0 0 111.213837
6085085 1 6 0 0 0 294.801634
6085088 1 4 0 0 0 32.683296
6085243 1 4 0 0 0 619.396852
6085273 1 3 0 0 0 64.591006
6085354 1 6 0 0 0 30.470701
6085388 1 3 0 0 0 20.217977
6085389 1 4 0 0 0 33.485045
6085412 1 5 0 0 0 49.923764
6085497 1 5 0 0 0 108.299039
6085507 1 5 0 0 0 38.996259
6085535 1 4 0 0 0 17.726426
6085538 1 5 0 0 0 30.470701
6085555 1 5 0 0 0 196.027604
6085567 1 4 0 0 0 120.905139
6085644 1 2 0 0 0 137.011743
6085736 1 3 0 0 0 253.338649
6085751 1 6 0 0 0 33.485045
6085763 1 4 0 0 0 58.687183
6085767 1 4 0 0 0 318.089004
6085771 1 5 0 0 0 233.657287
6085894 1 6 0 0 0 122.949339
6085927 1 6 0 0 0 105.772175
6085963 1 2 0 0 0 53.9043
6086011 1 4 0 0 0 37.194337
6086071 1 6 0 0 0 21.137344
6086166 1 2 0 0 0 40.752751
6086253 1 6 0 0 0 204.899384
6086298 1 4 0 0 0 160.278949
6086338 1 5 0 0 0 28.269941
6086353 1 2 0 0 0 44.700354
6086392 1 3 0 0 0 28.166385
6086421 1 4 0 0 0 30.894782
6086495 1 4 0 0 0 51.434422
6086509 1 4 0 0 0 33.491023
6086531 1 6 0 0 0 183.364685
6086541 1 4 0 0 0 586.109603
6086578 1 4 0 0 0 33.491023
6086587 1 3 0 0 0 48.270624
6086602 1 5 0 0 0 45.690895
6086685 1 2 0 0 0 33.485045
6086694 1 2 0 0 0 166.749227
6086696 1 4 0 0 0 37.623064
6086714 1 4 0 0 0 160.278949
6086718 1 2 0 0 0 183.24506
6086730 1 2 0 0 0 64.591006
6086753 1 3 0 0 0 568.244572
6086765 1 3 0 0 0 157.341517
6086804 1 6 0 0 0 48.270624
6086823 1 5 0 0 0 33.485045
6086848 1 6 0 0 0 35.398008
6086866 1 6 0 0 0 126.877858
6086893 1 3 0 0 0 120.905139
6086910 1 6 0 0 0 43.943943
6086927 1 2 0 0 0 48.270624
6086942 1 5 0 0 0 36.091791
6086954 1 3 0 0 0 36.1615
6086956 1 6 0 0 0 324.579265
6087023 1 3 0 0 0 36.091791
6087028 1 3 0 0 0 288.496806
6087035 1 6 0 0 0 380.838781
6087037 1 5 0 0 0 32.8328
6087078 1 5 0 0 0 49.71534
6087198 1 4 0 0 0 209.634181
6087213 1 2 0 0 0 33.485045
6087218 1 2 0 0 0 28.646696
6087223 1 2 0 0 0 461.243936
6087272 1 4 0 0 0 103.666816
6087315 1 4 0 0 0 40.752751
6087316 1 4 0 0 0 204.899384
6087330 1 4 0 0 0 25.036661
6087338 1 4 0 0 0 23.808105
6087381 1 5 0 0 0 44.700354
6087383 1 5 0 0 0 30.470701
6087443 1 2 0 0 0 28.166385
6087470 1 3 0 0 0 105.772175
6087482 1 3 0 0 0 183.24506
6087504 1 3 0 0 0 160.713719
6087509 1 3 0 0 0 55.276672
6087545 1 2 0 0 0 113.18467
6087552 1 2 0 0 0 33.491023
6087556 1 5 0 0 0 152.717898
6087564 1 2 0 0 0 166.749227
6087571 1 3 0 0 0 33.491023
6087588 1 6 0 0 0 84.458604
6087612 1 5 0 0 0 30.054262
6087632 1 5 0 0 0 37.194337
6087636 1 5 0 0 0 111.229671
6087643 1 4 0 0 0 38.996259
6087651 1 5 0 0 0 45.690895
6087655 1 4 0 0 0 118.91388
6087659 1 2 0 0 0 64.380723
6087688 1 6 0 0 0 22.577523
6087815 1 5 0 0 0 50.352472
6087817 1 4 0 0 0 55.171323
6087833 1 3 0 0 0 47.844572
6087865 1 5 0 0 0 66.830507
6087965 1 2 0 0 0 30.894782
6088022 1 3 0 0 0 40.752751
6088034 1 6 0 0 0 33.485045
6088055 1 4 0 0 0 33.485045
6088059 1 5 0 0 0 69.661149
6088138 1 4 0 0 0 45.577711
6088291 1 5 0 0 0 38.996259
6088294 1 2 0 0 0 33.485045
6088314 1 5 0 0 0 136.619178
6088332 1 2 0 0 0 166.749227
6088340 1 2 0 0 0 28.090764
6088368 1 4 0 0 0 303.337984
6088381 1 6 0 0 0 30.470701
6088429 1 6 0 0 0 306.78153
6088441 1 4 0 0 0 93.373343
6088451 1 3 0 0 0 197.510331
6088468 1 5 0 0 0 33.485045
6088481 1 6 0 0 0 33.485045
6088500 1 6 0 0 0 90.013899
6088638 1 3 0 0 0 149.275773
6088691 1 4 0 0 0 56.422038
6088709 1 3 0 0 0 28.646696
6088717 1 6 0 0 0 47.739792
6088718 1 4 0 0 0 289.454435
6088726 1 6 0 0 0 380.838781
6088739 1 3 0 0 0 73.667099
6088756 1 5 0 0 0 45.577711
6088825 1 5 0 0 0 223.017177
6088899 1 6 0 0 0 166.749227
6088986 1 4 0 0 0 105.772175
6089017 1 2 0 0 0 48.270624
6089064 1 2 0 0 0 41.793933
6089097 1 4 0 0 0 21.917044
6089105 1 3 0 0 0 38.996259
6089127 1 5 0 0 0 42.645539
6089133 1 5 0 0 0 53.9043
6089152 1 5 0 0 0 54.333195
6089158 1 4 0 0 0 169.069989
6089187 1 3 0 0 0 33.485045
6089272 1 6 0 0 0 38.513922
6089332 1 2 0 0 0 197.510331
6089340 1 2 0 0 0 29.515945
6089373 1 6 0 0 0 21.137344
6089379 1 3 0 0 0 306.78153
6089390 1 4 0 0 0 35.446109
6089405 1 6 0 0 0 32.982249
6089415 1 4 0 0 0 75.499893
6089497 1 2 0 0 0 373.201069
6089507 1 5 0 0 0 28.098568
6089516 1 5 0 0 0 77.066941
6089522 1 6 0 0 0 210.148839
6089683 1 2 0 0 0 71.993315
6089824 1 5 0 0 0 117.165118
6089855 1 3 0 0 0 29.515945
6089871 1 6 0 0 0 34.050388
6089907 1 6 0 0 0 56.435041
6089941 1 6 0 0 0 463.791469
6089951 1 2 0 0 0 70.390371
6089998 1 2 0 0 0 41.793933
6090017 1 2 0 0 0 295.634039
6090033 1 5 0 0 0 25.036661
6090053 1 5 0 0 0 41.793933
6090072 1 2 0 0 0 166.749227
6090171 1 6 0 0 0 52.095468
6090208 1 3 0 0 0 186.142046
6090259 1 3 0 0 0 25.036661
6090300 1 6 0 0 0 36.1615
6090365 1 4 0 0 0 25.036661
6090380 1 6 0 0 0 33.485045
6090473 1 6 0 0 0 35.398008
6090503 1 4 0 0 0 25.036661
6090555 1 6 0 0 0 370.442419
6090556 1 5 0 0 0 36.091791
6090574 1 4 0 0 0 28.269941
6090583 1 5 0 0 0 197.510331
6090604 1 4 0 0 0 38.996259
6090610 1 6 0 0 0 137.011743
6090642 1 5 0 0 0 234.076796
6090680 1 5 0 0 0 25.036661
6090730 1 6 0 0 0 40.752751
6090748 1 2 0 0 0 44.975084
6090755 1 4 0 0 0 33.491023
6090780 1 4 0 0 0 137.011743
6090870 1 2 0 0 0 32.982249
6090874 1 2 0 0 0 77.333599
6090883 1 6 0 0 0 40.752751
6090901 1 2 0 0 0 70.64002
6090929 1 6 0 0 0 156.316879
6090930 1 4 0 0 0 137.011743
6090931 1 3 0 0 0 288.496806
6090934 1 3 0 0 0 288.496806
6090936 1 3 0 0 0 34.050388
6090950 1 5 0 0 0 40.752751
6090955 1 6 0 0 0 53.812839
6090957 1 5 0 0 0 28.269941
6090991 1 5 0 0 0 257.903099
6091029 1 2 0 0 0 365.726257
6091032 1 2 0 0 0 38.178395
6091046 1 5 0 0 0 25.036661
6091175 1 4 0 0 0 237.834127
6091185 1 5 0 0 0 147.359979
6091214 1 4 0 0 0 73.132648
6091217 1 4 0 0 0 28.269941
6091227 1 4 0 0 0 35.61732
6091258 1 4 0 0 0 235.535171
6091267 1 2 0 0 0 365.726257
6091285 1 6 0 0 0 120.905139
6091302 1 4 0 0 0 29.515945
6091330 1 5 0 0 0 23.808105
6091357 1 3 0 0 0 64.723648
6091439 1 6 0 0 0 21.137344
6091456 1 4 0 0 0 37.361886
6091475 1 2 0 0 0 25.036661
6091486 1 3 0 0 0 350.436434
6091490 1 2 0 0 0 48.823059
6091500 1 3 0 0 0 154.138983
6091530 1 2 0 0 0 28.166385
6091553 1 3 0 0 0 29.515945
6091558 1 6 0 0 0 77.333599
6091560 1 6 0 0 0 105.772175
6091568 1 2 0 0 0 137.011743
6091582 1 2 0 0 0 38.178395
6091612 1 5 0 0 0 55.171323
6091660 1 4 0 0 0 33.485045
6091662 1 5 0 0 0 182.57381
6091801 1 3 0 0 0 38.513922
6091884 1 4 0 0 0 619.396852
6091887 1 3 0 0 0 623.034565
6091908 1 3 0 0 0 24.04211
6091919 1 5 0 0 0 31.00837
6091997 1 2 0 0 0 249.110062
6092086 1 2 0 0 0 211.877055
6092126 1 6 0 0 0 33.362385
6092154 1 2 0 0 0 64.380723
6092157 1 2 0 0 0 33.491023
6092201 1 3 0 0 0 45.690895
6092203 1 6 0 0 0 137.011743
6092265 1 3 0 0 0 223.017177
6092300 1 6 0 0 0 25.036661
6092316 1 6 0 0 0 48.680414
6092356 1 6 0 0 0 28.166385
6092366 1 5 0 0 0 271.598641
6092430 1 5 0 0 0 318.089004
6092442 1 6 0 0 0 43.943943
6092511 1 6 0 0 0 37.361886
6092520 1 6 0 0 0 30.573918
6092550 1 3 0 0 0 176.899449
6092555 1 3 0 0 0 42.679143
6092613 1 2 0 0 0 33.485045
6092630 1 6 0 0 0 33.485045
6092667 1 3 0 0 0 387.128097
6092670 1 3 0 0 0 115.672948
6092683 1 3 0 0 0 267.564734
6092761 1 2 0 0 0 51.927675
6092766 1 3 0 0 0 268.246727
6092872 1 6 0 0 0 230.86371
6092874 1 2 0 0 0 39.283898
6092889 1 6 0 0 0 47.118237
6092893 1 3 0 0 0 63.433932
6092894 1 4 0 0 0 33.491023
6092898 1 2 0 0 0 318.089004
6092923 1 6 0 0 0 33.491023
6092964 1 5 0 0 0 235.415145
6092967 1 2 0 0 0 30.573918
6092974 1 3 0 0 0 37.361886
6093004 1 4 0 0 0 25.036661
6093025 1 3 0 0 0 231.183156
6093044 1 5 0 0 0 114.989709
6093069 1 2 0 0 0 42.7073
6093075 1 3 0 0 0 120.905139
6093080 1 5 0 0 0 28.166385
6093228 1 3 0 0 0 36.091791
6093276 1 6 0 0 0 28.166385
6093291 1 5 0 0 0 124.406099
6093322 1 2 0 0 0 33.485045
6093363 1 6 0 0 0 72.093499
6093509 1 4 0 0 0 474.614132
6093530 1 5 0 0 0 30.634661
6093532 1 5 0 0 0 48.015299
6093552 1 3 0 0 0 72.390905
6093593 1 3 0 0 0 30.470701
6093674 1 5 0 0 0 48.270624
6093677 1 2 0 0 0 41.793933
6093695 1 5 0 0 0 28.269941
6093734 1 4 0 0 0 57.136455
6093736 1 2 0 0 0 316.923803
6093772 1 2 0 0 0 25.036661
6093819 1 3 0 0 0 231.183156
6093847 1 2 0 0 0 66.830507
6093893 1 6 0 0 0 183.24506
6093912 1 5 0 0 0 49.923764
6093914 1 6 0 0 0 84.856632
6093953 1 3 0 0 0 85.805637
6094069 1 6 0 0 0 45.690895
6094133 1 3 0 0 0 37.623064
6094157 1 6 0 0 0 64.380723
6094184 1 6 0 0 0 42.645539
6094185 1 5 0 0 0 28.166385
6094208 1 3 0 0 0 174.471215
6094247 1 3 0 0 0 28.166385
6094269 1 3 0 0 0 124.406099
6094373 1 5 0 0 0 183.24506
6094403 1 4 0 0 0 359.173598
6094513 1 4 0 0 0 61.176273
6094542 1 2 0 0 0 111.213427
6094586 1 4 0 0 0 289.176018
6094654 1 6 0 0 0 56.435041
6094787 1 5 0 0 0 187.430852
6094840 1 6 0 0 0 57.829705
6094847 1 2 0 0 0 73.667099
6094868 1 3 0 0 0 33.485045
6094897 1 2 0 0 0 24.499764
6094956 1 5 0 0 0 318.089004
6095027 1 6 0 0 0 49.968956
6095045 1 2 0 0 0 33.485045
6095106 1 5 0 0 0 47.118237
6095135 1 3 0 0 0 28.098568
6095166 1 4 0 0 0 21.137344
6095186 1 4 0 0 0 33.485045
6095204 1 2 0 0 0 42.083275
6095221 1 3 0 0 0 266.383346
6095238 1 5 0 0 0 24.499764
6095275 1 4 0 0 0 58.755267
6095330 1 5 0 0 0 17.109686
6095337 1 5 0 0 0 156.191013
6095338 1 5 0 0 0 188.146177
6095391 1 6 0 0 0 183.24506
6095407 1 2 0 0 0 183.24506
6095421 1 3 0 0 0 111.213837
6095425 1 3 0 0 0 28.166385
6095429 1 2 0 0 0 25.036661
6095432 1 3 0 0 0 28.166385
6095460 1 5 0 0 0 83.043818
6095494 1 5 0 0 0 58.755267
6095522 1 6 0 0 0 26.094022
6095532 1 6 0 0 0 36.091791
6095574 1 5 0 0 0 137.011743
6095685 1 5 0 0 0 318.089004
6095722 1 2 0 0 0 331.542278
6095764 1 5 0 0 0 146.604002
6095803 1 2 0 0 0 386.573605
6095908 1 4 0 0 0 61.769971
6095916 1 6 0 0 0 160.278949
6095940 1 5 0 0 0 267.564734
6095953 1 3 0 0 0 42.645539
6095981 1 6 0 0 0 271.598641
6096009 1 2 0 0 0 37.194337
6096027 1 2 0 0 0 29.515945
6096083 1 5 0 0 0 33.485045
6096156 1 4 0 0 0 66.830507
6096159 1 4 0 0 0 156.191013
6096198 1 5 0 0 0 119.63125
6096205 1 6 0 0 0 28.166385
6096215 1 3 0 0 0 37.12421
6096224 1 6 0 0 0 33.485045
6096292 1 3 0 0 0 120.905139
6096356 1 5 0 0 0 271.055475
6096360 1 2 0 0 0 33.491023
6096415 1 4 0 0 0 211.191837
6096495 1 3 0 0 0 49.968956
6096585 1 6 0 0 0 30.470701
6096600 1 2 0 0 0 51.45931
6096601 1 3 0 0 0 33.485045
6096643 1 2 0 0 0 209.634181
6096658 1 4 0 0 0 49.923764
6096682 1 3 0 0 0 46.190103
6096781 1 6 0 0 0 38.996259
6096783 1 2 0 0 0 291.87799
6096827 1 2 0 0 0 105.772175
6096912 1 6 0 0 0 210.096661
6096927 1 5 0 0 0 21.137344
6096958 1 3 0 0 0 223.017177
6096970 1 2 0 0 0 62.923576
6096982 1 5 0 0 0 261.238441
6096985 1 4 0 0 0 69.284955
6097034 1 4 0 0 0 25.036661
6097101 1 6 0 0 0 120.905139
6097115 1 2 0 0 0 33.485045
6097121 1 5 0 0 0 34.050388
6097145 1 6 0 0 0 62.560803
6097162 1 4 0 0 0 98.343743
6097168 1 5 0 0 0 170.894055
6097178 1 2 0 0 0 28.646696
6097215 1 3 0 0 0 27.781438
6097223 1 2 0 0 0 170.894055
6097257 1 3 0 0 0 28.166385
6097301 1 4 0 0 0 56.422038
6097332 1 3 0 0 0 105.772175
6097343 1 6 0 0 0 271.598641
6097344 1 4 0 0 0 56.422038
6097357 1 3 0 0 0 32.8328
6097412 1 2 0 0 0 33.485045
6097450 1 5 0 0 0 210.488295
6097453 1 6 0 0 0 56.435041
6097455 1 2 0 0 0 55.577715
6097511 1 3 0 0 0 640.211511
6097512 1 5 0 0 0 36.091791
6097541 1 3 0 0 0 41.793933
6097544 1 6 0 0 0 48.680414
6097571 1 3 0 0 0 152.032385
6097577 1 5 0 0 0 100.511836
6097595 1 4 0 0 0 33.485045
6097657 1 2 0 0 0 48.304656
6097713 1 4 0 0 0 33.485045
6097751 1 5 0 0 0 35.398008
6097762 1 6 0 0 0 25.036661
6097790 1 2 0 0 0 37.361886
6097796 1 3 0 0 0 44.788577
6097893 1 2 0 0 0 33.491023
6097976 1 4 0 0 0 49.968956
6097996 1 5 0 0 0 105.772175
6098104 1 4 0 0 0 250.759803
6098135 1 3 0 0 0 54.010893
6098225 1 4 0 0 0 197.510331
6098288 1 4 0 0 0 43.770387
6098302 1 3 0 0 0 200.639774
6098303 1 5 0 0 0 21.917044
6098312 1 4 0 0 0 100.511836
6098348 1 6 0 0 0 64.714195
6098473 1 3 0 0 0 25.036661
6098482 1 4 0 0 0 33.485045
6098546 1 4 0 0 0 89.431445
6098590 1 5 0 0 0 318.089004
6098648 1 2 0 0 0 33.485045
6098706 1 2 0 0 0 43.943943
6098726 1 4 0 0 0 64.380723
6098736 1 5 0 0 0 137.011743
6098745 1 2 0 0 0 118.319379
6098765 1 5 0 0 0 28.269941
6098785 1 6 0 0 0 42.7073
6098894 1 5 0 0 0 48.270624
6098946 1 4 0 0 0 37.361886
6098981 1 6 0 0 0 30.470701
6098989 1 5 0 0 0 77.550021
6099098 1 5 0 0 0 36.091791
6099113 1 6 0 0 0 48.270624
6099130 1 5 0 0 0 251.979787
6099159 1 4 0 0 0 32.982249
6099166 1 2 0 0 0 149.001511
6099202 1 4 0 0 0 25.036661
6099267 1 6 0 0 0 61.88748
6099277 1 5 0 0 0 45.690895
6099278 1 4 0 0 0 186.505201
6099282 1 5 0 0 0 37.313893
6099337 1 2 0 0 0 20.217977
6099370 1 3 0 0 0 48.680414
6099440 1 5 0 0 0 41.793933
6099481 1 2 0 0 0 33.485045
6099500 1 4 0 0 0 28.166385
6099552 1 2 0 0 0 28.098568
6099583 1 3 0 0 0 60.220167
6099724 1 5 0 0 0 25.036661
6099739 1 4 0 0 0 33.485045
6099862 1 6 0 0 0 146.604002
6099893 1 2 0 0 0 318.089004
6099945 1 5 0 0 0 49.968956
6099968 1 6 0 0 0 30.573918
6099974 1 4 0 0 0 37.361886
6099977 1 5 0 0 0 28.269941
6099982 1 5 0 0 0 25.036661
6099996 1 2 0 0 0 33.362385
6100030 1 4 0 0 0 33.485045
6100031 1 4 0 0 0 213.404873
6100057 1 5 0 0 0 202.104789
6100082 1 3 0 0 0 108.774794
6100091 1 2 0 0 0 51.434422
6100152 1 2 0 0 0 28.269941
6100200 1 4 0 0 0 369.310263
6100247 1 3 0 0 0 37.623064
6100286 1 2 0 0 0 120.905139
6100297 1 5 0 0 0 70.871951
6100314 1 3 0 0 0 308.766485
6100336 1 2 0 0 0 38.996259
6100343 1 6 0 0 0 61.176273
6100367 1 6 0 0 0 119.63125
6100435 1 6 0 0 0 48.823059
6100449 1 2 0 0 0 109.954576
6100497 1 3 0 0 0 456.754591
6100505 1 2 0 0 0 31.967573
6100507 1 4 0 0 0 33.485045
6100521 1 3 0 0 0 25.036661
6100562 1 5 0 0 0 183.24506
6100626 1 2 0 0 0 155.630823
6100676 1 6 0 0 0 370.442419
6100701 1 5 0 0 0 249.110062
6100783 1 3 0 0 0 28.166385
