"hhno" "pno" "pptyp" "pagey" "pgend" "pwtyp" "pwpcl" "pwtaz" "pwautime" "pwaudist" "pstyp" "pspcl" "pstaz" "psautime" "psaudist" "puwmode" "puwarrp" "puwdepp" "ptpass" "ppaidprk" "pdiary" "pproxy" "psexpfac" "orig_psexpfac" "adjfac"
6085085 2 4 56 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 339.603670417149 294.801634 1.15197350099202
6085088 1 2 50 2 2 27413 971 34.935669 17.14793 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.2955357081252 32.683296 0.773959141334008
6085088 2 7 15 1 0 0 0 -1 -1 1 17304 2455 5.170808 1.081709 -1 -1 -1 -1 -1 -1 -1 31.1200192012296 32.683296 0.952168936732379
6085243 1 1 43 1 1 22648 209 13.408387 4.941763 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 667.577772882017 619.396852 1.07778683525182
6085243 2 4 50 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 670.08770905239 619.396852 1.08183906148169
6085243 3 6 17 2 0 0 0 -1 -1 1 22483 169 12.055707 4.093425 -1 -1 -1 -1 -1 -1 -1 1456.5786151541 619.396852 2.35160803683598
6085243 4 7 10 2 0 0 0 -1 -1 1 10312 1117 5.477763 1.26456 -1 -1 -1 -1 -1 -1 -1 547.599187169033 619.396852 0.884084549995474
6085243 5 7 10 2 0 0 0 -1 -1 1 10312 1117 5.477763 1.26456 -1 -1 -1 -1 -1 -1 -1 547.599187169033 619.396852 0.884084549995474
6085273 1 1 41 1 1 22171 1120 27.516003 15.310998 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 67.9544526715311 64.591006 1.05207298786353
6085273 2 4 38 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 67.1871954978654 64.591006 1.04019428800761
6085273 3 7 9 1 0 0 0 -1 -1 1 17438 2464 3.685215 1.954415 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6085273 4 7 7 2 0 0 0 -1 -1 1 17438 2464 3.685215 1.954415 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6085273 5 7 5 2 0 0 0 -1 -1 1 17438 2464 3.685215 1.954415 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6085273 6 8 3 1 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.3783282036992 64.591006 0.950261220636495
6085354 1 5 22 2 0 0 0 -1 -1 1 23145 966 5.879181 0.844781 -1 -1 -1 -1 -1 -1 -1 49.0825816575625 30.470701 1.61081235569744
6085354 2 5 21 2 0 0 0 -1 -1 1 23145 966 5.879181 0.844781 -1 -1 -1 -1 -1 -1 -1 49.0825816575625 30.470701 1.61081235569744
6085388 1 1 58 1 1 22537 246 33.780476 18.963472 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.2707874709461 20.217977 1.05207298786353
6085388 2 1 56 2 1 19697 2510 4.321799 0.682126 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.2707874709461 20.217977 1.05207298786353
6085389 1 2 32 1 2 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.214728300379 33.485045 0.723150537811102
6085412 1 5 22 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.8322645037274 49.923764 0.737770183028015
6085412 2 1 22 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 50.9126749499204 49.923764 1.01980842129452
6085497 1 3 71 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 74.8753461307148 108.299039 0.691375905290488
6085497 2 3 70 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 74.8753461307148 108.299039 0.691375905290488
6085507 1 2 28 2 2 10032 608 18.448143 7.72939 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 28.200165668471 38.996259 0.723150537811102
6085507 2 1 27 1 1 25038 902 16.06983 6.256732 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 42.0296545742701 38.996259 1.07778683525182
6085507 3 8 1 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.626231239223 38.996259 1.1443721111613
6085535 1 1 61 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.6494939659617 17.726426 1.05207298786353
6085535 2 4 63 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 18.4389270719896 17.726426 1.04019428800761
6085538 1 3 75 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.8899794725896 30.470701 0.849667996564623
6085538 2 3 74 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 25.8899794725896 30.470701 0.849667996564623
6085555 1 1 63 2 1 1331 308 19.633924 11.492189 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 215.739874291903 196.027604 1.10055864526051
6085555 2 4 45 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 261.699574987626 196.027604 1.33501389420454
6085555 3 1 33 1 1 10933 1570 16.226973 10.662004 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 215.739874291903 196.027604 1.10055864526051
6085555 4 4 30 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 261.699574987626 196.027604 1.33501389420454
6085555 5 5 -1 1 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 142.570359351023 196.027604 0.727297362421583
6085555 6 4 -1 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 261.699574987626 196.027604 1.33501389420454
6085567 1 1 64 2 1 22645 210 40.276794 19.442396 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 128.771971747042 120.905139 1.06506615692358
6085567 2 4 63 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 139.279516261757 120.905139 1.15197350099202
6085644 1 4 61 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 148.22465545909 137.011743 1.08183906148169
6085736 1 1 56 2 1 28652 1128 37.679665 18.463284 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 266.53074939474 253.338649 1.05207298786353
6085736 2 1 56 1 1 4870 153 36.750351 17.15745 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 266.53074939474 253.338649 1.05207298786353
6085751 1 1 55 2 1 10341 262 21.535778 10.509327 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6085763 1 4 53 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 73.4971376968723 58.687183 1.25235415877556
6085763 2 4 31 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 73.4971376968723 58.687183 1.25235415877556
6085763 3 6 17 1 0 0 0 -1 -1 1 32472 2699 5.745786 1.988673 -1 -1 -1 -1 -1 -1 -1 129.128658471468 58.687183 2.20028721554872
6085767 1 1 46 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 342.832140949562 318.089004 1.07778683525182
6085771 1 1 55 1 1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 248.86046870228 233.657287 1.06506615692358
6085771 2 4 60 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 269.167002937688 233.657287 1.15197350099202
6085771 3 4 26 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 269.167002937688 233.657287 1.15197350099202
6085894 1 4 33 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 169.023439925395 122.949339 1.37474053378518
6085894 2 2 30 1 2 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 69.8401822065506 122.949339 0.56804032274261
6085894 3 7 14 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 129.931691811645 122.949339 1.05679048678452
6085894 4 7 13 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 129.931691811645 122.949339 1.05679048678452
6085894 5 7 12 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 129.931691811645 122.949339 1.05679048678452
6085894 6 7 6 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 129.931691811645 122.949339 1.05679048678452
6085894 7 8 2 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 123.044631817227 122.949339 1.00077505758065
6085927 1 3 72 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 76.7481085773865 105.772175 0.725598283077629
6085963 1 3 74 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.2671676157547 53.9043 0.858320535017701
6085963 2 2 45 2 2 17266 2480 6.03662 2.226395 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.7197257422108 53.9043 0.773959141334008
6085963 3 7 9 1 0 0 0 -1 -1 1 17266 2480 6.03662 2.226395 -1 -1 -1 -1 -1 -1 -1 51.3260000163032 53.9043 0.952168936732379
6086011 1 4 63 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.5804826248497 37.194337 1.25235415877556
6086011 2 3 71 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 32.0141023497095 37.194337 0.86072517839771
6086071 1 3 76 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 17.9597247291772 21.137344 0.849667996564623
6086166 1 1 58 1 1 31733 1911 37.027298 26.742325 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.9227785280953 40.752751 1.07778683525182
6086166 2 4 31 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 44.0879178946368 40.752751 1.08183906148169
6086253 1 4 59 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 213.135168853078 204.899384 1.04019428800761
6086253 2 1 43 1 1 6339 1262 38.588917 24.810953 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 215.569107136277 204.899384 1.05207298786353
6086298 1 4 57 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 200.726008344326 160.278949 1.25235415877556
6086298 2 1 55 2 1 3546 2678 9.882933 4.579947 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.453821946436 160.278949 1.01980842129452
6086298 3 1 18 2 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.453821946436 160.278949 1.01980842129452
6086298 4 7 15 1 0 0 0 -1 -1 1 3546 2678 9.882933 4.579947 -1 -1 -1 -1 -1 -1 -1 164.570309194328 160.278949 1.02677432202484
6086338 1 2 48 1 2 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 20.4434230380381 28.269941 0.723150537811102
6086353 1 3 69 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 37.9804602289094 44.700354 0.849667996564623
6086353 2 2 68 1 2 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 32.3250850354466 44.700354 0.723150537811102
6086392 1 1 29 1 1 27715 55 20.683172 10.147477 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6086392 2 1 23 2 1 22660 226 10.732273 3.209123 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.3573589496342 28.166385 1.07778683525182
6086421 1 1 29 1 1 27189 480 4.365852 0.759836 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 33.2979893175748 30.894782 1.07778683525182
6086421 2 1 24 2 1 21342 111 28.939907 13.957506 2 21699 1094 18.42499 7.947891 -1 -1 -1 -1 -1 -1 -1 33.2979893175748 30.894782 1.07778683525182
6086495 1 3 87 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.560520073343 51.434422 0.691375905290488
6086509 1 1 34 2 1 22586 218 54.702568 31.791065 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.6701551580493 33.491023 1.06506615692358
6086509 2 1 36 1 1 31464 1894 3.522383 0.549275 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.6701551580493 33.491023 1.06506615692358
6086531 1 1 22 2 1 29239 1528 12.295359 6.418038 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 201.803589312219 183.364685 1.10055864526051
6086531 2 1 23 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 201.803589312219 183.364685 1.10055864526051
6086541 1 2 35 2 2 17403 2457 16.872467 7.502297 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 453.624885065496 586.109603 0.773959141334008
6086541 2 1 35 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 616.630081243717 586.109603 1.05207298786353
6086541 3 7 7 2 0 0 0 -1 -1 1 18478 2548 8.323782 3.636329 -1 -1 -1 -1 -1 -1 -1 558.075357497147 586.109603 0.952168936732379
6086541 4 7 5 2 0 0 0 -1 -1 1 18478 2548 8.323782 3.636329 -1 -1 -1 -1 -1 -1 -1 558.075357497147 586.109603 0.952168936732379
6086541 5 8 3 1 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 556.957226773551 586.109603 0.950261220636495
6086578 1 1 33 2 1 25990 1958 12.576462 5.183124 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.6701551580493 33.491023 1.06506615692358
6086578 2 2 34 1 2 31720 1910 5.776687 1.535977 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 22.4182535963548 33.491023 0.6693809740107
6086587 1 2 78 1 2 24838 500 12.431711 4.980954 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.9069277060775 48.270624 0.723150537811102
6086587 2 3 66 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 41.0140043870042 48.270624 0.849667996564623
6086602 1 1 43 1 1 22729 672 35.008595 21.761457 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.5959594974839 45.690895 1.01980842129452
6086602 2 1 36 2 1 22578 221 32.653801 19.532879 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.5959594974839 45.690895 1.01980842129452
6086685 1 1 28 -1 1 0 0 -1 -1 2 378 2110 28.315033 19.057861 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6086694 1 3 75 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 141.681481633789 166.749227 0.849667996564623
6086694 2 3 68 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 141.681481633789 166.749227 0.849667996564623
6086696 1 3 68 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 31.1312701244739 37.623064 0.827451749396964
6086714 1 2 -1 2 2 2744 2612 6.294647 3.007126 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 153.546374011163 160.278949 0.957994639777451
6086714 2 1 -1 1 1 2744 2612 6.294647 3.007126 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 163.453821946436 160.278949 1.01980842129452
6086714 3 5 -1 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 118.249029539268 160.278949 0.737770183028015
6086714 4 5 -1 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 118.249029539268 160.278949 0.737770183028015
6086718 1 2 78 2 2 23495 245 23.935783 10.905194 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 132.513763690228 183.24506 0.723150537811102
6086730 1 4 42 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 67.1871954978654 64.591006 1.04019428800761
6086730 2 1 43 1 1 20094 2357 17.481995 7.260798 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 67.9544526715311 64.591006 1.05207298786353
6086730 3 6 17 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 90.1018966467124 64.591006 1.39496041672911
6086730 4 7 14 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6086730 5 7 9 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6086730 6 7 7 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6086730 7 7 6 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.5015495054947 64.591006 0.952168936732379
6086730 8 8 3 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 61.3783282036992 64.591006 0.950261220636495
6086753 1 2 33 2 2 235 2284 5.12232 1.548058 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 383.999553180704 568.244572 0.67576457761695
6086753 2 1 35 1 1 23764 436 30.624819 14.407318 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 633.373351610406 568.244572 1.11461399337468
6086753 3 7 12 1 0 0 0 -1 -1 1 71 2292 6.861199 2.143949 -1 -1 -1 -1 -1 -1 -1 560.662071834604 568.244572 0.986656273479731
6086753 4 7 10 1 0 0 0 -1 -1 1 48 2290 7.585672 2.402515 -1 -1 -1 -1 -1 -1 -1 560.662071834604 568.244572 0.986656273479731
6086753 5 7 7 1 0 0 0 -1 -1 1 48 2290 7.585672 2.402515 -1 -1 -1 -1 -1 -1 -1 560.662071834604 568.244572 0.986656273479731
6086753 6 8 4 2 0 0 0 -1 -1 2 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 658.312792072295 568.244572 1.15850256123924
6086765 1 1 44 2 1 25683 2001 23.432781 13.450848 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 167.579124835716 157.341517 1.06506615692358
6086765 2 1 46 1 1 -1 -1 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 167.579124835716 157.341517 1.06506615692358
6086765 3 7 15 1 0 0 0 -1 -1 1 20975 1815 5.35008 1.558174 -1 -1 -1 -1 -1 -1 -1 151.350037837112 157.341517 0.96192054533904
6086765 4 7 15 1 0 0 0 -1 -1 1 20975 1815 5.35008 1.558174 -1 -1 -1 -1 -1 -1 -1 151.350037837112 157.341517 0.96192054533904
6086804 1 1 41 2 1 6304 1261 13.293043 6.004627 1 28676 1145 15.564427 6.279732 -1 -1 -1 -1 -1 -1 -1 52.0254430765903 48.270624 1.07778683525182
6086804 2 4 46 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 52.2210465652953 48.270624 1.08183906148169
6086823 1 1 33 2 1 27096 1114 9.950987 4.091695 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.0897406788146 33.485045 1.07778683525182
6086848 1 4 64 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.8208057284478 35.398008 1.04019428800761
6086866 1 3 85 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 107.804055415271 126.877858 0.849667996564623
6086893 1 1 57 2 1 30221 1659 6.749529 1.963944 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 128.771971747042 120.905139 1.06506615692358
6086893 2 3 69 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 87.7285612736621 120.905139 0.725598283077629
6086910 1 1 47 1 1 23684 839 21.336521 8.886745 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 46.8032064910789 43.943943 1.06506615692358
6086910 2 7 13 1 0 0 0 -1 -1 1 5724 1621 5.29725 1.187419 -1 -1 -1 -1 -1 -1 -1 42.2705816149077 43.943943 0.96192054533904
6086927 1 1 28 2 1 23142 200 13.49217 5.121766 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 52.0254430765903 48.270624 1.07778683525182
6086927 2 8 1 1 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 55.2395558939535 48.270624 1.1443721111613
6086942 1 3 68 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6086942 2 4 52 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.0455093026331 36.091791 1.08183906148169
6086954 1 1 66 2 1 32858 2738 7.661828 2.236048 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 36.8778022266419 36.1615 1.01980842129452
6086956 1 1 41 1 1 11110 1607 4.550953 2.022175 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 357.218516168051 324.579265 1.10055864526051
6086956 2 1 40 2 1 11157 1558 14.389852 10.559011 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 357.218516168051 324.579265 1.10055864526051
6086956 3 7 12 2 0 0 0 -1 -1 1 10675 1564 22.213078 14.884058 -1 -1 -1 -1 -1 -1 -1 337.00774920962 324.579265 1.03829106030424
6086956 4 7 8 2 0 0 0 -1 -1 1 10675 1564 22.213078 14.884058 -1 -1 -1 -1 -1 -1 -1 337.00774920962 324.579265 1.03829106030424
6087023 1 4 50 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 39.0455093026331 36.091791 1.08183906148169
6087023 2 3 79 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.6660397513991 36.091791 0.849667996564623
6087028 1 1 40 1 1 6390 13 38.277489 19.770483 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 307.268184451148 288.496806 1.06506615692358
6087035 1 1 29 1 1 4729 742 41.605099 19.344027 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 405.618496887132 380.838781 1.06506615692358
6087035 2 1 30 2 1 23342 694 39.769688 18.620123 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 405.618496887132 380.838781 1.06506615692358
6087035 3 8 2 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 460.042290292567 380.838781 1.20797122888745
6087037 1 3 83 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.2359302656434 32.8328 0.82953419341766
6087037 2 3 84 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.2359302656434 32.8328 0.82953419341766
6087078 1 1 36 1 1 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 55.41341364938 49.71534 1.11461399337468
6087078 2 4 31 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 49.1001757858601 49.71534 0.987626269595262
6087078 3 7 7 1 0 0 0 -1 -1 1 1892 2095 7.551469 3.224765 -1 -1 -1 -1 -1 -1 -1 49.0519520991778 49.71534 0.986656273479731
6087078 4 7 5 2 0 0 0 -1 -1 1 1892 2095 7.551469 3.224765 -1 -1 -1 -1 -1 -1 -1 49.0519520991778 49.71534 0.986656273479731
6087198 1 1 39 2 1 25819 1878 13.066971 6.599102 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 223.274271517493 209.634181 1.06506615692358
6087198 2 7 14 2 0 0 0 -1 -1 1 25810 1878 13.066971 6.599102 -1 -1 -1 -1 -1 -1 -1 201.651425709223 209.634181 0.96192054533904
6087198 3 7 12 2 0 0 0 -1 -1 1 30883 1893 13.912431 7.540767 -1 -1 -1 -1 -1 -1 -1 201.651425709223 209.634181 0.96192054533904
6087198 4 7 9 1 0 0 0 -1 -1 1 4006 1706 7.012494 3.369337 -1 -1 -1 -1 -1 -1 -1 201.651425709223 209.634181 0.96192054533904
6087213 1 2 56 2 2 19731 2387 25.048742 15.546897 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 24.214728300379 33.485045 0.723150537811102
6087218 1 1 60 1 1 27215 947 37.080452 18.691298 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.1384150531382 28.646696 1.05207298786353
6087218 2 1 53 2 1 17378 2487 11.413983 3.976757 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 30.1384150531382 28.646696 1.05207298786353
6087218 3 7 12 2 0 0 0 -1 -1 1 17319 2451 5.704158 1.504542 -1 -1 -1 -1 -1 -1 -1 27.2764940712157 28.646696 0.952168936732379
6087218 4 7 12 2 0 0 0 -1 -1 1 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.2764940712157 28.646696 0.952168936732379
6087223 1 1 47 1 1 167 2298 18.102442 10.347076 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 514.108945424816 461.243936 1.11461399337468
6087272 1 1 38 1 1 1510 2237 27.460573 15.698698 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 115.548483762198 103.666816 1.11461399337468
6087272 2 4 35 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 102.384070766898 103.666816 0.987626269595262
6087272 3 7 7 2 0 0 0 -1 -1 1 5389 392 41.704105 22.930874 -1 -1 -1 -1 -1 -1 -1 102.283514358069 103.666816 0.986656273479731
6087272 4 8 3 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 120.098271851517 103.666816 1.15850256123924
6087272 5 4 -1 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 102.384070766898 103.666816 0.987626269595262
6087315 1 3 71 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 34.6263082966669 40.752751 0.849667996564623
6087315 2 1 56 2 1 22648 209 15.53711 6.077038 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 43.9227785280953 40.752751 1.07778683525182
6087316 1 1 66 1 1 17386 2493 14.175361 8.232437 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 215.569107136277 204.899384 1.05207298786353
6087316 2 4 64 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 213.135168853078 204.899384 1.04019428800761
6087330 1 3 79 2 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 21.2728495925376 25.036661 0.849667996564623
6087338 1 3 72 1 0 0 0 -1 -1 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 19.7000581320766 23.808105 0.827451749396964
