hhno pno day beghom endhom hbtours wbtours uwtours wktours sctours estours pbtours shtours mltours sotours retours metours wkstops scstops esstops pbstops shstops mlstops sostops restops mestops wkathome pdexpfac
6087316 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 204.899384
6087330 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6087338 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 23.808105
6087338 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 23.808105
6087381 1 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 -1 44.700354
6087381 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 44.700354
6087383 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 30.470701
6087383 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 30.470701
6087443 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6087443 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.166385
6087470 1 1 1 1 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 105.772175
6087482 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 -1 183.24506
6087504 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 160.713719
6087504 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 160.713719
6087504 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 160.713719
6087509 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 -1 55.276672
6087509 2 1 1 1 3 0 1 1 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 -1 55.276672
6087509 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 -1 55.276672
6087509 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.276672
6087509 5 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 -1 55.276672
6087509 6 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 -1 55.276672
6087509 7 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 -1 55.276672
6087509 8 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 -1 55.276672
6087545 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 113.18467
6087545 2 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 -1 113.18467
6087545 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 113.18467
6087545 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 113.18467
6087545 5 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 -1 113.18467
6087552 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -1 33.491023
6087552 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 33.491023
6087556 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.717898
6087556 2 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.717898
6087556 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.717898
6087556 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 152.717898
6087564 1 1 1 1 2 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 -1 166.749227
6087564 2 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 166.749227
6087571 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 33.491023
6087571 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.491023
6087588 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 84.458604
6087588 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 84.458604
6087612 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 30.054262
6087612 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 30.054262
6087632 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 -1 37.194337
6087632 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 37.194337
6087636 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 111.229671
6087636 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 111.229671
6087643 1 1 1 1 3 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6087643 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6087643 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6087651 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 45.690895
6087651 2 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 45.690895
6087655 1 1 1 1 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 -1 118.91388
6087655 2 1 1 1 3 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 118.91388
6087655 3 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 118.91388
6087659 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 64.380723
6087688 1 1 1 0 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 -1 22.577523
6087815 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 50.352472
6087817 1 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 55.171323
6087817 2 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 55.171323
6087817 3 1 1 1 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 55.171323
6087833 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 47.844572
6087833 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 47.844572
6087865 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 66.830507
6087865 2 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 66.830507
6087865 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 66.830507
6087965 1 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 -1 30.894782
6087965 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 -1 30.894782
6088022 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 40.752751
6088022 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 40.752751
6088034 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6088055 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 -1 33.485045
6088059 1 1 1 1 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 69.661149
6088059 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 69.661149
6088059 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 69.661149
6088059 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 69.661149
6088059 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 69.661149
6088138 1 1 1 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 -1 45.577711
6088291 1 1 1 1 2 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6088291 2 1 1 1 2 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6088291 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6088294 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 33.485045
6088314 1 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 136.619178
6088314 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 136.619178
6088332 1 1 1 1 2 0 0 0 0 1 0 0 0 0 1 0 0 0 3 4 4 0 1 0 0 -1 166.749227
6088332 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 166.749227
6088340 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 -1 28.090764
6088340 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.090764
6088340 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 28.090764
6088340 4 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 28.090764
6088368 1 1 1 1 2 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 -1 303.337984
6088368 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 303.337984
6088381 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 30.470701
6088381 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 30.470701
6088429 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 -1 306.78153
6088429 2 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 306.78153
6088429 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 306.78153
6088429 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 306.78153
6088441 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 93.373343
6088441 2 1 1 1 3 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 93.373343
6088451 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 197.510331
6088451 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 197.510331
6088468 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 33.485045
6088481 1 1 0 1 2 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 1 2 0 0 -1 33.485045
6088500 1 1 1 1 2 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 -1 90.013899
6088500 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 90.013899
6088500 3 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 90.013899
6088500 4 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 90.013899
6088638 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 149.275773
6088638 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 149.275773
6088691 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 -1 56.422038
6088691 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.422038
6088691 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.422038
6088709 1 1 1 1 5 0 0 0 0 0 3 1 0 0 0 1 0 0 0 3 0 1 0 0 0 -1 28.646696
6088709 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 0 -1 28.646696
6088709 3 1 1 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 28.646696
6088709 4 1 1 1 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 -1 28.646696
6088717 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 47.739792
6088717 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 -1 47.739792
6088717 3 1 1 1 2 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 1 4 0 0 -1 47.739792
6088718 1 1 1 1 3 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 -1 289.454435
6088718 2 1 1 1 3 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 -1 289.454435
6088726 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 380.838781
6088726 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 380.838781
6088726 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 380.838781
6088739 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 73.667099
6088739 2 1 1 1 1 3 1 1 0 0 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 -1 73.667099
6088739 3 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 -1 73.667099
6088739 4 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 73.667099
6088739 5 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 73.667099
6088756 1 1 1 1 3 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 2 0 0 -1 45.577711
6088825 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 -1 223.017177
6088825 2 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 223.017177
6088899 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 166.749227
6088899 2 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 -1 166.749227
6088986 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 105.772175
6089017 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 3 0 0 0 0 -1 48.270624
6089017 2 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 1 0 0 0 0 -1 48.270624
6089064 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 41.793933
6089097 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 -1 21.917044
6089097 2 1 1 1 2 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 21.917044
6089105 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6089105 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.996259
6089105 3 1 1 1 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 -1 38.996259
6089127 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 42.645539
6089133 1 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 53.9043
6089133 2 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 53.9043
6089133 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 53.9043
6089152 1 1 1 1 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.333195
6089152 2 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 -1 54.333195
6089152 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 54.333195
6089158 1 1 1 1 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 -1 169.069989
6089158 2 1 1 1 3 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 3 0 0 0 0 -1 169.069989
6089187 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6089272 1 1 1 1 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.513922
6089272 2 1 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 -1 38.513922
6089332 1 1 1 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 197.510331
6089332 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 197.510331
6089340 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 -1 29.515945
6089340 2 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 -1 29.515945
6089373 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 21.137344
6089379 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 306.78153
6089379 2 1 1 1 3 0 0 0 0 2 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 -1 306.78153
6089379 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 306.78153
6089379 4 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 306.78153
6089390 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 35.446109
6089390 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 35.446109
6089390 3 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 35.446109
6089405 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 -1 32.982249
6089405 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 32.982249
6089415 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 75.499893
6089497 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 373.201069
6089497 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 373.201069
6089497 3 1 1 1 2 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 373.201069
6089507 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 0 0 0 0 0 -1 28.098568
6089507 2 1 1 1 2 0 1 1 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 0 0 -1 28.098568
6089516 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 77.066941
6089516 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 3 0 0 0 0 -1 77.066941
6089522 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 -1 210.148839
6089522 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 -1 210.148839
6089522 3 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 -1 210.148839
6089522 4 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 -1 210.148839
6089522 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 210.148839
6089683 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 71.993315
6089683 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 71.993315
6089824 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 117.165118
6089824 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 -1 117.165118
6089824 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 117.165118
6089855 1 1 1 1 2 1 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 -1 29.515945
6089855 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 -1 29.515945
6089871 1 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 34.050388
6089907 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.435041
6089907 2 1 1 1 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.435041
6089907 3 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.435041
6089907 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 56.435041
6089941 1 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 -1 463.791469
6089941 2 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 -1 463.791469
6089941 3 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 -1 463.791469
6089941 4 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 -1 463.791469
6089951 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 -1 70.390371
6089951 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 -1 70.390371
6089951 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 70.390371
6089998 1 1 1 1 2 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 -1 41.793933
6090017 1 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 2 0 0 0 0 -1 295.634039
6090017 2 1 1 1 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 2 0 0 0 0 -1 295.634039
6090033 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6090053 1 1 1 1 2 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 -1 41.793933
6090072 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 166.749227
6090072 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 166.749227
6090171 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 -1 52.095468
6090171 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 52.095468
6090171 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 52.095468
6090171 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 52.095468
6090208 1 1 1 1 6 0 0 0 0 2 1 1 1 1 0 0 0 0 0 1 1 0 0 0 0 -1 186.142046
6090208 2 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 -1 186.142046
6090208 3 1 1 1 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 -1 186.142046
6090208 4 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 186.142046
6090259 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 -1 25.036661
6090300 1 1 1 1 2 0 1 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 -1 36.1615
6090365 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 0 1 0 0 -1 25.036661
6090380 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 33.485045
6090473 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 -1 35.398008
6090503 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 25.036661
6090555 1 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 -1 370.442419
6090555 2 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 -1 370.442419
