hhno hhsize hhvehs hhwkrs hhftw hhptw hhret hhoad hhuni hhhsc hh515 hhcu5 hhincome hownrent hrestype hhparcel hhtaz hhxco hhyco hhexpfac adjfac orig_hhexpfac
6067287 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 24332 30 -86.73008 36.06102 164.9326 1.070025 154.139
6067343 1 0 0 0 0 1 0 0 0 0 0 15000 2 3 32991 2741 -86.29685 36.21151 59.67933 1.309397 45.57771
6067348 4 2 2 2 0 0 0 0 0 2 0 87500 1 1 19700 2510 -86.83916 35.93204 28.58769 0.9979403 28.6467
6067416 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 23437 242 -86.69587 36.15389 22.30928 0.8910644 25.03666
6067425 1 0 1 0 1 0 0 0 0 0 0 15000 2 3 31801 1921 -86.3936 35.84947 36.75198 0.8793617 41.79393
6067489 3 3 3 2 0 0 0 1 0 0 0 67500 1 1 8466 2695 -86.51232 36.21011 552.7793 1.034601 534.2922
6067532 1 1 0 0 0 1 0 0 0 0 0 40000 1 1 6021 1139 -86.87426 36.14673 22.30928 0.8910644 25.03666
6067632 1 0 1 1 0 0 0 0 0 0 0 22500 2 3 22584 218 -86.78092 36.16211 29.83733 0.8910644 33.48504
6067637 4 2 1 1 0 0 0 1 0 1 1 67500 1 1 23389 831 -86.63625 36.14472 450.1976 0.6708951 671.0403
6067671 2 2 2 2 0 0 0 0 0 0 0 55000 1 1 9154 816 -86.60746 36.0671 185.3826 1.202697 154.139
6067698 1 1 1 1 0 0 0 0 0 0 0 40000 2 1 28073 504 -86.75923 36.19138 29.83733 0.8910644 33.48504
6067738 1 1 1 1 0 0 0 0 0 0 0 55000 2 3 19041 2503 -86.838 35.94692 80.47795 0.9691022 83.04382
6067792 2 2 1 1 0 1 0 0 0 0 0 67500 1 1 5950 581 -86.88727 36.1464 49.01323 1.202697 40.75275
6067810 4 1 2 1 1 0 0 0 0 2 0 15000 2 3 25957 1957 -86.4043 35.80626 194.5604 1.183494 164.3949
6067840 2 0 2 2 0 0 0 0 0 0 0 27500 1 2 24013 546 -86.81646 36.22422 41.3961 1.240802 33.36239
6067881 2 2 2 2 0 0 0 0 0 0 0 87500 2 3 22584 218 -86.78092 36.16211 30.13874 1.070025 28.16638
6067937 2 2 1 1 0 1 0 0 0 0 0 67500 1 1 24440 61 -86.71839 36.08283 49.01323 1.202697 40.75275
6067948 2 3 2 2 0 0 0 0 0 0 0 -1 1 1 14015 1277 -87.19818 35.70284 31.59761 0.4832191 65.38983
6067953 2 3 1 1 0 0 1 0 0 0 0 87500 1 1 17418 2477 -86.89275 35.92605 26.22258 0.9630814 27.22779
6068007 2 2 2 2 0 0 0 0 0 0 0 67500 1 1 27285 942 -86.78414 36.13683 33.87564 1.202697 28.16638
6068008 3 5 1 1 0 0 1 0 0 0 1 55000 1 1 25661 1687 -86.49119 36.02055 92.85018 1.124983 82.53472
6068016 1 1 0 0 0 0 0 1 0 0 0 22500 2 3 26802 635 -86.82303 36.16774 22.30928 0.8910644 25.03666
6068064 2 1 1 0 1 0 0 1 0 0 0 -1 2 1 31453 1898 -86.37003 35.86122 14.25473 0.4136506 34.4608
6068088 1 0 0 0 0 0 1 0 0 0 0 27500 2 1 32169 1968 -86.38214 35.84244 56.90718 0.8793617 64.7142
6068121 2 2 2 2 0 0 0 0 0 0 0 55000 1 1 23263 748 -86.65268 36.16086 321.7994 1.202697 267.5647
6068156 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 29275 1532 -86.896 36.51354 44.27862 1.149678 38.51392
6068166 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 9793 280 -86.84822 36.21606 46.2232 1.84622 25.03666
6068190 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 27224 955 -86.79746 36.13415 30.13874 1.070025 28.16638
6068206 3 3 3 1 2 0 0 0 0 0 0 55000 1 1 20813 1769 -86.51395 35.90936 172.1884 1.124983 153.0586
6068250 1 1 0 0 0 0 1 0 0 0 0 40000 1 2 22199 1121 -86.81145 36.12099 211.9255 0.8910644 237.8341
6068305 2 2 1 0 1 1 0 0 0 0 0 87500 1 1 7400 2247 -86.64071 36.32679 45.33372 1.482758 30.57392
6068330 1 2 0 0 0 1 0 0 0 0 0 40000 2 1 13027 1452 -86.9638 35.52646 40.53844 0.7999214 50.67802
6068381 2 1 0 0 0 2 0 0 0 0 0 40000 1 1 26964 1168 -86.8739 36.10426 245.0712 1.240802 197.5103
6068392 4 2 3 1 1 0 0 2 0 0 0 -1 1 1 1152 2228 -86.61739 36.27637 7.73104 0.1569 49.27369
6068404 5 2 1 0 1 0 1 0 0 3 0 -1 1 1 6083 1172 -86.92466 36.13771 266.6156 0.6938755 384.2412
6068420 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 24582 1062 -86.72574 36.10639 276.7201 1.240802 223.0172
6068423 4 3 2 2 0 0 1 0 0 1 0 -1 1 1 1119 2233 -86.61204 36.26806 6.657377 0.1569 42.43071
6068431 2 3 1 0 1 1 0 0 0 0 0 67500 1 1 5095 548 -86.80893 36.21636 53.761 1.202697 44.70035
6068469 1 2 0 0 0 1 0 0 0 0 0 40000 1 1 21587 854 -86.63947 36.04285 103.072 0.8910644 115.6729
6068580 2 2 1 1 0 0 1 0 0 0 0 87500 1 1 4509 366 -86.62997 36.21547 238.634 1.070025 223.0172
6068597 3 2 0 0 0 0 2 0 0 0 1 40000 1 1 12594 1396 -87.11501 35.61565 160.9328 0.8293386 194.0496
6068622 2 2 2 0 2 0 0 0 0 0 0 175000 1 1 19693 2510 -86.83167 35.93036 21.1079 0.9630814 21.91704
6068642 2 3 2 0 2 0 0 0 0 0 0 -1 9 1 5916 586 -86.87131 36.1618 11.38424 0.3684841 30.89478
6068643 4 3 1 1 0 0 1 0 0 2 0 67500 1 1 3596 2787 -86.47245 36.14056 179.3035 1.023846 175.1274
6068668 1 1 1 1 0 0 0 0 0 0 0 40000 2 2 27757 42 -86.71046 36.07004 29.83733 0.8910644 33.48504
6068675 2 2 2 1 1 0 0 0 0 0 0 175000 1 1 31141 1903 -86.35417 35.86017 45.36294 1.354481 33.49102
6068742 2 1 2 2 0 0 0 0 0 0 0 40000 2 1 24309 57 -86.71924 36.0947 41.3961 1.240802 33.36239
6068756 4 1 1 1 0 0 0 0 0 3 0 27500 2 1 28738 511 -86.75711 36.18163 151.2479 1.807643 83.67136
6068759 5 3 2 1 1 0 0 0 0 3 0 40000 1 1 4394 358 -86.67473 36.28056 848.8087 1.807643 469.5666
6068762 6 2 2 2 0 0 0 0 0 4 0 67500 9 1 23969 421 -86.77078 36.23857 108.1999 0.6708951 161.277
6068779 4 2 2 1 1 0 1 1 0 0 0 67500 1 1 7101 2091 -86.61547 36.50099 33.92547 1.147178 29.57297
6068824 3 5 2 2 0 0 0 1 0 0 0 175000 1 1 26129 1860 -86.39856 35.79009 157.1285 0.8575299 183.2338
6068861 2 2 1 1 0 0 1 0 0 0 0 55000 1 1 10411 489 -86.7243 36.19317 49.01323 1.202697 40.75275
6068923 1 1 0 0 0 1 0 0 0 0 0 22500 1 1 7058 2102 -86.66493 36.45531 33.20878 0.8826707 37.62306
6068948 1 1 0 0 0 0 1 0 0 0 0 40000 1 1 28048 457 -86.75834 36.19305 22.30928 0.8910644 25.03666
6069040 4 3 2 2 0 0 0 0 0 2 0 125000 1 1 10672 1564 -86.81561 36.50154 163.0221 1.214328 134.2488
6069052 1 2 0 0 0 0 1 0 0 0 0 40000 2 1 9087 1633 -86.57191 36.01248 31.93004 0.8793617 36.31047
6069074 2 4 0 0 0 2 0 0 0 0 0 40000 1 1 28189 553 -86.85634 36.21347 37.29138 1.240802 30.05426
6069098 2 0 0 0 0 0 0 1 0 1 0 5000 2 3 31144 1897 -86.3608 35.86963 16.24981 0.4136506 39.2839
6069181 1 1 1 1 0 0 0 0 0 0 0 -1 1 1 26457 1151 -86.88715 36.12955 338.3108 1.84622 183.2451
6069201 2 2 2 1 0 0 0 1 0 0 0 40000 1 1 31789 1916 -86.38822 35.8562 36.38467 1.086401 33.49102
6069234 3 3 3 3 0 0 0 0 0 0 0 87500 1 1 882 2146 -86.40889 36.39914 45.8407 1.246935 36.7627
6069246 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 9855 1138 -86.85785 36.1424 29.83733 0.8910644 33.48504
6069282 5 1 0 0 0 0 1 0 0 4 0 40000 1 1 4350 1614 -86.54236 36.03922 105.1562 1.183494 88.85232
6069327 3 2 2 2 0 0 0 0 0 0 1 87500 1 1 20447 1737 -86.42538 35.74018 326.5806 0.8575299 380.8388
6069361 5 3 2 2 0 0 0 0 0 2 1 -1 1 1 5897 281 -86.83859 36.25003 59.53843 0.6938755 85.80564
6069398 4 3 2 1 1 0 0 0 0 2 0 67500 1 1 12557 1419 -87.14728 35.60852 105.6718 0.9402186 112.3906
6069467 1 0 0 0 0 0 0 1 0 0 0 15000 2 3 24445 51 -86.71377 36.08205 22.30928 0.8910644 25.03666
6069506 1 1 1 0 1 0 0 0 0 0 0 40000 1 3 25302 824 -86.60236 36.17866 163.2832 0.8910644 183.2451
6069516 3 3 3 2 0 0 0 1 0 0 0 55000 1 1 9852 1138 -86.85999 36.14483 75.69868 1.406703 53.81284
6069520 2 2 0 0 0 2 0 0 0 0 0 40000 1 1 23511 252 -86.71301 36.15671 37.8081 1.240802 30.4707
6069613 1 0 1 1 0 0 0 0 0 0 0 22500 2 3 27382 999 -86.80264 36.13438 163.2832 0.8910644 183.2451
6069699 2 1 1 1 0 0 0 0 0 0 1 27500 2 3 20571 1819 -86.44906 35.81269 329.5466 1.086401 303.338
6069716 3 3 2 2 0 0 0 0 0 1 0 87500 1 1 1164 2262 -86.61472 36.28469 68.03736 1.246935 54.56368
6069734 1 1 1 1 0 0 0 0 0 0 0 55000 1 3 28588 1133 -86.84745 36.12324 158.0158 0.8623195 183.2451
6069742 2 2 2 1 1 0 0 0 0 0 0 175000 1 1 31029 1847 -86.3632 35.89474 128.4233 1.354481 94.81369
6069790 2 0 0 0 0 1 0 0 0 1 0 15000 2 1 27541 663 -86.81168 36.1657 44.78276 1.240802 36.09179
6069798 3 2 2 1 1 0 1 0 0 0 0 40000 2 3 9852 1138 -86.86187 36.14402 45.72209 1.172474 38.99626
6069811 1 1 1 1 0 0 0 0 0 0 0 67500 1 1 20316 2514 -86.83904 35.92466 41.32788 0.9691022 42.64554
6069903 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 2451 2138 -86.42804 36.38811 67.50242 0.8728731 77.3336
6069929 2 2 2 2 0 0 0 0 0 0 0 22500 2 2 15137 1286 -86.98149 35.71616 195.3128 1.142888 170.8941
6069968 2 2 1 1 0 1 0 0 0 0 0 40000 1 1 3529 2767 -86.52336 36.11549 59.65991 1.19502 49.92376
6069999 2 4 2 2 0 0 0 0 0 0 0 67500 1 1 29275 1532 -86.89541 36.51281 57.66083 2.478944 23.26024
6070005 4 2 2 2 0 0 0 0 0 2 0 125000 1 1 9793 280 -86.8589 36.21675 51.52981 1.05544 48.82306
6070014 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 22856 607 -86.84045 36.14026 283.4378 0.8910644 318.089
6070024 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 5885 276 -86.90294 36.29723 171.6626 1.240802 138.3481
6070074 1 1 1 0 0 0 0 1 0 0 0 15000 2 3 31997 1965 -86.37792 35.8439 36.75198 0.8793617 41.79393
6070077 4 4 2 1 1 0 0 0 0 2 0 125000 1 1 31348 1883 -86.41658 35.88852 262.4424 1.400209 187.4309
6070141 1 1 1 1 0 0 0 0 0 0 0 27500 2 3 23665 840 -86.64079 36.06943 163.2832 0.8910644 183.2451
6070205 5 3 2 2 0 0 1 0 0 0 2 87500 1 1 15694 1294 -86.90062 35.70659 243.2816 0.9654805 251.9798
6070239 1 1 1 0 1 0 0 0 0 0 0 15000 1 1 6124 648 -86.81083 36.18915 29.83733 0.8910644 33.48504
6070338 3 1 1 1 0 0 0 1 0 0 1 22500 2 3 13375 1346 -87.03194 35.60856 91.18957 0.8293386 109.9546
6070371 2 2 2 2 0 0 0 0 0 0 0 40000 1 1 6926 1592 -86.77028 36.41332 126.1582 1.149678 109.7335
6070390 2 2 2 1 1 0 0 0 0 0 0 -1 1 1 2455 2138 -86.43098 36.38707 20.30115 0.4513867 44.97508
6070397 2 2 1 1 0 0 1 0 0 0 0 40000 1 1 24784 473 -86.73342 36.19304 50.56608 1.240802 40.75275
6070412 1 1 1 1 0 0 0 0 0 0 0 27500 2 1 27820 41 -86.7053 36.07585 29.83733 0.8910644 33.48504
6070435 1 1 0 0 0 0 1 0 0 0 0 5000 2 1 6178 646 -86.81918 36.1809 46.2232 1.84622 25.03666
6070438 2 2 0 0 0 2 0 0 0 0 0 55000 1 1 10163 10 -86.76685 36.06041 200.5489 1.202697 166.7492
6070445 2 1 0 0 0 2 0 0 0 0 0 125000 1 1 8091 1486 -86.65998 36.47861 170.0107 1.002575 169.574
6070458 3 2 0 0 0 3 0 0 0 0 0 125000 1 1 1131 2263 -86.60606 36.27691 38.78319 1.246935 31.10281
6070501 6 2 2 2 0 0 0 0 0 2 2 175000 1 1 24046 285 -86.78347 36.2728 170.2182 1.05544 161.277
6070641 2 2 1 1 0 0 1 0 0 0 0 67500 1 1 18764 2530 -86.84016 35.90345 65.3362 2.21359 29.51594
6070652 2 1 1 1 0 0 0 0 0 1 0 40000 2 3 17742 2505 -86.85389 35.93296 33.06178 1.01158 32.6833
6070696 2 1 0 0 0 2 0 0 0 0 0 -1 1 1 14587 1325 -87.02781 35.62555 27.61521 0.4832191 57.14843
6070705 3 2 2 1 0 0 0 0 1 1 0 40000 1 1 17142 2478 -86.89852 35.96995 67.15037 1.857671 36.14761
6070707 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 27718 55 -86.70914 36.0879 28.87481 0.8623195 33.48504
6070743 4 2 2 2 0 0 0 0 0 2 0 125000 1 1 18796 2531 -86.83644 35.89595 28.58769 0.9979403 28.6467
6070747 5 1 0 0 0 1 0 0 0 4 0 40000 1 1 25471 1701 -86.4664 36.00063 297.6991 1.183494 251.5425
6070804 6 2 2 1 1 0 0 0 0 3 1 87500 1 1 19921 2509 -86.84825 35.92031 47.86322 0.9979403 47.96201
6070839 4 2 2 1 1 0 0 0 0 2 0 -1 1 1 17188 2481 -86.89679 35.96274 6.762692 0.1212304 55.78382
6070918 2 3 2 2 0 0 0 0 0 0 0 125000 1 1 7308 2020 -86.28256 36.55549 239.0744 1.482758 161.2363
6070919 4 5 1 1 0 1 2 0 0 0 0 40000 1 1 10417 481 -86.72319 36.20138 125.9468 1.807643 69.67459
6070980 1 1 1 1 0 0 0 0 0 0 0 -1 2 1 26899 1241 -86.86915 36.09221 587.2624 1.84622 318.089
6070992 1 0 1 1 0 0 0 0 0 0 0 40000 2 3 22691 978 -86.81929 36.14527 29.83733 0.8910644 33.48504
6071007 2 2 2 2 0 0 0 0 0 0 0 40000 2 1 10413 489 -86.72141 36.19605 331.9948 1.240802 267.5647
6071092 4 4 2 2 0 0 0 0 0 0 2 175000 1 1 7543 2045 -86.54696 36.63044 241.1549 1.133727 212.7098
6071112 1 0 0 0 0 1 0 0 0 0 0 5000 2 3 5181 142 -86.76146 36.16892 46.2232 1.84622 25.03666
6071159 6 1 1 1 0 0 1 0 0 4 0 27500 2 4 29746 1798 -86.41344 35.85744 324.7047 1.183494 274.3611
6071186 3 4 2 1 1 0 1 0 0 0 0 87500 1 1 9446 549 -86.81691 36.21963 44.94489 1.168514 38.4633
6071205 1 1 1 1 0 0 0 0 0 0 0 15000 2 3 1502 2237 -86.6521 36.30817 68.2601 0.8826707 77.3336
6071380 2 2 1 0 1 1 0 0 0 0 0 87500 1 1 6045 1153 -86.89053 36.13312 238.634 1.070025 223.0172
6071458 2 1 2 2 0 0 0 0 0 0 0 87500 1 3 22105 1088 -86.80549 36.09784 339.1164 1.070025 316.9238
6071460 2 3 1 1 0 0 1 0 0 0 0 55000 1 1 8609 2674 -86.52808 36.19601 192.5586 1.199189 160.574
6071576 4 3 2 2 0 0 1 0 1 0 0 -1 1 1 1176 2261 -86.60525 36.28357 6.657377 0.1569 42.43071
6071580 2 2 1 1 0 0 0 0 0 1 0 55000 1 1 4583 724 -86.61529 36.23352 268.2222 1.202697 223.0172
6071605 2 2 1 1 0 1 0 0 0 0 0 -1 1 2 23805 433 -86.75638 36.2116 15.01674 0.3684841 40.75275
6071621 3 4 2 2 0 0 0 0 0 0 1 125000 1 1 7781 1475 -86.65439 36.54797 175.0215 0.9611314 182.0994
6071647 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 4664 735 -86.61312 36.20279 11.22797 0.3684841 30.4707
6071723 3 2 2 1 1 0 0 0 0 1 0 67500 1 1 19281 2491 -86.88304 35.91887 88.06553 2.436276 36.14761
6071754 3 4 3 2 1 0 0 0 0 0 0 67500 1 1 5339 491 -86.72498 36.18306 68.07034 1.406703 48.38999
6071759 4 4 3 2 1 0 1 0 0 0 0 175000 1 1 25564 1683 -86.48434 35.99102 92.24466 1.400209 65.8792
6071766 1 0 0 0 0 0 1 0 0 0 0 -1 2 2 21345 109 -86.72045 36.04207 252.9539 1.84622 137.0117
6071812 2 7 0 0 0 1 1 0 0 0 0 22500 1 2 32398 2639 -86.34725 36.19282 89.10817 1.19502 74.56624
6071838 2 2 1 0 1 1 0 0 0 0 0 67500 1 1 1295 2209 -86.6984 36.34253 264.9786 0.9078404 291.878
6071841 2 1 2 2 0 0 0 0 0 0 0 55000 2 3 27273 956 -86.79955 36.13325 40.12485 1.202697 33.36239
6071879 2 2 2 2 0 0 0 0 0 0 0 175000 1 1 28610 984 -86.81966 36.12474 164.9326 1.070025 154.139
6071984 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 1372 304 -86.72765 36.36968 61.44444 0.3684841 166.7492
6072001 4 1 1 1 0 0 0 0 0 3 0 40000 1 1 635 2172 -86.44935 36.37259 1153.734 1.209643 953.7806
6072008 1 1 0 0 0 1 0 0 0 0 0 15000 1 1 14628 1329 -86.98703 35.63887 41.1435 0.7999214 51.43442
6072051 1 1 1 0 1 0 0 0 0 0 0 15000 2 3 27224 955 -86.79848 36.13562 29.83733 0.8910644 33.48504
6072143 1 1 1 1 0 0 0 0 0 0 0 27500 1 2 6070 1165 -86.91849 36.11206 283.4378 0.8910644 318.089
6072188 2 2 2 2 0 0 0 0 0 0 0 40000 2 2 21642 1034 -86.78271 36.11982 34.9489 1.240802 28.16638
6072192 2 1 0 0 0 0 1 1 0 0 0 5000 2 3 31090 1989 -86.34931 35.83686 98.39812 0.4136506 237.8774
6072270 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 29674 1805 -86.45295 35.8884 253.693 0.8793617 288.4968
6072346 2 1 0 0 0 2 0 0 0 0 0 22500 1 3 8331 2726 -86.30749 36.21615 75.19495 1.19502 62.92358
6072354 4 2 1 1 0 0 0 1 1 1 0 87500 1 1 15836 1296 -86.89817 35.73779 262.2232 0.9654805 271.5986
6072365 3 1 2 1 1 0 0 0 0 0 1 40000 1 1 4371 1616 -86.54435 36.05302 79.43955 1.39935 56.76888
6072380 3 1 1 1 0 0 0 0 0 2 0 67500 1 1 15694 1294 -86.91239 35.71333 255.649 0.7064845 361.8607
6072432 1 1 1 1 0 0 0 0 0 0 0 67500 1 3 21786 1031 -86.7792 36.12699 28.87481 0.8623195 33.48504
6072532 2 2 1 0 0 1 0 1 0 0 0 15000 1 2 4961 159 -86.80064 36.1829 50.56608 1.240802 40.75275
6072552 2 2 0 0 0 1 1 0 0 0 0 40000 1 1 431 2111 -86.48214 36.34336 203.4348 0.895056 227.2873
6072566 2 2 0 0 0 2 0 0 0 0 0 27500 1 3 32475 2708 -86.30908 36.18914 44.44799 1.19502 37.19434
6072601 1 1 0 0 0 1 0 0 0 0 0 125000 1 1 17298 2486 -86.86378 35.93278 86.70572 2.449452 35.39801
6072611 3 2 1 0 0 1 0 1 1 0 0 67500 1 1 5594 325 -86.67406 36.30483 434.3427 1.406703 308.7665
6072627 2 1 1 1 0 0 0 0 0 0 1 22500 1 1 24013 546 -86.8166 36.22268 59.89427 1.240802 48.27062
6072764 4 2 2 1 1 0 0 0 0 2 0 -1 1 1 19693 2510 -86.82952 35.92835 3.472849 0.1212304 28.6467
6072874 1 1 1 1 0 0 0 0 0 0 0 15000 1 1 10855 1467 -86.71241 36.59668 150.843 0.9692359 155.6308
6072876 2 3 2 2 0 0 0 0 0 0 0 175000 1 1 28975 1611 -86.93334 36.48338 76.03656 1.002575 75.84125
6072878 2 5 2 1 1 0 0 0 0 0 0 87500 1 1 10883 1468 -86.6911 36.64354 66.44353 1.002575 66.27286
6072931 1 1 1 1 0 0 0 0 0 0 0 40000 1 1 10410 489 -86.72052 36.1881 29.83733 0.8910644 33.48504
6072946 3 2 2 2 0 0 0 0 0 0 1 175000 1 1 31026 1892 -86.36931 35.87858 47.31106 0.8575299 55.17132
6072948 4 2 2 2 0 0 0 0 1 1 0 40000 1 1 24311 57 -86.72376 36.09321 88.25465 1.807643 48.82306
6072969 1 1 1 1 0 0 0 0 0 0 0 125000 1 1 19245 1215 -86.9788 36.07156 285.2665 1.556749 183.2451
6072983 1 2 1 1 0 0 0 0 0 0 0 87500 2 3 15831 1296 -86.89946 35.74601 132.5691 0.9321484 142.2189
6072996 1 1 1 1 0 0 0 0 0 0 0 55000 2 3 23189 199 -86.79565 36.14827 28.87481 0.8623195 33.48504
6073022 3 1 1 1 0 0 0 0 0 1 1 67500 1 1 31960 1979 -86.3737 35.84089 81.43856 1.124983 72.39091
6073047 3 3 2 2 0 0 0 0 1 0 0 -1 1 1 13934 1364 -87.04873 35.62535 43.74227 0.6388172 68.47385
6073136 2 3 2 2 0 0 0 0 0 0 0 67500 1 1 1915 2097 -86.63236 36.4498 23.68921 0.9078404 26.09402
6073159 2 2 2 0 2 0 0 0 0 0 0 55000 1 1 9568 451 -86.72125 36.21447 33.87564 1.202697 28.16638
6073175 1 2 0 0 0 0 1 0 0 0 0 22500 1 1 25027 888 -86.71455 36.114 75.40883 0.8910644 84.62781
6073182 2 3 0 0 0 2 0 0 0 0 0 -1 1 1 8719 2782 -86.48006 36.16274 27.54511 0.2302501 119.6312
6073184 1 1 0 0 0 1 0 0 0 0 0 27500 1 1 9154 816 -86.61306 36.06581 122.0863 0.8910644 137.0117
6073186 3 1 0 0 0 0 1 0 0 2 0 40000 2 3 32539 2703 -86.33404 36.21382 177.9966 1.7928 99.28413
6073190 3 2 2 2 0 0 0 0 0 1 0 87500 1 1 8580 2691 -86.54913 36.20805 193.8734 0.8993735 215.5649
6073212 2 2 2 2 0 0 0 0 0 0 0 87500 1 1 4370 1615 -86.54355 36.03397 45.36294 1.354481 33.49102
6073260 1 1 0 0 0 1 0 0 0 0 0 22500 1 2 21860 1026 -86.78656 36.12784 211.9255 0.8910644 237.8341
6073304 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 27110 1116 -86.8242 36.10232 252.9539 1.84622 137.0117
6073355 2 2 1 1 0 0 0 0 1 0 0 67500 2 1 5717 1621 -86.56222 36.02522 41.01643 0.9604079 42.7073
6073377 1 1 0 0 0 0 1 0 0 0 0 67500 1 3 17631 2411 -86.8903 36.01564 258.1527 0.9691022 266.3833
6073467 1 2 1 1 0 0 0 0 0 0 0 27500 1 1 9217 717 -86.70371 36.23948 239.294 0.8910644 268.5485
6073469 2 4 1 1 0 0 1 0 0 0 0 175000 1 1 6370 1256 -86.82071 36.07369 235.3726 1.070025 219.9692
6073483 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 24898 882 -86.70534 36.12526 29.83733 0.8910644 33.48504
6073526 4 2 1 1 0 0 1 0 0 2 0 67500 1 1 4022 1692 -86.39295 35.98376 417.689 0.8408194 496.7642
6073603 2 2 1 1 0 0 1 0 0 0 0 175000 1 1 22753 979 -86.81488 36.13989 238.634 1.070025 223.0172
6073658 1 2 1 1 0 0 0 0 0 0 0 67500 2 3 5200 144 -86.76149 36.17152 35.14189 0.8623195 40.75275
6073684 1 1 1 0 1 0 0 0 0 0 0 22500 1 3 22695 976 -86.82053 36.14612 29.83733 0.8910644 33.48504
6073727 2 1 0 0 0 1 1 0 0 0 0 15000 1 1 21663 1032 -86.77405 36.12465 44.78276 1.240802 36.09179
6073781 1 1 1 1 0 0 0 0 0 0 0 22500 2 3 21558 118 -86.66655 36.04403 283.4378 0.8910644 318.089
6073850 4 3 2 2 0 0 0 0 0 2 0 67500 1 1 23650 778 -86.64249 36.08169 35.92805 0.6708951 53.55241
6073884 2 3 0 0 0 2 0 0 0 0 0 40000 2 4 8626 2684 -86.49618 36.19209 142.9618 1.19502 119.6312
6073899 2 1 0 0 0 2 0 0 0 0 0 175000 1 3 26021 1832 -86.40836 35.7959 150.6364 1.354481 111.2134
6073906 3 3 2 2 0 0 0 0 0 1 0 67500 1 1 23817 455 -86.75212 36.19956 60.16992 1.406703 42.77372
6073917 1 1 1 1 0 0 0 0 0 0 0 55000 1 1 24785 473 -86.73331 36.19347 28.87481 0.8623195 33.48504
6073951 2 2 2 2 0 0 0 0 0 0 0 -1 1 1 6702 2246 -86.6288 36.32277 12.68332 0.4513867 28.09857
6073989 5 3 2 1 0 0 1 1 0 2 0 175000 1 1 31348 1883 -86.41826 35.88228 295.7128 1.400209 211.1918
6074006 1 1 0 0 0 0 1 0 0 0 0 87500 1 2 6029 1175 -86.91944 36.11262 495.1846 1.556749 318.089
6074065 2 2 0 0 0 0 2 0 0 0 0 55000 1 1 20305 2518 -86.83295 35.92365 54.23243 2.21359 24.49976
6074120 2 2 2 1 1 0 0 0 0 0 0 125000 1 1 30878 1906 -86.34903 35.87623 45.36294 1.354481 33.49102
6074135 4 2 2 2 0 0 0 0 0 1 1 67500 1 1 4378 1618 -86.55009 36.05129 47.45168 0.8408194 56.43504
6074164 1 1 0 0 0 1 0 0 0 0 0 15000 1 3 25661 1687 -86.48813 36.01809 32.85461 0.8793617 37.36189
6074189 4 2 4 1 3 0 0 0 0 0 0 15000 1 1 17342 2451 -86.88781 35.92846 102.5647 1.729642 59.29821
6074276 2 2 1 1 0 1 0 0 0 0 0 67500 1 1 8410 2630 -86.42605 36.20568 179.0099 1.199189 149.2758
6074282 1 1 0 0 0 0 1 0 0 0 0 15000 1 1 1102 2231 -86.62337 36.25672 53.15458 0.8826707 60.22017
6074367 8 2 2 1 1 1 0 0 2 2 1 55000 1 1 25595 1843 -86.4459 35.93682 175.8145 0.8408194 209.099
6074368 2 2 2 2 0 0 0 0 0 0 0 125000 1 1 21758 1095 -86.79841 36.10817 164.9326 1.070025 154.139
6074428 3 2 2 1 1 0 0 0 0 1 0 87500 1 1 4757 702 -86.69297 36.17476 249.3665 1.168514 213.4049
6074540 1 1 0 0 0 1 0 0 0 0 0 -1 1 1 6206 652 -86.82124 36.17886 46.2232 1.84622 25.03666
6074649 1 1 0 0 0 0 0 1 0 0 0 -1 2 3 31752 1924 -86.37515 35.84981 69.91806 1.871374 37.36189
6074659 1 1 0 0 0 0 1 0 0 0 0 22500 2 1 1173 2262 -86.61031 36.2857 53.15458 0.8826707 60.22017
6074666 2 1 1 0 1 0 1 0 0 0 0 40000 2 3 5727 1629 -86.57735 36.02341 47.74073 1.086401 43.94394
6074721 2 1 0 0 0 2 0 0 0 0 0 55000 1 1 31342 1883 -86.41218 35.87783 106.8103 0.9604079 111.2134
6074731 5 2 2 2 0 0 0 0 0 2 1 175000 1 1 14622 1330 -86.99581 35.64425 86.17123 0.9654805 89.25216
6074776 1 1 1 1 0 0 0 0 0 0 0 40000 2 3 21545 90 -86.6754 36.05048 29.83733 0.8910644 33.48504
6074797 2 2 0 0 0 2 0 0 0 0 0 -1 1 1 31033 1847 -86.37105 35.89005 44.7089 0.4136506 108.0837
