hhno pno pptyp pagey pgend pwtyp pwpcl pwtaz pwautime pwaudist pstyp pspcl pstaz psautime psaudist puwmode puwarrp puwdepp ptpass ppaidprk pdiary pproxy psexpfac
6029655 1 3 67 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 39.283898
6029655 2 3 67 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 39.283898
6029661 1 4 50 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6029806 1 1 33 2 1 6390 13 27.927420 13.049870 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.679143
6029806 2 1 32 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.679143
6029819 1 1 -1 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 157.341517
6029819 2 1 -1 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 157.341517
6029819 3 5 -1 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 157.341517
6029819 4 5 -1 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 157.341517
6029835 1 1 57 2 1 23342 694 30.082674 17.645102 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 183.245060
6029837 1 1 52 1 1 27276 946 14.875327 5.603453 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6029897 1 3 75 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.716459
6029897 2 2 76 1 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.716459
6029907 1 1 33 1 1 22512 222 7.349926 1.157839 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6029907 2 4 32 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 40.752751
6029925 1 4 56 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 18.721745
6029984 1 1 37 1 1 24195 23 11.268839 3.921854 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 634.852043
6029984 2 4 33 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 634.852043
6029984 3 8 3 1 0 0 0 -1.000000 -1.000000 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 634.852043
6030019 1 1 28 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 203.734785
6030019 2 4 28 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 203.734785
6030019 3 7 7 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 203.734785
6030019 4 8 2 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 203.734785
6030022 1 2 59 1 2 30170 1654 8.313766 2.897738 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 124.406099
6030022 2 3 85 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 124.406099
6030125 1 1 20 2 1 16690 1789 26.114834 17.645346 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.793933
6030163 1 3 76 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 51.434422
6030170 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 34.050388
6030203 1 1 39 2 1 24755 520 5.838194 1.537649 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.110934
6030203 2 1 41 1 1 22176 1106 21.908670 8.946808 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 58.110934
6030203 3 6 16 1 2 22648 209 12.398932 4.083599 1 22622 671 13.063460 4.815891 -1 -1 -1 -1 -1 -1 -1 58.110934
6030217 1 1 32 1 1 4828 161 6.104682 1.175463 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6030218 1 3 70 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 17.937710
6030218 2 3 71 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 17.937710
6030233 1 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 44.700354
6030233 2 1 19 1 1 26671 563 24.074299 13.352250 1 26812 634 27.934221 13.357064 -1 -1 -1 -1 -1 -1 -1 44.700354
6030253 1 1 20 1 1 22173 1120 12.450788 4.326291 1 23145 966 5.317568 0.147287 -1 -1 -1 -1 -1 -1 -1 33.485045
6030392 1 1 39 2 1 233 2297 9.808449 5.255242 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 24.042110
6030399 1 1 41 2 1 9292 155 27.030678 11.153515 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.072851
6030399 2 1 28 1 1 4387 1622 16.024624 7.584828 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.072851
6030399 3 4 28 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.072851
6030399 4 7 6 1 0 0 0 -1.000000 -1.000000 1 23626 803 4.597661 0.741263 -1 -1 -1 -1 -1 -1 -1 159.072851
6030399 5 7 6 1 0 0 0 -1.000000 -1.000000 1 23626 803 4.597661 0.741263 -1 -1 -1 -1 -1 -1 -1 159.072851
6030399 6 7 6 1 0 0 0 -1.000000 -1.000000 1 23626 803 4.597661 0.741263 -1 -1 -1 -1 -1 -1 -1 159.072851
6030445 1 1 57 2 1 30221 1659 17.886452 9.559101 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 93.373343
6030445 2 1 59 1 1 5765 1630 23.728603 13.247568 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 93.373343
6030454 1 1 30 2 1 1204 2234 44.351288 28.176582 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.550021
6030454 2 1 31 1 1 31265 2756 9.004837 5.130132 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.550021
6030454 3 7 5 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 77.550021
6030504 1 3 76 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 108.083727
6030504 2 3 73 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 108.083727
6030508 1 1 37 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.435041
6030508 2 1 32 2 1 23308 750 33.160339 19.012352 1 25036 902 41.923397 20.797684 -1 -1 -1 -1 -1 -1 -1 56.435041
6030508 3 7 6 1 0 0 0 -1.000000 -1.000000 1 30082 1995 10.145967 4.236727 -1 -1 -1 -1 -1 -1 -1 56.435041
6030508 4 8 2 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 56.435041
6030587 1 3 74 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 23.808105
6030587 2 3 74 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 23.808105
6030631 1 3 81 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 31.388369
6030651 1 1 52 2 1 2501 2160 10.702820 4.255033 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 291.877990
6030651 2 4 62 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 291.877990
6030679 1 1 32 1 1 1088 2256 3.382516 0.385072 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.781911
6030679 2 1 32 2 1 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.781911
6030679 3 6 16 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.781911
6030679 4 7 5 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.781911
6030679 5 7 8 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 71.781911
6030688 1 4 26 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 267.564734
6030688 2 1 26 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 267.564734
6030717 1 1 34 2 1 565 2169 33.744102 25.335964 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6030771 1 2 64 2 2 2449 2138 3.839909 0.777239 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.314826
6030872 1 1 46 1 1 2246 2028 10.661717 6.077976 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 298.539765
6030931 1 3 73 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6030938 1 1 54 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6030938 2 1 53 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.917044
6030942 1 3 75 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 35.398008
6030997 1 1 39 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 47.962006
6030997 2 1 40 2 1 0 0 -1.000000 -1.000000 2 22568 214 34.235382 19.124271 -1 -1 -1 -1 -1 -1 -1 47.962006
6030997 3 7 10 2 0 0 0 -1.000000 -1.000000 1 17410 2456 9.129293 2.758376 -1 -1 -1 -1 -1 -1 -1 47.962006
6030997 4 7 8 2 0 0 0 -1.000000 -1.000000 1 19300 2501 10.297370 3.331872 -1 -1 -1 -1 -1 -1 -1 47.962006
6030997 5 7 7 1 0 0 0 -1.000000 -1.000000 1 19300 2501 10.297370 3.331872 -1 -1 -1 -1 -1 -1 -1 47.962006
6030997 6 7 7 1 0 0 0 -1.000000 -1.000000 1 19300 2501 10.297370 3.331872 -1 -1 -1 -1 -1 -1 -1 47.962006
6031089 1 1 58 2 1 23497 245 29.431721 13.852205 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6031139 1 2 60 2 2 25561 1683 2.795502 0.837089 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6031139 2 1 53 1 1 9129 1643 16.716583 8.229342 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.491023
6031141 1 1 29 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 387.128097
6031141 2 5 31 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 387.128097
6031220 1 3 72 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 227.287254
6031220 2 3 75 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 227.287254
6031234 1 1 33 1 1 12956 1446 21.109167 13.790004 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 54.839134
6031234 2 4 26 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 54.839134
6031234 3 7 7 2 0 0 0 -1.000000 -1.000000 1 16074 1271 7.303713 3.595866 -1 -1 -1 -1 -1 -1 -1 54.839134
6031234 4 7 5 1 0 0 0 -1.000000 -1.000000 1 16074 1271 7.303713 3.595866 -1 -1 -1 -1 -1 -1 -1 54.839134
6031243 1 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 36.091791
6031243 2 7 11 1 0 0 0 -1.000000 -1.000000 1 9438 554 6.926580 3.011822 -1 -1 -1 -1 -1 -1 -1 36.091791
6031280 1 1 31 1 1 23218 952 23.455120 10.083295 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 318.089004
6031424 1 2 41 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.481008
6031424 2 3 71 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.481008
6031425 1 1 39 2 1 32889 2724 7.540812 3.162280 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 61.176273
6031543 1 1 70 1 1 13820 1275 16.992151 10.881658 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 135.558447
6031543 2 4 -1 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 135.558447
6031644 1 1 30 1 1 24195 23 35.352024 16.158583 1 3594 2787 32.411896 18.290552 -1 -1 -1 -1 -1 -1 -1 72.390905
6031644 2 7 12 1 0 0 0 -1.000000 -1.000000 1 5695 1619 8.202490 2.902871 -1 -1 -1 -1 -1 -1 -1 72.390905
6031644 3 7 6 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 72.390905
6031648 1 3 86 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 21.137344
6031683 1 1 61 1 1 32410 2638 2.050681 1.220092 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 146.959438
6031683 2 1 57 2 1 22648 209 42.027927 27.264145 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 146.959438
6031687 1 1 42 2 1 22649 209 54.927834 32.222427 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 41.793933
6031727 1 4 57 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.361886
6031735 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 34.524483
6031780 1 3 82 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6031835 1 1 34 1 1 22506 215 15.363499 5.697825 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.640020
6031835 2 4 33 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.640020
6031835 3 7 5 2 0 0 0 -1.000000 -1.000000 1 5359 447 4.554438 0.855284 -1 -1 -1 -1 -1 -1 -1 70.640020
6031835 4 8 3 2 0 0 0 -1.000000 -1.000000 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 70.640020
6031894 1 1 44 1 1 9590 438 56.076874 32.255814 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.768622
6031894 2 1 41 2 1 25810 1878 6.130810 2.211771 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 159.768622
6031894 3 7 14 2 0 0 0 -1.000000 -1.000000 1 25810 1878 6.130810 2.211771 -1 -1 -1 -1 -1 -1 -1 159.768622
6031894 4 7 11 1 0 0 0 -1.000000 -1.000000 1 31789 1916 13.735719 6.975201 -1 -1 -1 -1 -1 -1 -1 159.768622
6031895 1 4 58 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 137.011743
6031922 1 4 50 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 52.828072
6031922 2 7 15 2 0 0 0 -1.000000 -1.000000 1 17018 2561 17.193096 10.120793 -1 -1 -1 -1 -1 -1 -1 52.828072
6031936 1 1 32 2 1 27399 957 41.149006 18.584934 1 27399 957 41.149006 18.584934 -1 -1 -1 -1 -1 -1 -1 42.707300
6031936 2 4 35 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.707300
6031985 1 3 84 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.470701
6031985 2 3 84 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 30.470701
6031995 1 1 58 1 1 10259 2414 13.373530 6.654384 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 492.938877
6032047 1 3 78 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.623064
6032147 1 1 34 1 1 10224 2379 13.702161 6.208242 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 363.710810
6032147 2 1 35 2 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 363.710810
6032153 1 4 55 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6032195 1 1 32 1 1 22401 166 13.747934 4.671882 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6032203 1 1 60 1 1 27652 780 24.643002 11.829626 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 183.245060
6032224 1 3 65 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 113.462624
6032224 2 3 65 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 113.462624
6032304 1 1 56 2 1 23007 965 28.072268 12.216462 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6032331 1 3 79 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 24.499764
6032331 2 3 79 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 24.499764
6032349 1 3 65 1 0 23610 812 4.804128 0.942456 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6032349 2 1 61 2 1 23610 812 4.804128 0.942456 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6032373 1 4 52 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 34.050388
6032382 1 3 75 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 23.808105
6032382 2 3 76 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 23.808105
6032398 1 4 45 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 25.036661
6032404 1 1 49 1 1 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.716459
6032404 2 4 -1 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 103.716459
6032529 1 3 80 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 51.434422
6032539 1 1 58 1 1 23142 200 12.703029 4.635634 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 244.620217
6032539 2 4 57 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 244.620217
6032544 1 1 45 2 1 6390 13 15.396618 6.199006 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.060489
6032544 2 1 47 2 1 6390 13 15.396618 6.199006 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.060489
6032544 3 2 22 2 2 26438 1144 29.279102 13.187051 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 49.060489
6032570 1 3 84 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.359917
6032570 2 3 88 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 38.359917
6032586 1 1 49 1 1 5908 571 19.078056 13.680048 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 33.485045
6032592 1 4 44 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.599254
6032592 2 1 48 1 1 23342 694 35.787910 16.741961 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.599254
6032592 3 5 20 2 2 5739 1629 9.739048 3.610455 1 31960 1979 29.668224 17.905624 -1 -1 -1 -1 -1 -1 -1 74.599254
6032592 4 6 17 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.599254
6032592 5 7 12 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 74.599254
6032606 1 5 25 2 0 0 0 -1.000000 -1.000000 1 26785 658 10.910342 3.907514 -1 -1 -1 -1 -1 -1 -1 25.036661
6032619 1 2 80 2 2 17387 2493 7.366196 2.256609 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 42.645539
6032630 1 2 21 2 2 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 28.166385
6032630 2 5 21 1 2 0 0 -1.000000 -1.000000 1 4790 691 18.974815 8.853092 -1 -1 -1 -1 -1 -1 -1 28.166385
6032648 1 4 62 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 244.620217
6032648 2 1 59 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 244.620217
6032651 1 1 37 1 1 10375 22 45.757488 28.179396 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 475.388606
6032651 2 1 33 2 1 10375 22 45.757488 28.179396 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 475.388606
6032651 3 7 5 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 475.388606
6032651 4 7 5 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 475.388606
6032672 1 2 47 2 2 4795 223 59.055538 34.527485 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.723648
6032672 2 1 46 1 1 -1 -1 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 64.723648
6032672 3 6 16 2 0 0 0 -1.000000 -1.000000 1 30884 1893 3.856418 0.893375 -1 -1 -1 -1 -1 -1 -1 64.723648
6032680 1 1 41 1 1 27316 958 7.494862 2.411338 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.823059
6032680 2 1 41 2 1 6251 602 13.362699 6.272915 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 48.823059
6032680 3 7 10 1 0 0 0 -1.000000 -1.000000 1 10312 1117 8.414557 2.892833 -1 -1 -1 -1 -1 -1 -1 48.823059
6032680 4 7 6 2 0 0 0 -1.000000 -1.000000 1 21982 1079 6.640438 2.415144 -1 -1 -1 -1 -1 -1 -1 48.823059
6032723 1 4 62 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 57.136455
6032723 2 1 58 2 1 4880 153 45.841022 27.927891 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 57.136455
6032859 1 5 42 2 2 0 0 -1.000000 -1.000000 1 31733 1911 8.442912 2.755950 -1 -1 -1 -1 -1 -1 -1 43.943943
6032859 2 7 11 1 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 43.943943
6032883 1 4 38 1 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 37.361886
6032909 1 3 68 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 66.830507
6032909 2 5 24 2 0 0 0 -1.000000 -1.000000 2 9920 1191 16.986931 10.150458 -1 -1 -1 -1 -1 -1 -1 66.830507
6032909 3 1 42 1 1 9920 1191 16.986931 10.150458 2 6011 1174 14.201507 6.303738 -1 -1 -1 -1 -1 -1 -1 66.830507
6032927 1 5 25 2 0 0 0 -1.000000 -1.000000 2 31707 1909 6.560893 1.829945 -1 -1 -1 -1 -1 -1 -1 39.283898
6032927 2 7 5 1 0 0 0 -1.000000 -1.000000 1 31912 1969 4.288095 0.711223 -1 -1 -1 -1 -1 -1 -1 39.283898
6032936 1 4 42 2 0 0 0 -1.000000 -1.000000 0 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 233.344876
6032936 2 1 45 1 1 21827 1036 14.462533 6.627006 2 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 233.344876
6032936 3 6 17 2 0 0 0 -1.000000 -1.000000 1 0 0 -1.000000 -1.000000 -1 -1 -1 -1 -1 -1 -1 233.344876
