hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
6032672 2 1 1 -1 0 0 1 730 900 1725 1840 1 2 30884 1893 -1 -1 3 0 -1.000000 -1.000000 -1.000000 1 1 -1 -1 -1 -1 64.723648
6032672 3 1 1 -1 0 0 2 730 735 1745 1749 1 3 30884 1893 30884 1893 4 0 3.856418 -1.000000 0.893375 1 1 -1 -1 -1 -1 64.723648
6032680 1 1 1 -1 0 0 1 741 818 1722 1859 1 4 21642 1034 21907 919 5 0 6.664134 -1.000000 1.900085 3 5 -1 -1 -1 -1 48.823059
6032680 2 1 1 -1 0 0 1 722 740 1835 2135 1 2 21642 1034 6251 602 3 0 13.362699 -1.000000 6.272915 1 2 -1 -1 -1 -1 48.823059
6032680 3 1 1 -1 0 0 2 741 751 1755 1859 1 3 21642 1034 10312 1117 5 0 8.414557 -1.000000 2.892833 1 2 -1 -1 -1 -1 48.823059
6032680 4 1 1 -1 0 0 2 741 756 1850 1859 1 3 21642 1034 21982 1079 5 0 6.640438 -1.000000 2.415144 2 1 -1 -1 -1 -1 48.823059
6032723 1 1 1 -1 0 0 6 1805 1813 1920 1925 1 4 11291 1574 10642 1538 4 0 8.219949 -1.000000 3.094108 1 1 -1 -1 -1 -1 57.136455
6032723 2 1 1 -1 0 0 1 530 640 1535 1755 1 2 11291 1574 4880 153 7 5 45.841022 -1.000000 27.927891 2 3 -1 -1 -1 -1 57.136455
6032723 2 1 2 -1 0 0 6 1805 1813 1920 1925 1 4 11291 1574 10642 1538 4 0 8.219949 -1.000000 3.094108 1 1 -1 -1 -1 -1 57.136455
6032859 1 1 1 -1 0 0 2 1000 1020 1245 1300 1 3 30883 1893 31733 1911 3 0 8.442912 -1.000000 2.755950 1 1 -1 -1 -1 -1 43.943943
6032859 2 1 1 -1 0 0 2 730 737 1510 1517 1 4 30883 1893 30932 1848 8 0 4.760375 -1.000000 1.202199 1 1 -1 -1 -1 -1 43.943943
6032859 2 1 2 -1 0 0 7 1600 1603 1700 1703 1 4 30883 1893 30884 1893 1 0 3.856418 -1.000000 0.893375 1 1 -1 -1 -1 -1 43.943943
6032883 1 1 1 -1 0 0 5 1400 1415 1530 1545 1 4 31133 1903 26311 1990 3 0 7.222257 -1.000000 2.612387 1 1 -1 -1 -1 -1 37.361886
6032909 1 1 1 -1 0 0 9 730 750 900 920 1 4 6180 646 23161 195 4 0 10.749085 -1.000000 3.196322 1 1 -1 -1 -1 -1 66.830507
6032909 2 1 1 -1 0 0 5 1250 1329 1445 1452 1 3 6180 646 9920 1191 4 0 16.986931 -1.000000 10.150458 2 1 -1 -1 -1 -1 66.830507
6032909 3 1 1 -1 0 0 2 1250 1315 1325 1452 1 3 6180 646 6011 1174 4 0 14.201507 -1.000000 6.303738 1 2 -1 -1 -1 -1 66.830507
6032927 1 1 1 -1 0 0 2 1000 1005 1230 1235 1 3 31918 1964 31707 1909 3 0 6.560893 -1.000000 1.829945 1 1 -1 -1 -1 -1 39.283898
6032927 1 1 2 -1 0 0 2 1330 1335 1445 1450 1 3 31918 1964 31707 1909 3 0 6.560893 -1.000000 1.829945 1 1 -1 -1 -1 -1 39.283898
6032927 1 1 3 -1 0 0 3 700 701 703 705 1 4 31918 1964 31912 1969 4 0 4.288095 -1.000000 0.711223 1 1 -1 -1 -1 -1 39.283898
6032927 1 1 4 -1 0 0 3 1545 1547 1555 1557 1 4 31918 1964 31912 1969 4 0 4.288095 -1.000000 0.711223 1 1 -1 -1 -1 -1 39.283898
6032927 1 1 5 -1 0 0 3 1900 1930 1935 2000 1 4 31918 1964 21565 118 4 0 33.193459 -1.000000 23.027559 1 1 -1 -1 -1 -1 39.283898
6032927 2 1 1 -1 0 0 2 700 701 1550 1556 1 3 31918 1964 31912 1969 4 0 4.288095 -1.000000 0.711223 1 1 -1 -1 -1 -1 39.283898
6032936 1 1 1 -1 0 0 4 1515 1520 1528 1535 1 4 4790 691 23301 687 4 0 6.675689 -1.000000 1.961286 1 1 -1 -1 -1 -1 233.344876
6032936 2 1 1 -1 0 0 1 726 745 1730 1750 1 2 4790 691 21827 1036 3 0 14.462533 -1.000000 6.627006 1 1 -1 -1 -1 -1 233.344876
6032936 3 1 1 -1 0 0 4 1515 1520 1528 1535 1 4 4790 691 23301 687 4 0 6.675689 -1.000000 1.961286 1 1 -1 -1 -1 -1 233.344876
6032980 2 1 1 -1 0 0 2 800 830 1800 1837 1 3 28295 628 23308 750 3 0 22.244251 -1.000000 11.581025 1 1 -1 -1 -1 -1 40.752751
6033014 1 1 1 -1 0 1 1 625 700 1530 1745 1 2 4721 729 24195 23 5 0 25.234875 -1.000000 12.072701 2 3 -1 -1 -1 -1 46.190103
6033014 1 1 2 -1 1 1 3 1330 1340 1345 1400 2 4 24195 23 22037 1039 4 0 9.052753 -1.000000 2.777054 1 1 -1 -1 -1 -1 46.190103
6033014 1 1 3 -1 0 0 3 2250 2315 2335 2355 1 4 4721 729 22037 1039 5 0 24.576679 -1.000000 11.527593 1 1 -1 -1 -1 -1 46.190103
6033014 2 1 1 -1 0 1 1 1210 1315 2335 2355 1 2 4721 729 22037 1039 5 0 24.576679 -1.000000 11.527593 2 1 -1 -1 -1 -1 46.190103
6033014 2 1 2 -1 1 1 3 1320 1329 1330 1340 2 4 22037 1039 24195 23 4 0 8.258940 -1.000000 2.777054 1 1 -1 -1 -1 -1 46.190103
6033014 2 1 3 -1 0 0 3 625 700 710 745 1 4 4721 729 24195 23 5 0 25.234875 -1.000000 12.072701 2 1 -1 -1 -1 -1 46.190103
6033019 1 1 1 -1 0 0 4 1140 1152 1350 1425 1 4 10302 1118 22153 1104 3 0 6.476665 -1.000000 1.738837 1 2 -1 -1 -1 -1 137.011743
6033032 1 1 1 -1 0 0 1 600 620 1600 1620 1 2 19807 2502 10219 2375 3 0 25.384275 -1.000000 11.037401 1 1 -1 -1 -1 -1 32.683296
6033072 1 1 1 -1 0 0 1 640 700 830 900 1 2 26588 656 21673 1038 3 0 11.906837 -1.000000 4.746636 1 1 -1 -1 -1 -1 33.485045
6033072 1 1 2 -1 0 0 1 1330 1345 1630 1640 1 2 26588 656 21673 1038 3 0 11.906837 -1.000000 4.746636 1 1 -1 -1 -1 -1 33.485045
6033072 1 1 3 -1 0 0 9 930 942 1045 1209 1 4 26588 656 22735 673 3 0 6.327683 -1.000000 1.748433 1 4 -1 -1 -1 -1 33.485045
6033146 1 1 1 -1 0 0 3 730 740 750 800 1 4 31015 1892 31156 1891 5 0 4.658712 -1.000000 0.829356 1 1 -1 -1 -1 -1 75.750000
6033146 2 1 1 -1 0 0 1 730 735 1445 1510 1 2 31015 1892 31733 1911 5 0 8.291340 -1.000000 2.510424 1 2 -1 -1 -1 -1 75.750000
6033146 2 1 2 -1 0 0 1 1515 1525 1645 1710 1 2 31015 1892 31733 1911 4 0 8.291340 -1.000000 2.510424 1 2 -1 -1 -1 -1 75.750000
6033146 3 1 1 -1 0 0 2 730 740 1700 1710 1 3 31015 1892 31156 1891 5 0 4.658712 -1.000000 0.829356 1 1 -1 -1 -1 -1 75.750000
6033146 4 1 1 -1 0 0 2 730 740 1500 1510 1 3 31015 1892 31156 1891 5 0 4.658712 -1.000000 0.829356 1 1 -1 -1 -1 -1 75.750000
6033146 5 1 1 -1 0 0 2 730 740 1500 1510 1 3 31015 1892 31156 1891 5 0 4.658712 -1.000000 0.829356 1 1 -1 -1 -1 -1 75.750000
6033179 1 1 1 -1 0 0 4 1145 1158 1410 1423 1 4 17219 2484 17774 2499 3 0 7.738930 -1.000000 2.601942 1 1 -1 -1 -1 -1 44.906579
6033179 1 1 2 -1 0 0 8 711 736 912 938 1 4 17219 2484 6311 1261 3 0 24.134972 -1.000000 12.675523 1 1 -1 -1 -1 -1 44.906579
6033179 1 1 3 -1 0 0 9 1510 1522 1654 1705 1 4 17219 2484 19866 2525 3 0 10.100039 -1.000000 4.542612 1 1 -1 -1 -1 -1 44.906579
6033179 2 1 1 -1 0 1 1 645 720 1535 1705 1 2 17219 2484 23159 197 3 0 33.319653 -1.000000 15.821868 1 4 -1 -1 -1 -1 44.906579
6033179 2 1 2 -1 1 1 4 1030 1050 1345 1415 2 4 23159 197 17774 2499 3 0 29.984770 -1.000000 18.103474 1 1 -1 -1 -1 -1 44.906579
6033179 3 1 1 -1 0 0 2 646 706 1502 1703 1 3 17219 2484 10276 1247 3 0 16.981152 -1.000000 8.424825 1 2 -1 -1 -1 -1 44.906579
6033194 1 1 1 -1 0 0 5 1030 1115 1200 1315 1 4 10411 489 5601 323 3 0 18.781807 -1.000000 9.511626 2 1 -1 -1 -1 -1 30.470701
6033194 1 1 2 -1 0 0 5 1930 1936 2005 2010 1 4 10411 489 10407 489 1 0 3.444599 -1.000000 0.454936 1 1 -1 -1 -1 -1 30.470701
6033194 2 1 1 -1 0 0 2 745 755 1530 1625 1 4 10411 489 24809 123 3 0 7.582767 -1.000000 2.362497 1 2 -1 -1 -1 -1 30.470701
6033222 1 1 1 -1 0 1 1 730 745 1740 1758 1 2 25754 1840 30509 1799 3 0 9.048278 -1.000000 4.224250 1 1 -1 -1 -1 -1 153.818257
6033222 1 1 2 -1 1 1 4 1400 1412 1435 1444 2 4 30509 1799 31778 1920 3 0 6.964631 -1.000000 2.380105 1 1 -1 -1 -1 -1 153.818257
6033222 2 1 1 -1 0 0 1 935 1013 1330 1525 1 2 25754 1840 21919 1042 3 0 46.417843 -1.000000 27.600780 1 4 -1 -1 -1 -1 153.818257
6033222 2 1 2 -1 0 0 3 730 737 740 745 1 4 25754 1840 25810 1878 4 0 4.618689 -1.000000 1.332971 1 1 -1 -1 -1 -1 153.818257
6033222 2 1 3 -1 0 0 4 1615 1623 1630 1640 1 4 25754 1840 29702 1792 3 0 8.467709 -1.000000 4.028415 1 1 -1 -1 -1 -1 153.818257
6033222 3 1 1 -1 0 0 2 730 737 1500 1507 1 3 25754 1840 25810 1878 8 0 4.618689 -1.000000 1.332971 1 1 -1 -1 -1 -1 153.818257
6033252 1 1 1 -1 0 0 1 1330 1745 2115 2155 1 2 9855 1138 6022 1139 6 3 4.891879 -1.000000 0.995416 2 1 -1 -1 -1 -1 31.008370
6033295 1 1 1 -1 0 0 1 2315 2323 2345 2355 1 4 8069 2101 8090 1481 3 0 5.451871 -1.000000 1.987568 1 1 -1 -1 -1 -1 48.937175
6033295 1 1 2 -1 0 0 6 1130 1137 1215 1223 1 4 8069 2101 1430 2201 3 0 9.874855 -1.000000 5.018744 1 1 -1 -1 -1 -1 48.937175
6033295 1 1 3 -1 0 0 6 1845 1853 2000 2008 1 4 8069 2101 7989 2093 5 0 5.802426 -1.000000 2.162846 1 1 -1 -1 -1 -1 48.937175
6033295 1 1 4 -1 0 0 7 1430 1457 1540 1605 1 4 8069 2101 7545 2045 5 0 23.317759 -1.000000 17.499922 1 1 -1 -1 -1 -1 48.937175
6033295 2 1 1 -1 0 0 6 1845 1853 2000 2008 1 4 8069 2101 7989 2093 5 0 5.802426 -1.000000 2.162846 1 1 -1 -1 -1 -1 48.937175
6033295 2 1 2 -1 0 0 7 1430 1457 1540 1605 1 4 8069 2101 7545 2045 5 0 23.317759 -1.000000 17.499922 1 1 -1 -1 -1 -1 48.937175
6033357 1 1 1 -1 0 0 4 1840 1855 2025 2055 1 4 28190 553 6134 648 4 0 8.438571 -1.000000 3.593235 1 1 -1 -1 -1 -1 48.270624
6033357 1 1 2 -1 0 0 5 1005 1050 1126 1132 1 4 28190 553 28200 557 3 0 5.536740 -1.000000 1.817843 4 1 -1 -1 -1 -1 48.270624
6033357 1 1 3 -1 0 0 6 1245 1330 1515 1540 1 4 28190 553 5603 323 4 0 19.766172 -1.000000 14.152389 2 1 -1 -1 -1 -1 48.270624
6033357 2 1 1 -1 0 0 4 1725 1730 1740 1745 1 4 28190 553 9438 554 3 0 5.591324 -1.000000 2.192855 1 1 -1 -1 -1 -1 48.270624
6033357 2 1 2 -1 0 0 4 1840 1855 2025 2055 1 4 28190 553 6134 648 4 0 8.438571 -1.000000 3.593235 1 1 -1 -1 -1 -1 48.270624
6033377 1 1 1 -1 0 0 1 700 735 1600 1635 1 2 24826 502 22586 218 6 3 9.940838 -1.000000 2.826845 1 1 -1 -1 -1 -1 48.270624
6033378 1 1 1 -1 0 0 4 715 718 725 732 1 4 5170 135 5203 144 1 0 4.594245 -1.000000 0.806540 1 1 -1 -1 -1 -1 36.091791
6033378 1 1 2 -1 0 0 4 1340 1345 1350 1357 1 4 5170 135 5203 144 1 0 4.594245 -1.000000 0.806540 1 1 -1 -1 -1 -1 36.091791
6033414 1 1 1 -1 0 0 1 330 400 1200 1235 1 2 1073 2230 23424 255 3 0 39.018932 -1.000000 20.459055 1 1 -1 -1 -1 -1 37.124210
6033414 2 1 1 -1 0 0 1 600 615 1900 2000 1 2 1073 2230 1204 2234 3 0 9.860318 -1.000000 3.586265 1 2 -1 -1 -1 -1 37.124210
6033414 3 1 1 -1 0 0 1 700 745 1600 1645 1 2 1073 2230 10213 2380 3 0 49.614052 -1.000000 27.300587 1 1 -1 -1 -1 -1 37.124210
6033414 3 1 2 -1 0 0 5 1800 1820 1835 1850 1 4 1073 2230 118 2295 3 0 10.861023 -1.000000 4.152133 1 1 -1 -1 -1 -1 37.124210
6033414 4 1 1 -1 0 0 2 600 1330 1630 1715 1 3 1073 2230 31733 1911 3 0 78.525543 -1.000000 48.483444 2 1 -1 -1 -1 -1 37.124210
6033438 1 1 1 -1 0 0 9 745 755 845 855 1 4 1092 2229 6694 2259 3 0 8.796812 -1.000000 3.024708 1 1 -1 -1 -1 -1 26.094022
6033438 2 1 1 -1 0 0 1 430 525 600 655 1 2 1092 2229 25660 1685 3 0 66.483643 -1.000000 36.866142 2 1 -1 -1 -1 -1 26.094022
6033454 1 1 1 -1 0 0 4 1730 1735 1750 1755 1 4 17445 2464 17445 2464 3 0 3.685215 -1.000000 1.954415 1 1 -1 -1 -1 -1 27.128830
6033454 1 1 2 -1 0 0 7 1800 1807 2115 2121 1 4 17445 2464 17448 2464 1 0 3.685215 -1.000000 1.954415 1 1 -1 -1 -1 -1 27.128830
6033454 1 1 3 -1 0 0 8 715 751 922 1121 1 4 17445 2464 20132 2348 3 0 24.880268 -1.000000 12.191372 1 2 -1 -1 -1 -1 27.128830
6033454 1 1 4 -1 0 0 9 1307 1327 1423 1605 1 4 17445 2464 19628 2541 3 0 17.079470 -1.000000 7.905205 1 3 -1 -1 -1 -1 27.128830
6033591 1 1 1 -1 0 0 1 700 723 2000 2030 1 2 6653 2266 26800 635 4 0 36.024269 -1.000000 18.632280 1 1 -1 -1 -1 -1 77.333599
6033664 1 1 1 -1 0 1 1 715 840 1700 1720 1 2 9085 1633 25719 1996 3 0 7.327387 -1.000000 2.599054 3 1 -1 -1 -1 -1 42.707300
6033664 1 1 2 -1 1 1 1 1130 1315 1330 1345 2 4 25719 1996 30082 1995 3 0 7.492151 -1.000000 2.930100 4 1 -1 -1 -1 -1 42.707300
6033664 2 1 1 -1 0 0 3 700 720 725 1030 1 4 9085 1633 20527 1774 5 0 26.374207 -1.000000 14.963851 1 4 -1 -1 -1 -1 42.707300
6033664 2 1 2 -1 0 0 6 1130 1205 1310 1415 1 4 9085 1633 21563 118 4 0 18.032495 -1.000000 7.902695 2 2 -1 -1 -1 -1 42.707300
6033670 1 1 1 -1 0 0 1 620 705 845 1055 1 4 1091 2255 22669 982 4 0 37.666000 -1.000000 18.053026 1 2 -1 -1 -1 -1 48.314826
6033670 1 1 2 -1 0 0 1 1215 1220 1255 1302 1 4 1091 2255 1198 2254 3 0 5.942479 -1.000000 1.534730 1 1 -1 -1 -1 -1 48.314826
6033946 2 1 1 -1 0 0 1 630 735 1730 1830 1 2 2380 2148 29114 1551 3 0 41.500748 -1.000000 28.869959 1 1 -1 -1 -1 -1 30.573918
6033990 1 1 1 -1 0 0 4 900 915 1115 1530 1 4 5302 529 27477 930 3 0 11.318323 -1.000000 3.971796 1 5 -1 -1 -1 -1 25.036661
6033990 1 1 2 -1 0 0 8 1800 1840 2145 2215 1 4 5302 529 5155 134 1 0 8.674196 -1.000000 2.310722 1 1 -1 -1 -1 -1 25.036661
6033991 1 1 1 -1 0 0 1 630 650 1600 1625 1 2 21113 1754 21996 267 3 0 32.227249 -1.000000 15.891886 1 1 -1 -1 -1 -1 186.505201
6033991 1 1 2 -1 0 0 6 1730 1740 1840 1850 1 4 21113 1754 23590 1664 4 0 7.635431 -1.000000 3.033422 1 1 -1 -1 -1 -1 186.505201
6033991 2 1 1 -1 0 0 1 650 730 1650 1730 1 2 21113 1754 23308 750 3 0 33.824154 -1.000000 15.849621 1 1 -1 -1 -1 -1 186.505201
6033991 2 1 2 -1 0 0 6 1731 1740 1840 1850 1 4 21113 1754 23590 1664 4 0 7.635431 -1.000000 3.033422 1 1 -1 -1 -1 -1 186.505201
6034013 1 1 1 -1 0 0 1 1615 1650 21 40 1 2 23733 793 22172 1120 3 0 26.414585 -1.000000 10.852324 1 1 -1 -1 -1 -1 33.485045
6034030 1 1 1 -1 0 0 4 800 803 815 818 1 4 17167 2479 17167 2479 1 0 3.496651 -1.000000 0.507079 1 1 -1 -1 -1 -1 75.124736
6034030 1 1 2 -1 0 0 8 819 820 930 935 1 4 17167 2479 17140 2478 3 0 3.915159 -1.000000 0.465406 1 1 -1 -1 -1 -1 75.124736
6034030 2 1 1 -1 0 0 1 600 630 1715 1755 1 4 17167 2479 24195 23 3 0 30.488167 -1.000000 15.426308 1 1 -1 -1 -1 -1 75.124736
6034030 3 1 1 -1 0 0 2 647 715 1445 1500 1 3 17167 2479 17600 2415 8 0 12.894995 -1.000000 6.076994 1 1 -1 -1 -1 -1 75.124736
6034030 4 1 1 -1 0 0 2 800 820 1545 1550 1 3 17167 2479 17188 2481 8 0 4.086628 -1.000000 0.543313 1 1 -1 -1 -1 -1 75.124736
6034051 1 1 1 -1 0 0 2 645 650 1200 1205 1 3 31752 1924 31733 1911 3 0 4.780869 -1.000000 0.835963 1 1 -1 -1 -1 -1 37.361886
6034066 1 1 1 -1 0 0 3 720 733 736 831 1 4 5847 579 6137 648 5 0 12.971184 -1.000000 6.508883 1 3 -1 -1 -1 -1 293.062607
6034066 1 1 2 -1 0 0 3 1356 1450 1507 1541 1 4 5847 579 22622 671 5 0 17.055716 -1.000000 8.307873 2 2 -1 -1 -1 -1 293.062607
6034066 2 1 1 -1 0 0 1 558 615 1927 1957 1 2 5847 579 23007 965 3 0 18.261667 -1.000000 8.865338 1 2 -1 -1 -1 -1 293.062607
6034066 3 1 1 -1 0 0 2 720 747 1507 1541 1 3 5847 579 22622 671 5 0 17.055716 -1.000000 8.307873 2 2 -1 -1 -1 -1 293.062607
6034066 4 1 1 -1 0 0 2 720 733 1528 1541 1 3 5847 579 6137 648 5 0 12.971184 -1.000000 6.508883 1 1 -1 -1 -1 -1 293.062607
6034076 1 1 1 -1 0 0 8 1427 1455 1547 1601 1 4 9663 342 4394 358 4 0 9.530121 -1.000000 4.092934 2 1 -1 -1 -1 -1 166.749227
6034076 1 1 2 -1 0 0 8 1900 1925 2116 2146 1 4 9663 342 23559 851 4 0 34.311424 -1.000000 18.854780 1 1 -1 -1 -1 -1 166.749227
6034076 2 1 1 -1 0 0 8 1427 1455 1547 1601 1 4 9663 342 4394 358 4 0 9.530121 -1.000000 4.092934 2 1 -1 -1 -1 -1 166.749227
6034076 2 1 2 -1 0 0 8 1900 1925 2116 2146 1 4 9663 342 23559 851 4 0 34.311424 -1.000000 18.854780 1 1 -1 -1 -1 -1 166.749227
6034117 2 1 1 -1 0 0 5 1800 1830 2115 2145 1 4 4254 801 9214 715 4 0 28.734150 -1.000000 14.001916 1 1 -1 -1 -1 -1 381.290352
6034117 2 1 2 -1 0 0 7 730 800 1300 1615 1 4 4254 801 8534 818 4 0 23.249611 -1.000000 10.766414 1 3 -1 -1 -1 -1 381.290352
6034117 3 1 1 -1 0 0 1 1000 1100 2000 2100 1 4 4254 801 20318 2326 3 0 32.100792 -1.000000 15.749910 1 1 -1 -1 -1 -1 381.290352
6034117 4 1 1 -1 0 0 5 1800 1830 2115 2145 1 4 4254 801 9214 715 4 0 28.734150 -1.000000 14.001916 1 1 -1 -1 -1 -1 381.290352
6034158 1 1 1 -1 0 0 1 738 755 1901 1914 1 2 5201 144 23145 966 3 0 10.951086 -1.000000 3.122334 1 1 -1 -1 -1 -1 30.894782
6034158 2 1 1 -1 0 0 1 804 815 1725 1800 1 2 5201 144 23145 966 3 0 10.951086 -1.000000 3.122334 1 2 -1 -1 -1 -1 30.894782
6034222 1 1 1 -1 0 0 1 710 745 1520 1715 1 2 13084 1377 15063 1285 4 0 21.306259 -1.000000 12.309904 1 2 -1 -1 -1 -1 51.927675
6034222 2 1 1 -1 0 0 1 745 755 1700 1715 1 2 13084 1377 12936 1445 3 0 6.237776 -1.000000 2.055142 1 1 -1 -1 -1 -1 51.927675
6034227 1 1 1 -1 0 0 9 1410 1435 1510 1540 1 4 6556 490 23007 965 3 0 15.929086 -1.000000 6.631908 1 2 -1 -1 -1 -1 28.166385
6034227 2 1 1 -1 0 0 1 730 800 1630 1700 1 2 6556 490 24195 23 3 0 23.536276 -1.000000 10.637219 1 1 -1 -1 -1 -1 28.166385
6034239 1 1 1 -1 0 0 1 730 800 1615 1640 1 2 19865 2525 24973 261 3 0 34.394218 -1.000000 19.436525 1 1 -1 -1 -1 -1 75.124736
6034239 2 1 1 -1 0 0 3 900 920 930 950 1 4 19865 2525 10385 25 5 0 25.424841 -1.000000 14.159816 1 1 -1 -1 -1 -1 75.124736
6034239 2 1 2 -1 0 0 3 1310 1325 1330 1345 1 4 19865 2525 10385 25 5 0 25.424841 -1.000000 14.159816 1 1 -1 -1 -1 -1 75.124736
6034239 2 1 3 -1 0 0 5 1815 1825 1835 1845 1 4 19865 2525 19697 2510 4 0 6.847666 -1.000000 2.116764 1 1 -1 -1 -1 -1 75.124736
6034294 1 1 1 -1 0 0 4 1835 1840 1845 1850 1 4 6073 1178 6045 1153 3 0 5.288527 -1.000000 1.978921 1 1 -1 -1 -1 -1 267.564734
6034294 1 1 2 -1 0 0 5 1755 1800 1820 1825 1 4 6073 1178 6045 1153 3 0 5.288527 -1.000000 1.978921 1 1 -1 -1 -1 -1 267.564734
6034294 2 1 1 -1 0 0 4 815 835 1726 2047 1 4 6073 1178 22404 166 3 0 17.434402 -1.000000 9.021367 1 2 -1 -1 -1 -1 267.564734
6034317 1 1 1 -1 0 0 1 545 606 1700 1755 1 2 20905 1776 -1 -1 5 0 -1.000000 -1.000000 -1.000000 1 2 -1 -1 -1 -1 159.768622
6034317 2 1 1 -1 0 0 1 700 725 1815 1840 1 2 20905 1776 25709 1996 3 0 19.546326 -1.000000 11.573060 1 1 -1 -1 -1 -1 159.768622
6034317 3 1 1 -1 0 0 2 700 710 1750 1755 1 3 20905 1776 29876 1808 8 0 7.028747 -1.000000 2.722861 1 1 -1 -1 -1 -1 159.768622
6034317 4 1 1 -1 0 0 2 700 710 1750 1755 1 3 20905 1776 29876 1808 8 0 7.028747 -1.000000 2.722861 1 1 -1 -1 -1 -1 159.768622
6034358 1 1 1 -1 0 0 1 700 720 1700 1720 1 2 9459 543 22691 978 3 0 17.654203 -1.000000 7.818623 1 1 -1 -1 -1 -1 48.823059
6034358 2 1 1 -1 0 0 1 745 830 1700 1800 1 2 9459 543 23167 968 5 0 17.745817 -1.000000 7.004755 2 2 -1 -1 -1 -1 48.823059
6034371 1 1 1 -1 0 0 1 600 627 1653 1719 1 2 2543 2019 7743 1476 3 0 27.380632 -1.000000 18.807236 1 2 -1 -1 -1 -1 210.638429
6034371 2 1 1 -1 0 0 1 610 630 1430 1530 1 2 2543 2019 7371 2036 3 0 13.458078 -1.000000 8.569925 2 2 -1 -1 -1 -1 210.638429
6034371 3 1 1 -1 0 0 2 711 726 1503 1518 1 3 2543 2019 2229 2027 3 0 17.798801 -1.000000 11.611798 1 1 -1 -1 -1 -1 210.638429
6034384 1 1 1 -1 0 0 5 815 950 1025 1035 1 4 21508 87 21514 93 4 0 5.283935 -1.000000 1.196056 5 1 -1 -1 -1 -1 36.091791
6034384 2 1 1 -1 0 0 5 815 950 1025 1035 1 4 21508 87 21514 93 4 0 5.283935 -1.000000 1.196056 5 1 -1 -1 -1 -1 36.091791
6034394 1 1 1 -1 0 0 1 1041 1045 1934 1957 1 2 31767 1920 31156 1891 4 0 7.336161 -1.000000 2.193103 1 3 -1 -1 -1 -1 43.943943
6034394 2 1 1 -1 0 0 3 1041 1045 1046 1053 1 4 31767 1920 31156 1891 4 0 7.336161 -1.000000 2.193103 1 2 -1 -1 -1 -1 43.943943
6034394 2 1 2 -1 0 0 3 1900 1916 1934 1957 1 4 31767 1920 31156 1891 4 0 7.336161 -1.000000 2.193103 2 3 -1 -1 -1 -1 43.943943
6034524 1 1 1 -1 0 0 3 515 522 530 540 1 4 6653 2266 1510 2237 5 0 7.739397 -1.000000 2.793159 1 1 -1 -1 -1 -1 191.461160
6034524 1 1 2 -1 0 0 3 740 755 805 820 1 4 6653 2266 128 2286 5 0 7.717800 -1.000000 2.496991 1 1 -1 -1 -1 -1 191.461160
6034524 1 1 3 -1 0 0 3 845 850 910 922 1 4 6653 2266 6842 2245 4 0 9.301017 -1.000000 3.311744 1 1 -1 -1 -1 -1 191.461160
6034524 1 1 4 -1 0 0 3 1345 1357 1411 1427 1 4 6653 2266 6842 2245 4 0 9.301017 -1.000000 3.311744 1 1 -1 -1 -1 -1 191.461160
6034524 1 1 5 -1 0 0 3 1610 1647 1650 1710 1 4 6653 2266 128 2286 5 0 7.717800 -1.000000 2.496991 2 1 -1 -1 -1 -1 191.461160
6034524 2 1 1 -1 0 0 1 515 522 1622 1710 1 4 6653 2266 1510 2237 5 0 7.739397 -1.000000 2.793159 1 2 -1 -1 -1 -1 191.461160
6034524 3 1 1 -1 0 0 1 740 755 1650 1710 1 4 6653 2266 128 2286 5 0 7.717800 -1.000000 2.496991 1 1 -1 -1 -1 -1 191.461160
6034524 4 1 1 -1 0 0 2 700 715 1500 1510 1 4 6653 2266 73 2292 8 0 5.844642 -1.000000 1.413715 1 1 -1 -1 -1 -1 191.461160
6034526 1 1 1 -1 0 0 6 835 906 930 1055 1 4 2713 2727 32731 2713 4 0 9.666530 -1.000000 3.662102 2 5 -1 -1 -1 -1 45.577711
6034526 1 1 2 -1 0 0 6 1110 1120 1230 1505 1 4 2713 2727 32878 2720 3 0 5.031754 -1.000000 1.226167 1 5 -1 -1 -1 -1 45.577711
6034600 1 1 1 -1 0 0 1 800 900 1645 1810 1 2 17188 2481 23168 968 4 0 32.288742 -1.000000 15.296790 2 2 -1 -1 -1 -1 36.147607
6034600 2 1 1 -1 0 0 1 740 805 1230 1755 1 4 17188 2481 6334 1262 4 0 20.923216 -1.000000 10.355784 1 3 -1 -1 -1 -1 36.147607
6034643 1 1 1 -1 0 0 5 1100 1120 1121 1140 1 4 13104 1385 14369 1366 1 0 5.634958 -1.000000 1.332744 1 1 -1 -1 -1 -1 57.148435
6034665 1 1 1 -1 0 0 1 945 1433 1520 2111 1 4 30872 1907 29721 1794 3 0 13.239507 -1.000000 6.023974 4 6 -1 -1 -1 -1 37.361886
6034665 1 1 2 -1 0 0 4 2128 2134 2155 2201 1 4 30872 1907 31463 1894 3 0 7.140089 -1.000000 2.447357 1 1 -1 -1 -1 -1 37.361886
6034701 1 1 1 -1 0 0 5 920 930 1000 1010 1 4 5989 585 6022 1139 3 0 4.696904 -1.000000 0.878759 1 1 -1 -1 -1 -1 25.036661
